#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2024 01 09 02 50 182  1.3  2.4 99.00 99.00 99.00 999 1027.4  11.5 999.0  10.9 99.0 99.00 
2024 01 09 03 00 196  1.2  2.1 99.00 99.00 99.00 999 1027.4  11.5 999.0  11.0 99.0 99.00 
2024 01 09 03 10 215  0.4  1.3  1.82 12.90  8.93 299 1027.5  11.5 999.0  11.0 99.0 99.00 
2024 01 09 03 20 343  0.1  0.6 99.00 99.00 99.00 999 1027.6  11.7 999.0  11.2 99.0 99.00 
2024 01 09 03 30  84  0.2  1.2 99.00 99.00 99.00 999 1027.5  11.6 999.0  11.1 99.0 99.00 
2024 01 09 03 40 171  0.4  1.3  1.79 13.79  8.85 289 1027.5  11.7 999.0  11.1 99.0 99.00 
2024 01 09 03 50 207  1.5  2.9 99.00 99.00 99.00 999 1027.5  11.7 999.0  11.2 99.0 99.00 
2024 01 09 04 00 194  1.6  2.4 99.00 99.00 99.00 999 1027.6  11.5 999.0  11.0 99.0 99.00 
2024 01 09 04 10 204  1.4  2.2  1.81 13.79  8.98 298 1027.6  11.6 999.0  11.1 99.0 99.00 
2024 01 09 04 20 212  1.4  2.2 99.00 99.00 99.00 999 1027.5  11.6 999.0  11.1 99.0 99.00 
2024 01 09 04 30 190  0.8  2.1 99.00 99.00 99.00 999 1027.5  11.6 999.0  11.1 99.0 99.00 
2024 01 09 04 40 148  1.1  2.3  1.81 12.90  9.05 312 1027.4  11.7 999.0  11.2 99.0 99.00 
2024 01 09 04 50 143  1.6  2.9 99.00 99.00 99.00 999 1027.5  11.7 999.0  11.2 99.0 99.00 
2024 01 09 05 00 173  1.6  2.8 99.00 99.00 99.00 999 1027.7  11.6 999.0  11.2 99.0 99.00 
2024 01 09 05 10 163  1.5  2.7  1.67 13.79  8.75 305 1027.7  11.7 999.0  11.3 99.0 99.00 
2024 01 09 05 20 180  1.7  2.9 99.00 99.00 99.00 999 1027.7  11.7 999.0  11.3 99.0 99.00 
2024 01 09 05 30 207  1.3  2.4 99.00 99.00 99.00 999 1027.8  11.7 999.0  11.3 99.0 99.00 
2024 01 09 05 40 200  1.0  2.3  1.73 13.79  8.81 287 1027.8  11.7 999.0  11.3 99.0 99.00 
2024 01 09 05 50 199  2.0  3.0 99.00 99.00 99.00 999 1027.9  11.7 999.0  11.3 99.0 99.00 
2024 01 09 06 00 168  1.4  2.5 99.00 99.00 99.00 999 1027.8  11.7 999.0  11.3 99.0 99.00 
2024 01 09 06 10 170  2.2  3.1  1.73 12.90  8.93 305 1027.9  11.8 999.0  11.4 99.0 99.00 
2024 01 09 06 20 165  2.2  3.4 99.00 99.00 99.00 999 1027.9  11.8 999.0  11.4 99.0 99.00 
2024 01 09 06 30 171  1.5  2.5 99.00 99.00 99.00 999 1027.8  11.8 999.0  11.4 99.0 99.00 
2024 01 09 06 40 179  1.8  2.9  1.65 10.81  8.75 301 1027.9  11.8 999.0  11.4 99.0 99.00 
2024 01 09 06 50 190  2.0  2.8 99.00 99.00 99.00 999 1028.0  11.9 999.0  11.5 99.0 99.00 
2024 01 09 07 00 192  2.1  2.9 99.00 99.00 99.00 999 1027.9  11.9 999.0  11.5 99.0 99.00 
2024 01 09 07 10 195  2.2  3.1  1.62 12.90  8.35 311 1028.1  12.0 999.0  11.6 99.0 99.00 
2024 01 09 07 20 217  2.0  2.9 99.00 99.00 99.00 999 1028.2  12.1 999.0  11.6 99.0 99.00 
2024 01 09 07 30 209  2.2  3.0 99.00 99.00 99.00 999 1028.1  12.1 999.0  11.6 99.0 99.00 
2024 01 09 07 40 183  2.5  3.3  1.71 12.90  8.67 295 1028.0  12.1 999.0  11.6 99.0 99.00 
2024 01 09 07 50 187  2.5  3.4 99.00 99.00 99.00 999 1027.9  12.1 999.0  11.6 99.0 99.00 
2024 01 09 08 00 190  2.5  3.5 99.00 99.00 99.00 999 1028.0  12.2 999.0  11.7 99.0 99.00 
2024 01 09 08 10 190  2.2  2.8  1.71 12.90  8.80 306 1027.9  12.2 999.0  11.6 99.0 99.00 
2024 01 09 08 20 184  3.0  4.2 99.00 99.00 99.00 999 1027.6  12.2 999.0  11.5 99.0 99.00 
2024 01 09 08 30 169  3.2  4.1 99.00 99.00 99.00 999 1027.4  12.3 999.0  11.6 99.0 99.00 
2024 01 09 08 40 164  3.2  4.3  1.72 12.90  8.75 304 1027.5  12.3 999.0  11.6 99.0 99.00 
2024 01 09 08 50 163  2.8  3.9 99.00 99.00 99.00 999 1027.5  12.4 999.0  11.7 99.0 99.00 
2024 01 09 09 00 169  2.9  3.9 99.00 99.00 99.00 999 1027.5  12.5 999.0  11.8 99.0 99.00 
2024 01 09 09 10 179  3.2  4.1  1.60 12.90  8.37 300 1027.3  12.6 999.0  11.9 99.0 99.00 
2024 01 09 09 20 176  3.3  4.4 99.00 99.00 99.00 999 1027.3  12.6 999.0  11.9 99.0 99.00 
2024 01 09 09 30 178  3.7  4.8 99.00 99.00 99.00 999 1027.4  12.7 999.0  12.0 99.0 99.00 
2024 01 09 09 40 182  3.9  4.9  1.73 12.12  8.42 293 1027.3  12.8 999.0  12.1 99.0 99.00 
2024 01 09 09 50 186  3.9  4.9 99.00 99.00 99.00 999 1027.4  12.8 999.0  12.1 99.0 99.00 
2024 01 09 10 00 181  3.6  4.5 99.00 99.00 99.00 999 1027.1  12.7 999.0  12.0 99.0 99.00 
2024 01 09 10 10 172  3.8  5.0  1.80 12.12  8.44 302 1027.1  12.8 999.0  12.1 99.0 99.00 
2024 01 09 10 20 179  4.0  5.1 99.00 99.00 99.00 999 1027.1  12.8 999.0  12.1 99.0 99.00 
2024 01 09 10 30 181  3.7  5.3 99.00 99.00 99.00 999 1027.1  12.7 999.0  12.0 99.0 99.00 
2024 01 09 10 40 180  3.8  4.9  1.93 12.90  8.62 301 1026.9  12.7 999.0  12.0 99.0 99.00 
2024 01 09 10 50 183  3.8  5.0 99.00 99.00 99.00 999 1027.0  12.9 999.0  12.2 99.0 99.00 
2024 01 09 11 00 185  3.9  5.4 99.00 99.00 99.00 999 1026.9  13.0 999.0  12.3 99.0 99.00 
2024 01 09 11 10 187  4.4  5.5  1.65 12.12  8.05 301 1026.9  13.1 999.0  12.4 99.0 99.00 
2024 01 09 11 20 186  3.7  5.0 99.00 99.00 99.00 999 1026.7  13.2 999.0  12.5 99.0 99.00 
2024 01 09 11 30 226  4.8  6.3 99.00 99.00 99.00 999 1026.7  13.1 999.0  12.4 99.0 99.00 
2024 01 09 11 40 260  5.7  7.5  1.62 12.12  7.72 289 1026.7  13.1 999.0  12.0 99.0 99.00 
2024 01 09 11 50 261  4.4  5.6 99.00 99.00 99.00 999 1026.7  13.2 999.0  12.2 99.0 99.00 
2024 01 09 12 00 254  5.7  7.7 99.00 99.00 99.00 999 1026.5  13.0 999.0  12.2 99.0 99.00 
2024 01 09 12 10 243  5.5  7.4  1.70 12.12  7.42 304 1026.3  12.7 999.0  12.1 99.0 99.00 
2024 01 09 12 20 243  5.7  7.6 99.00 99.00 99.00 999 1026.2  12.9 999.0  12.4 99.0 99.00 
2024 01 09 12 30 245  5.8  7.1 99.00 99.00 99.00 999 1026.1  13.0 999.0  12.4 99.0 99.00 
2024 01 09 12 40 241  5.3  6.8  1.55 12.90  7.03 296 1025.7  13.2 999.0  12.5 99.0 99.00 
2024 01 09 12 50 232  6.0  8.0 99.00 99.00 99.00 999 1025.5  13.2 999.0  12.5 99.0 99.00 
2024 01 09 13 00 229  6.7  8.5 99.00 99.00 99.00 999 1025.1  13.2 999.0  12.5 99.0 99.00 
2024 01 09 13 10 226  6.7  8.5  1.65 12.90  6.98 288 1025.2  13.2 999.0  12.5 99.0 99.00 
2024 01 09 13 20 225  6.6  7.9 99.00 99.00 99.00 999 1025.3  13.1 999.0  12.4 99.0 99.00 
2024 01 09 13 30 228  6.7  8.7 99.00 99.00 99.00 999 1025.2  13.1 999.0  12.4 99.0 99.00 
2024 01 09 13 40 224  6.9  8.5  1.46 12.90  6.08 283 1025.1  13.2 999.0  12.5 99.0 99.00 
2024 01 09 13 50 226  6.8  8.6 99.00 99.00 99.00 999 1025.2  13.2 999.0  12.6 99.0 99.00 
2024 01 09 14 00 232  7.1  8.9 99.00 99.00 99.00 999 1025.4  13.1 999.0  12.6 99.0 99.00 
2024 01 09 14 10 231  7.0  8.5  1.62 12.12  6.32 307 1025.2  13.0 999.0  12.6 99.0 99.00 
2024 01 09 14 20 237  6.6  8.5 99.00 99.00 99.00 999 1025.2  13.2 999.0  13.0 99.0 99.00 
2024 01 09 14 30 237  6.6  8.5 99.00 99.00 99.00 999 1025.2  13.3 999.0  13.1 99.0 99.00 
2024 01 09 14 40 232  6.2  7.6  1.53 12.90  6.04 313 1025.3  13.2 999.0  13.0 99.0 99.00 
2024 01 09 14 50 229  6.2  7.7 99.00 99.00 99.00 999 1025.2  13.3 999.0  13.1 99.0 99.00 
2024 01 09 15 00 236  6.6  8.1 99.00 99.00 99.00 999 1025.2  13.3 999.0  13.1 99.0 99.00 
2024 01 09 15 10 239  6.8  8.4  1.66 12.90  6.09 282 1025.1  13.3 999.0  13.1 99.0 99.00 
2024 01 09 15 20 240  7.1  9.0 99.00 99.00 99.00 999 1024.9  13.4 999.0  13.2 99.0 99.00 
2024 01 09 15 30 248  6.9 10.0 99.00 99.00 99.00 999 1024.8  13.4 999.0  13.2 99.0 99.00 
2024 01 09 15 40 256  8.1 10.3  1.56 12.90  6.31 287 1024.9  13.5 999.0  13.3 99.0 99.00 
2024 01 09 15 50 273  7.5  9.5 99.00 99.00 99.00 999 1024.8  13.4 999.0  13.1 99.0 99.00 
2024 01 09 16 00 272  7.7 10.8 99.00 99.00 99.00 999 1024.9  13.5 999.0  13.2 99.0 99.00 
2024 01 09 16 10 265  7.6  9.8  1.59 12.90  5.93 293 1024.7  13.5 999.0  13.1 99.0 99.00 
2024 01 09 16 20 262  7.9  9.5 99.00 99.00 99.00 999 1024.6  13.6 999.0  13.2 99.0 99.00 
2024 01 09 16 30 258  7.7  9.4 99.00 99.00 99.00 999 1024.6  13.7 999.0  13.3 99.0 99.00 
2024 01 09 16 40 263  9.0 13.8  1.60 12.90  5.83 292 1024.7  13.5 999.0  13.0 99.0 99.00 
2024 01 09 16 50 307 10.7 14.1 99.00 99.00 99.00 999 1024.9  12.8 999.0  12.3 99.0 99.00 
2024 01 09 17 00 319 11.4 14.8 99.00 99.00 99.00 999 1025.2  12.3 999.0  11.8 99.0 99.00 
2024 01 09 17 10 318 10.5 13.8  1.63 12.12  5.51 278 1025.1  12.5 999.0  11.6 99.0 99.00 
2024 01 09 17 20 318 10.6 12.7 99.00 99.00 99.00 999 1025.2  12.6 999.0  11.6 99.0 99.00 
2024 01 09 17 30 317 10.6 13.3 99.00 99.00 99.00 999 1025.3  12.4 999.0  11.6 99.0 99.00 
2024 01 09 17 40 319 10.5 13.3  1.72 12.12  5.77 301 1025.4  12.6 999.0  11.3 99.0 99.00 
2024 01 09 17 50 317 10.1 12.9 99.00 99.00 99.00 999 1025.5  12.8 999.0  11.1 99.0 99.00 
2024 01 09 18 00 321  9.9 12.5 99.00 99.00 99.00 999 1025.5  13.0 999.0  10.8 99.0 99.00 
2024 01 09 18 10 322 10.4 12.3  1.68 12.90  5.36 276 1025.6  13.1 999.0  10.7 99.0 99.00 
2024 01 09 18 20 323 10.4 12.9 99.00 99.00 99.00 999 1025.5  13.2 999.0  10.4 99.0 99.00 
2024 01 09 18 30 320  9.6 12.5 99.00 99.00 99.00 999 1025.4  13.3 999.0  10.6 99.0 99.00 
2024 01 09 18 40 320 10.2 13.9  1.84 12.90  5.47 302 1025.3  13.3 999.0  10.3 99.0 99.00 
2024 01 09 18 50 321 11.1 14.0 99.00 99.00 99.00 999 1025.4  13.5 999.0   9.5 99.0 99.00 
2024 01 09 19 00 327 11.1 13.4 99.00 99.00 99.00 999 1025.3  13.5 999.0   8.9 99.0 99.00 
2024 01 09 19 10 327 10.7 12.8  1.91 11.43  5.40 301 1025.2  13.5 999.0   9.0 99.0 99.00 
2024 01 09 19 20 324 10.1 13.2 99.00 99.00 99.00 999 1025.0  13.5 999.0   9.3 99.0 99.00 
2024 01 09 19 30 324  9.4 12.1 99.00 99.00 99.00 999 1024.8  13.5 999.0   9.7 99.0 99.00 
2024 01 09 19 40 320 10.3 12.4  1.90 12.12  5.35 309 1024.6  13.4 999.0   9.3 99.0 99.00 
2024 01 09 19 50 316 11.6 15.1 99.00 99.00 99.00 999 1024.4  13.3 999.0   9.7 99.0 99.00 
2024 01 09 20 00 325 11.6 14.6 99.00 99.00 99.00 999 1024.3  12.8 999.0  10.4 99.0 99.00 
2024 01 09 20 10 325 11.0 13.7  1.86 12.90  5.19 299 1024.1  12.7 999.0  10.3 99.0 99.00 
2024 01 09 20 20 323 10.9 13.7 99.00 99.00 99.00 999 1024.1  12.7 999.0   9.7 99.0 99.00 
2024 01 09 20 30 322 10.7 12.8 99.00 99.00 99.00 999 1024.0  12.8 999.0   9.2 99.0 99.00 
2024 01 09 20 40 322 10.2 12.8  1.96 12.12  5.57 310 1023.9  12.9 999.0   9.1 99.0 99.00 
2024 01 09 20 50 318 10.6 12.7 99.00 99.00 99.00 999 1023.8  13.0 999.0   8.7 99.0 99.00 
2024 01 09 21 00 321 11.3 14.1 99.00 99.00 99.00 999 1023.8  13.1 999.0   8.7 99.0 99.00 
2024 01 09 21 10 325 11.1 13.7  2.01  6.25  5.52 304 1023.5  13.0 999.0   8.6 99.0 99.00 
2024 01 09 21 20 324 11.1 13.5 99.00 99.00 99.00 999 1023.5  12.9 999.0   8.7 99.0 99.00 
2024 01 09 21 30 325 10.8 13.6 99.00 99.00 99.00 999 1023.3  12.9 999.0   9.4 99.0 99.00 
2024 01 09 21 40 320 11.7 14.1  2.01 11.43  5.67 316 1023.3  12.8 999.0   9.4 99.0 99.00 
2024 01 09 21 50 325 11.1 13.9 99.00 99.00 99.00 999 1023.3  12.8 999.0   9.2 99.0 99.00 
2024 01 09 22 00 325 11.0 13.8 99.00 99.00 99.00 999 1023.2  12.7 999.0   9.1 99.0 99.00 
2024 01 09 22 10 322 11.1 13.9  2.10  6.25  5.46 305 1023.2  12.7 999.0   9.1 99.0 99.00 
2024 01 09 22 20 321 11.6 14.2 99.00 99.00 99.00 999 1023.1  12.5 999.0   9.4 99.0 99.00 
2024 01 09 22 30 323 11.2 13.7 99.00 99.00 99.00 999 1023.0  12.4 999.0   9.1 99.0 99.00 
2024 01 09 22 40 326 11.1 14.5  2.17  6.25  5.67 312 1023.0  12.5 999.0   9.0 99.0 99.00 
2024 01 09 22 50 326 10.8 13.6 99.00 99.00 99.00 999 1023.0  12.6 999.0   8.6 99.0 99.00 
2024 01 09 23 00 324 10.6 13.6 99.00 99.00 99.00 999 1023.0  12.6 999.0   8.3 99.0 99.00 
2024 01 09 23 10 323 10.8 13.3  2.27  6.25  5.74 305 1022.9  12.6 999.0   8.1 99.0 99.00 
2024 01 09 23 20 325 10.9 13.8 99.00 99.00 99.00 999 1023.0  12.6 999.0   8.6 99.0 99.00 
2024 01 09 23 30 327 11.7 14.4 99.00 99.00 99.00 999 1023.2  12.6 999.0   8.7 99.0 99.00 
2024 01 09 23 40 323 11.3 14.1  2.33  8.33  5.74 304 1023.2  12.5 999.0   8.9 99.0 99.00 
2024 01 09 23 50 324 11.1 13.3 99.00 99.00 99.00 999 1023.3  12.6 999.0   8.5 99.0 99.00 
2024 01 10 00 00 324 11.6 14.7 99.00 99.00 99.00 999 1023.2  12.6 999.0   8.4 99.0 99.00 
2024 01 10 00 10 326 11.8 14.3  2.35  6.67  5.60 312 1023.1  12.4 999.0   8.4 99.0 99.00 
2024 01 10 00 20 325 11.4 14.1 99.00 99.00 99.00 999 1023.2  12.4 999.0   8.9 99.0 99.00 
2024 01 10 00 30 324 11.5 14.4 99.00 99.00 99.00 999 1023.3  12.3 999.0   8.8 99.0 99.00 
2024 01 10 00 40 323 11.2 13.6  2.52  7.14  5.94 305 1023.0  12.3 999.0   8.9 99.0 99.00 
2024 01 10 00 50 324 11.5 14.2 99.00 99.00 99.00 999 1022.9  12.3 999.0   8.8 99.0 99.00 
2024 01 10 01 00 327 11.6 14.8 99.00 99.00 99.00 999 1022.9  12.3 999.0   8.8 99.0 99.00 
2024 01 10 01 10 329 11.6 15.3  2.37  7.14  5.88 309 1022.9  12.1 999.0   9.0 99.0 99.00 
2024 01 10 01 20 326 11.7 14.9 99.00 99.00 99.00 999 1023.0  12.1 999.0   8.7 99.0 99.00 
2024 01 10 01 30 326 11.2 14.2 99.00 99.00 99.00 999 1022.9  12.2 999.0   8.4 99.0 99.00 
2024 01 10 01 40 328 11.4 14.3  2.53  7.69  6.01 308 1022.9  12.3 999.0   8.6 99.0 99.00 
2024 01 10 01 50 324 11.7 14.5 99.00 99.00 99.00 999 1022.9  12.3 999.0   8.4 99.0 99.00 
2024 01 10 02 00 325 12.1 15.5 99.00 99.00 99.00 999 1023.2  12.3 999.0   8.4 99.0 99.00 
2024 01 10 02 10 328 12.3 15.7  2.74  7.69  6.16 308 1023.2  12.2 999.0   8.8 99.0 99.00 
2024 01 10 02 20 328 12.0 14.8 99.00 99.00 99.00 999 1023.3  12.1 999.0   8.4 99.0 99.00 
2024 01 10 02 30 328 12.0 14.7 99.00 99.00 99.00 999 1023.0  12.1 999.0   8.2 99.0 99.00 
2024 01 10 02 40 329 10.8 13.7  2.71 11.43  6.50 311 1023.0  12.2 999.0   8.0 99.0 99.00 
2024 01 10 02 50 326 11.1 13.7 99.00 99.00 99.00 999 1023.1  12.1 999.0   7.4 99.0 99.00 
2024 01 10 03 00 329 10.9 13.4 99.00 99.00 99.00 999 1023.2  12.2 999.0   7.2 99.0 99.00 
2024 01 10 03 10 331 11.0 13.8  3.08 12.12  6.63 317 1023.1  12.1 999.0   7.4 99.0 99.00 
2024 01 10 03 20 332 10.6 13.7 99.00 99.00 99.00 999 1023.1  12.1 999.0   7.9 99.0 99.00 
2024 01 10 03 30 330 10.7 13.6 99.00 99.00 99.00 999 1023.1  12.0 999.0   7.7 99.0 99.00 
2024 01 10 03 40 331 10.8 13.7  3.22 11.43  6.99 319 1023.3  12.0 999.0   7.6 99.0 99.00 
2024 01 10 03 50 332 10.6 13.2 99.00 99.00 99.00 999 1023.1  12.0 999.0   8.1 99.0 99.00 
2024 01 10 04 00 333 10.5 12.6 99.00 99.00 99.00 999 1023.1  11.9 999.0   7.9 99.0 99.00 
2024 01 10 04 10 332 10.1 13.1  3.47 11.43  7.29 315 1023.0  11.9 999.0   7.8 99.0 99.00 
2024 01 10 04 20 333  9.4 11.5 99.00 99.00 99.00 999 1023.1  11.9 999.0   7.6 99.0 99.00 
2024 01 10 04 30 335  9.6 12.1 99.00 99.00 99.00 999 1023.1  11.8 999.0   7.7 99.0 99.00 
2024 01 10 04 40 335  9.5 12.1  3.59 12.90  7.82 316 1023.1  11.8 999.0   7.8 99.0 99.00 
2024 01 10 04 50 332  9.6 12.6 99.00 99.00 99.00 999 1023.1  11.8 999.0   8.1 99.0 99.00 
2024 01 10 05 00 336  9.9 12.0 99.00 99.00 99.00 999 1023.2  11.8 999.0   7.9 99.0 99.00 
2024 01 10 05 10 334  9.4 12.9  3.43 12.90  7.55 321 1023.2  11.9 999.0   8.0 99.0 99.00 
2024 01 10 05 20 332  9.6 12.8 99.00 99.00 99.00 999 1023.3  11.9 999.0   7.6 99.0 99.00 
2024 01 10 05 30 328 10.7 13.2 99.00 99.00 99.00 999 1023.4  12.0 999.0   6.9 99.0 99.00 
2024 01 10 05 40 327 10.3 12.7  3.85 12.90  8.41 318 1023.4  12.0 999.0   7.2 99.0 99.00 
2024 01 10 05 50 328 10.1 12.7 99.00 99.00 99.00 999 1023.4  11.9 999.0   6.7 99.0 99.00 
2024 01 10 06 00 327 10.1 13.0 99.00 99.00 99.00 999 1023.4  12.0 999.0   7.2 99.0 99.00 
2024 01 10 06 10 329 10.4 13.4  4.29 12.90  8.70 313 1023.3  12.0 999.0   6.7 99.0 99.00 
2024 01 10 06 20 328 10.0 12.9 99.00 99.00 99.00 999 1023.2  11.9 999.0   6.7 99.0 99.00 
2024 01 10 06 30 331  9.6 12.3 99.00 99.00 99.00 999 1023.3  11.8 999.0   7.0 99.0 99.00 
2024 01 10 06 40 336  9.1 11.5  3.85 14.81  8.19 312 1023.4  11.7 999.0   7.1 99.0 99.00 
2024 01 10 06 50 333  9.2 11.8 99.00 99.00 99.00 999 1023.5  11.7 999.0   7.2 99.0 99.00 
2024 01 10 07 00 334  8.4 10.9 99.00 99.00 99.00 999 1023.5  11.8 999.0   7.5 99.0 99.00 
2024 01 10 07 10 334  8.1 10.3  4.06 12.90  8.96 318 1023.4  11.8 999.0   7.6 99.0 99.00 
2024 01 10 07 20 336  8.1 10.5 99.00 99.00 99.00 999 1023.4  11.7 999.0   7.5 99.0 99.00 
2024 01 10 07 30 336  7.7 10.0 99.00 99.00 99.00 999 1023.3  11.7 999.0   7.7 99.0 99.00 
2024 01 10 07 40 342  7.0  9.2  3.92 13.79  8.88 313 1023.3  11.7 999.0   7.9 99.0 99.00 
2024 01 10 07 50 336  6.9  9.5 99.00 99.00 99.00 999 1023.3  11.7 999.0   7.9 99.0 99.00 
2024 01 10 08 00 337  7.2  9.5 99.00 99.00 99.00 999 1023.2  11.8 999.0   8.1 99.0 99.00 
2024 01 10 08 10 331  7.0  9.9  3.70 12.90  8.66 314 1023.0  11.7 999.0   7.7 99.0 99.00 
2024 01 10 08 20 343  6.5  9.1 99.00 99.00 99.00 999 1023.0  11.6 999.0   8.0 99.0 99.00 
2024 01 10 08 30 344  6.9  9.1 99.00 99.00 99.00 999 1022.9  11.4 999.0   8.0 99.0 99.00 
2024 01 10 08 40 342  5.9  7.7  3.40 14.81  8.54 310 1022.8  11.3 999.0   8.1 99.0 99.00 
2024 01 10 08 50 340  5.7  8.1 99.00 99.00 99.00 999 1022.5  11.3 999.0   8.2 99.0 99.00 
2024 01 10 09 00 333  5.5  7.9 99.00 99.00 99.00 999 1022.4  11.4 999.0   8.4 99.0 99.00 
2024 01 10 09 10 333  4.7  6.4  4.00 13.79  9.43 310 1022.2  11.3 999.0   8.2 99.0 99.00 
2024 01 10 09 20 335  4.1  6.8 99.00 99.00 99.00 999 1022.1  11.3 999.0   8.0 99.0 99.00 
2024 01 10 09 30 330  4.4  6.3 99.00 99.00 99.00 999 1022.1  11.4 999.0   7.9 99.0 99.00 
2024 01 10 09 40 326  4.5  6.9  3.79 13.79  9.34 309 1022.1  11.4 999.0   7.8 99.0 99.00 
2024 01 10 09 50 323  4.6  6.4 99.00 99.00 99.00 999 1022.1  11.5 999.0   7.8 99.0 99.00 
2024 01 10 10 00 320  3.8  5.8 99.00 99.00 99.00 999 1022.1  11.5 999.0   7.8 99.0 99.00 
2024 01 10 10 10 315  4.5  7.0  4.06 14.81  9.90 314 1022.3  11.6 999.0   7.9 99.0 99.00 
2024 01 10 10 20 310  6.2  9.6 99.00 99.00 99.00 999 1022.1  11.5 999.0   8.2 99.0 99.00 
2024 01 10 10 30 334  5.8  8.1 99.00 99.00 99.00 999 1022.1  11.4 999.0   8.3 99.0 99.00 
2024 01 10 10 40 340  5.2  7.1  4.03 12.90  9.57 313 1022.0  11.4 999.0   8.6 99.0 99.00 
2024 01 10 10 50 337  4.8  6.6 99.00 99.00 99.00 999 1021.8  11.5 999.0   8.7 99.0 99.00 
2024 01 10 11 00 331  4.1  7.0 99.00 99.00 99.00 999 1021.5  11.6 999.0   8.9 99.0 99.00 
2024 01 10 11 10 298  7.1  9.6  4.19 13.79 10.07 310 1021.3  12.2 999.0   8.7 99.0 99.00 
2024 01 10 11 20 291  7.5  9.8 99.00 99.00 99.00 999 1021.1  12.3 999.0   8.8 99.0 99.00 
2024 01 10 11 30 288  7.2 10.0 99.00 99.00 99.00 999 1020.9  12.3 999.0   8.7 99.0 99.00 
2024 01 10 11 40 291  7.2  9.1  3.81 13.79  9.14 314 1020.9  12.3 999.0   8.8 99.0 99.00 
2024 01 10 11 50 292  7.1  9.2 99.00 99.00 99.00 999 1020.6  12.3 999.0   8.7 99.0 99.00 
2024 01 10 12 00 286  7.3 10.2 99.00 99.00 99.00 999 1020.6  12.5 999.0   9.3 99.0 99.00 
2024 01 10 12 10 272  7.3  9.7  3.69 13.79  9.05 311 1020.4  12.2 999.0   9.9 99.0 99.00 
2024 01 10 12 20 283  7.8 10.1 99.00 99.00 99.00 999 1020.2  12.5 999.0   9.4 99.0 99.00 
2024 01 10 12 30 292  8.6 13.1 99.00 99.00 99.00 999 1020.3  12.1 999.0   9.4 99.0 99.00 
2024 01 10 12 40 313  7.0 10.6  3.70 12.90  8.84 311 1020.1  11.4 999.0   9.8 99.0 99.00 
2024 01 10 12 50 288  8.4 12.9 99.00 99.00 99.00 999 1020.0  11.6 999.0   9.9 99.0 99.00 
2024 01 10 13 00 296  7.3 10.3 99.00 99.00 99.00 999 1019.9  11.5 999.0  10.0 99.0 99.00 
2024 01 10 13 10 290  9.1 13.4  4.23 13.79  9.30 305 1019.6  12.0 999.0  10.1 99.0 99.00 
2024 01 10 13 20 277 10.0 12.8 99.00 99.00 99.00 999 1019.5  12.1 999.0  10.3 99.0 99.00 
2024 01 10 13 30 280  9.4 12.4 99.00 99.00 99.00 999 1019.4  12.1 999.0  10.1 99.0 99.00 
2024 01 10 13 40 286  9.1 12.3  4.02 12.90  8.84 306 1019.3  12.4 999.0  10.1 99.0 99.00 
2024 01 10 13 50 292 10.2 14.5 99.00 99.00 99.00 999 1019.5  12.2 999.0  10.0 99.0 99.00 
2024 01 10 14 00 295 10.6 14.6 99.00 99.00 99.00 999 1019.2  11.1 999.0   9.9 99.0 99.00 
2024 01 10 14 10 303 10.0 14.2  3.74 13.79  8.42 308 1019.3  11.4 999.0  10.0 99.0 99.00 
2024 01 10 14 20 307  9.1 13.8 99.00 99.00 99.00 999 1019.2  11.1 999.0   9.9 99.0 99.00 
2024 01 10 14 30 292  8.9 12.9 99.00 99.00 99.00 999 1019.0  11.6 999.0  10.4 99.0 99.00 
2024 01 10 14 40 285  8.5 11.6  3.85 13.79  8.26 314 1018.8  12.1 999.0  10.1 99.0 99.00 
2024 01 10 14 50 284 10.5 13.3 99.00 99.00 99.00 999 1018.7  12.4 999.0  10.3 99.0 99.00 
2024 01 10 15 00 285 10.1 12.4 99.00 99.00 99.00 999 1018.5  12.5 999.0  10.7 99.0 99.00 
2024 01 10 15 10 283 11.0 15.5  3.68 13.79  8.09 299 1018.4  12.4 999.0  10.3 99.0 99.00 
2024 01 10 15 20 288 10.5 14.3 99.00 99.00 99.00 999 1018.5  12.6 999.0  10.2 99.0 99.00 
2024 01 10 15 30 291  9.7 11.9 99.00 99.00 99.00 999 1018.4  12.7 999.0  10.5 99.0 99.00 
2024 01 10 15 40 283 10.4 12.9  3.93 13.79  8.53 307 1018.4  12.7 999.0  10.6 99.0 99.00 
2024 01 10 15 50 277 10.3 12.6 99.00 99.00 99.00 999 1018.4  12.4 999.0  10.8 99.0 99.00 
2024 01 10 16 00 278  9.5 12.4 99.00 99.00 99.00 999 1018.2  12.5 999.0  10.8 99.0 99.00 
2024 01 10 16 10 287 10.7 13.8  4.19 14.81  8.65 303 1018.2  12.9 999.0  10.6 99.0 99.00 
2024 01 10 16 20 288 10.9 14.2 99.00 99.00 99.00 999 1018.2  13.1 999.0  10.6 99.0 99.00 
2024 01 10 16 30 285 10.7 13.3 99.00 99.00 99.00 999 1018.0  13.2 999.0  10.7 99.0 99.00 
