#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2024 06 15 20 50 319 13.9 17.9 99.00 99.00 99.00 999 1015.9  11.7 999.0  10.3 99.0 99.00 
2024 06 15 21 00 319 13.9 18.0 99.00 99.00 99.00 999 1015.8  11.8 999.0  10.4 99.0 99.00 
2024 06 15 21 10 318 14.2 18.6  2.77  7.69  5.94 324 1015.6  11.8 999.0  10.3 99.0 99.00 
2024 06 15 21 20 317 14.5 17.8 99.00 99.00 99.00 999 1015.5  11.9 999.0  10.3 99.0 99.00 
2024 06 15 21 30 316 14.4 18.0 99.00 99.00 99.00 999 1015.5  11.9 999.0  10.1 99.0 99.00 
2024 06 15 21 40 317 14.1 17.9  2.71  7.14  5.63 318 1015.3  11.9 999.0  10.1 99.0 99.00 
2024 06 15 21 50 317 14.4 17.7 99.00 99.00 99.00 999 1015.2  12.0 999.0  10.2 99.0 99.00 
2024 06 15 22 00 317 14.6 18.8 99.00 99.00 99.00 999 1015.1  12.0 999.0  10.1 99.0 99.00 
2024 06 15 22 10 318 14.3 18.2  2.86  7.14  5.81 321 1015.1  12.0 999.0   9.9 99.0 99.00 
2024 06 15 22 20 316 14.8 18.6 99.00 99.00 99.00 999 1015.1  12.1 999.0   9.8 99.0 99.00 
2024 06 15 22 30 316 15.0 18.8 99.00 99.00 99.00 999 1014.9  12.1 999.0   9.6 99.0 99.00 
2024 06 15 22 40 317 14.5 19.0  2.98  7.14  5.91 326 1014.8  12.1 999.0   9.4 99.0 99.00 
2024 06 15 22 50 317 14.9 20.6 99.00 99.00 99.00 999 1014.6  12.1 999.0   9.4 99.0 99.00 
2024 06 15 23 00 316 15.2 18.9 99.00 99.00 99.00 999 1014.5  12.1 999.0   9.4 99.0 99.00 
2024 06 15 23 10 315 15.3 18.8  2.97  7.14  5.81 322 1014.4  12.0 999.0   9.4 99.0 99.00 
2024 06 15 23 20 316 15.2 18.6 99.00 99.00 99.00 999 1014.3  11.9 999.0   9.5 99.0 99.00 
2024 06 15 23 30 316 15.1 20.3 99.00 99.00 99.00 999 1014.4  11.9 999.0   9.6 99.0 99.00 
2024 06 15 23 40 317 15.3 19.6  2.87  6.67  5.83 324 1014.4  11.9 999.0   9.7 99.0 99.00 
2024 06 15 23 50 316 15.6 20.3 99.00 99.00 99.00 999 1014.4  11.9 999.0   9.8 99.0 99.00 
2024 06 16 00 00 316 15.1 19.3 99.00 99.00 99.00 999 1014.4  11.9 999.0   9.9 99.0 99.00 
2024 06 16 00 10 317 15.1 19.0  3.22  7.14  6.06 326 1014.4  11.9 999.0  10.0 99.0 99.00 
2024 06 16 00 20 315 15.6 19.2 99.00 99.00 99.00 999 1014.3  11.8 999.0   9.9 99.0 99.00 
2024 06 16 00 30 314 14.8 19.2 99.00 99.00 99.00 999 1014.3  11.8 999.0  10.0 99.0 99.00 
2024 06 16 00 40 315 15.6 19.5  3.05  7.14  5.83 326 1014.3  11.8 999.0  10.0 99.0 99.00 
2024 06 16 00 50 314 15.6 19.6 99.00 99.00 99.00 999 1014.2  11.8 999.0  10.0 99.0 99.00 
2024 06 16 01 00 314 15.2 19.2 99.00 99.00 99.00 999 1014.3  11.8 999.0  10.0 99.0 99.00 
2024 06 16 01 10 314 15.2 19.1  3.01  7.69  5.95 324 1014.2  11.8 999.0  10.0 99.0 99.00 
2024 06 16 01 20 315 15.1 18.9 99.00 99.00 99.00 999 1014.1  11.8 999.0  10.0 99.0 99.00 
2024 06 16 01 30 314 14.7 19.5 99.00 99.00 99.00 999 1014.0  11.7 999.0   9.9 99.0 99.00 
2024 06 16 01 40 315 15.4 19.7  3.09  7.14  5.90 326 1014.0  11.8 999.0   9.9 99.0 99.00 
2024 06 16 01 50 315 14.9 19.3 99.00 99.00 99.00 999 1014.0  11.7 999.0   9.8 99.0 99.00 
2024 06 16 02 00 315 15.0 19.1 99.00 99.00 99.00 999 1014.1  11.7 999.0   9.8 99.0 99.00 
2024 06 16 02 10 315 15.0 18.8  3.21  7.69  6.12 324 1014.0  11.7 999.0   9.9 99.0 99.00 
2024 06 16 02 20 313 15.2 18.7 99.00 99.00 99.00 999 1013.9  11.7 999.0   9.9 99.0 99.00 
2024 06 16 02 30 314 14.8 18.7 99.00 99.00 99.00 999 1013.8  11.6 999.0   9.8 99.0 99.00 
2024 06 16 02 40 314 14.8 19.7  3.19  7.14  5.96 321 1013.7  11.6 999.0   9.8 99.0 99.00 
2024 06 16 02 50 315 15.0 18.6 99.00 99.00 99.00 999 1013.9  11.6 999.0   9.8 99.0 99.00 
2024 06 16 03 00 317 14.7 18.6 99.00 99.00 99.00 999 1013.9  11.6 999.0   9.8 99.0 99.00 
2024 06 16 03 10 316 15.0 18.6  3.14  7.69  6.13 326 1013.9  11.6 999.0   9.8 99.0 99.00 
2024 06 16 03 20 314 14.9 20.9 99.00 99.00 99.00 999 1013.7  11.6 999.0   9.8 99.0 99.00 
2024 06 16 03 30 314 15.7 20.7 99.00 99.00 99.00 999 1013.6  11.6 999.0   9.8 99.0 99.00 
2024 06 16 03 40 313 15.9 20.3  3.08  7.14  6.03 328 1013.7  11.6 999.0   9.7 99.0 99.00 
2024 06 16 03 50 315 15.8 19.6 99.00 99.00 99.00 999 1013.7  11.6 999.0   9.7 99.0 99.00 
2024 06 16 04 00 316 15.3 19.3 99.00 99.00 99.00 999 1013.8  11.5 999.0   9.6 99.0 99.00 
2024 06 16 04 10 316 15.1 19.6  3.13  7.69  5.98 323 1013.8  11.5 999.0   9.6 99.0 99.00 
2024 06 16 04 20 315 15.0 19.1 99.00 99.00 99.00 999 1013.9  11.5 999.0   9.6 99.0 99.00 
2024 06 16 04 30 315 15.3 19.7 99.00 99.00 99.00 999 1013.8  11.5 999.0   9.6 99.0 99.00 
2024 06 16 04 40 315 15.3 19.3  3.26  8.33  6.10 323 1013.7  11.6 999.0   9.6 99.0 99.00 
2024 06 16 04 50 317 15.1 18.8 99.00 99.00 99.00 999 1013.8  11.6 999.0   9.6 99.0 99.00 
2024 06 16 05 00 317 14.9 19.6 99.00 99.00 99.00 999 1013.6  11.5 999.0   9.5 99.0 99.00 
2024 06 16 05 10 318 14.6 18.6  3.23  6.67  6.08 325 1013.6  11.4 999.0   9.5 99.0 99.00 
2024 06 16 05 20 317 14.5 18.7 99.00 99.00 99.00 999 1013.7  11.4 999.0   9.6 99.0 99.00 
2024 06 16 05 30 317 14.6 17.9 99.00 99.00 99.00 999 1013.7  11.4 999.0   9.6 99.0 99.00 
2024 06 16 05 40 318 14.5 17.7  3.28  7.69  6.30 324 1013.9  11.4 999.0   9.7 99.0 99.00 
2024 06 16 05 50 319 14.3 18.5 99.00 99.00 99.00 999 1013.8  11.3 999.0   9.7 99.0 99.00 
2024 06 16 06 00 319 14.3 17.4 99.00 99.00 99.00 999 1013.8  11.3 999.0   9.8 99.0 99.00 
2024 06 16 06 10 319 14.3 17.7  3.29  8.33  6.18 318 1013.9  11.2 999.0   9.8 99.0 99.00 
2024 06 16 06 20 319 13.9 17.0 99.00 99.00 99.00 999 1013.9  11.2 999.0   9.7 99.0 99.00 
2024 06 16 06 30 319 13.7 18.2 99.00 99.00 99.00 999 1013.8  11.2 999.0   9.6 99.0 99.00 
2024 06 16 06 40 317 13.8 17.3  3.41  8.33  6.37 326 1013.6  11.2 999.0   9.6 99.0 99.00 
2024 06 16 06 50 314 14.6 18.6 99.00 99.00 99.00 999 1013.5  11.2 999.0   9.6 99.0 99.00 
2024 06 16 07 00 314 14.6 17.4 99.00 99.00 99.00 999 1013.5  11.2 999.0   9.6 99.0 99.00 
2024 06 16 07 10 313 15.2 18.7  3.43  8.33  6.42 324 1013.5  11.2 999.0   9.6 99.0 99.00 
2024 06 16 07 20 313 15.2 19.5 99.00 99.00 99.00 999 1013.4  11.2 999.0   9.6 99.0 99.00 
2024 06 16 07 30 314 15.3 19.5 99.00 99.00 99.00 999 1013.3  11.2 999.0   9.6 99.0 99.00 
2024 06 16 07 40 317 14.5 19.1  3.23  8.33  6.39 326 1013.3  11.1 999.0   9.5 99.0 99.00 
2024 06 16 07 50 317 14.5 17.7 99.00 99.00 99.00 999 1013.3  11.1 999.0   9.5 99.0 99.00 
2024 06 16 08 00 316 14.3 17.6 99.00 99.00 99.00 999 1013.3  11.0 999.0   9.5 99.0 99.00 
2024 06 16 08 10 316 14.4 17.9  3.49  8.33  6.45 322 1013.4  11.0 999.0   9.5 99.0 99.00 
2024 06 16 08 20 317 14.4 18.4 99.00 99.00 99.00 999 1013.3  11.0 999.0   9.6 99.0 99.00 
2024 06 16 08 30 318 14.2 18.1 99.00 99.00 99.00 999 1013.3  11.0 999.0   9.5 99.0 99.00 
2024 06 16 08 40 319 13.3 16.8  3.38  8.33  6.52 322 1013.3  10.9 999.0   9.4 99.0 99.00 
2024 06 16 08 50 321 13.6 18.3 99.00 99.00 99.00 999 1013.2  11.0 999.0   9.5 99.0 99.00 
2024 06 16 09 00 324 13.2 16.9 99.00 99.00 99.00 999 1013.2  11.0 999.0   9.5 99.0 99.00 
2024 06 16 09 10 324 13.0 16.7  3.37  9.09  6.52 317 1013.1  10.9 999.0   9.5 99.0 99.00 
2024 06 16 09 20 321 14.0 18.8 99.00 99.00 99.00 999 1012.7  10.9 999.0   9.4 99.0 99.00 
2024 06 16 09 30 318 14.5 18.7 99.00 99.00 99.00 999 1012.6  10.9 999.0   9.4 99.0 99.00 
2024 06 16 09 40 317 14.3 18.0  3.35  9.09  6.39 318 1012.7  10.8 999.0   9.3 99.0 99.00 
2024 06 16 09 50 317 14.1 17.7 99.00 99.00 99.00 999 1012.7  10.8 999.0   9.3 99.0 99.00 
2024 06 16 10 00 317 13.9 17.6 99.00 99.00 99.00 999 1012.7  10.8 999.0   9.4 99.0 99.00 
2024 06 16 10 10 316 13.7 18.4  2.94  8.33  6.17 316 1012.6  10.8 999.0   9.4 99.0 99.00 
2024 06 16 10 20 315 13.6 17.4 99.00 99.00 99.00 999 1012.5  10.7 999.0   9.3 99.0 99.00 
2024 06 16 10 30 315 13.2 16.6 99.00 99.00 99.00 999 1012.6  10.7 999.0   9.2 99.0 99.00 
2024 06 16 10 40 316 13.0 16.2  3.00  9.09  6.20 319 1012.7  10.7 999.0   9.3 99.0 99.00 
2024 06 16 10 50 317 12.8 15.7 99.00 99.00 99.00 999 1012.7  10.7 999.0   9.3 99.0 99.00 
2024 06 16 11 00 317 12.7 16.9 99.00 99.00 99.00 999 1012.9  10.7 999.0   9.4 99.0 99.00 
2024 06 16 11 10 318 12.2 15.6  2.95  9.09  6.30 313 1013.0  10.6 999.0   9.3 99.0 99.00 
2024 06 16 11 20 319 12.2 15.3 99.00 99.00 99.00 999 1013.0  10.8 999.0   9.3 99.0 99.00 
2024 06 16 11 30 319 12.2 15.3 99.00 99.00 99.00 999 1012.9  10.7 999.0   9.3 99.0 99.00 
2024 06 16 11 40 320 12.1 15.2  3.19  8.33  6.41 318 1012.8  10.7 999.0   9.4 99.0 99.00 
2024 06 16 11 50 318 12.0 15.3 99.00 99.00 99.00 999 1012.9  10.7 999.0   9.4 99.0 99.00 
2024 06 16 12 00 320 11.5 14.7 99.00 99.00 99.00 999 1012.9  10.7 999.0   9.3 99.0 99.00 
2024 06 16 12 10 320 11.4 14.2  2.91  8.33  6.20 321 1013.0  10.7 999.0   9.3 99.0 99.00 
2024 06 16 12 20 320 11.2 13.9 99.00 99.00 99.00 999 1013.1  10.7 999.0   9.3 99.0 99.00 
2024 06 16 12 30 321 11.1 14.2 99.00 99.00 99.00 999 1013.0  10.7 999.0   9.3 99.0 99.00 
2024 06 16 12 40 325 10.5 13.8  2.94  8.33  6.22 320 1012.8  10.7 999.0   9.3 99.0 99.00 
2024 06 16 12 50 323 11.7 15.4 99.00 99.00 99.00 999 1012.7  10.8 999.0   9.3 99.0 99.00 
2024 06 16 13 00 322 12.0 15.6 99.00 99.00 99.00 999 1012.7  10.7 999.0   9.3 99.0 99.00 
2024 06 16 13 10 319 12.6 16.4  3.00  7.69  6.12 323 1012.7  10.7 999.0   9.4 99.0 99.00 
2024 06 16 13 20 319 13.0 16.9 99.00 99.00 99.00 999 1012.6  10.6 999.0   9.5 99.0 99.00 
2024 06 16 13 30 317 13.3 17.0 99.00 99.00 99.00 999 1012.6  10.6 999.0   9.4 99.0 99.00 
2024 06 16 13 40 314 13.2 17.9  3.06  7.69  6.09 327 1012.6  10.6 999.0   9.3 99.0 99.00 
2024 06 16 13 50 316 13.3 16.9 99.00 99.00 99.00 999 1012.6  10.7 999.0   9.3 99.0 99.00 
2024 06 16 14 00 316 13.2 16.7 99.00 99.00 99.00 999 1012.6  10.7 999.0   9.4 99.0 99.00 
2024 06 16 14 10 315 13.6 16.3  2.93  9.09  5.99 314 1012.6  10.7 999.0   9.4 99.0 99.00 
2024 06 16 14 20 316 13.6 16.8 99.00 99.00 99.00 999 1012.6  10.6 999.0   9.4 99.0 99.00 
2024 06 16 14 30 317 13.5 17.4 99.00 99.00 99.00 999 1012.5  10.6 999.0   9.4 99.0 99.00 
2024 06 16 14 40 316 13.3 17.4  2.81  7.69  5.97 321 1012.6  10.6 999.0   9.4 99.0 99.00 
2024 06 16 14 50 315 13.1 16.3 99.00 99.00 99.00 999 1012.7  10.5 999.0   9.4 99.0 99.00 
2024 06 16 15 00 313 13.0 16.0 99.00 99.00 99.00 999 1012.6  10.5 999.0   9.3 99.0 99.00 
2024 06 16 15 10 313 12.2 15.1  2.93  7.14  6.10 321 1012.6  10.7 999.0   9.3 99.0 99.00 
2024 06 16 15 20 312 12.2 15.0 99.00 99.00 99.00 999 1012.7  10.7 999.0   9.2 99.0 99.00 
2024 06 16 15 30 311 12.5 15.0 99.00 99.00 99.00 999 1012.7  10.8 999.0   9.2 99.0 99.00 
2024 06 16 15 40 312 12.4 15.5  2.63  8.33  5.93 318 1012.8  10.8 999.0   9.1 99.0 99.00 
2024 06 16 15 50 313 13.1 16.9 99.00 99.00 99.00 999 1012.8  10.8 999.0   9.0 99.0 99.00 
2024 06 16 16 00 311 12.9 15.8 99.00 99.00 99.00 999 1012.9  10.7 999.0   9.1 99.0 99.00 
2024 06 16 16 10 312 12.4 15.5  2.68  7.69  5.84 321 1012.9  10.6 999.0   9.2 99.0 99.00 
2024 06 16 16 20 311 12.8 16.7 99.00 99.00 99.00 999 1012.9  10.6 999.0   9.2 99.0 99.00 
2024 06 16 16 30 312 13.2 16.2 99.00 99.00 99.00 999 1012.8  10.6 999.0   9.2 99.0 99.00 
2024 06 16 16 40 313 12.6 15.4  2.75  9.09  5.85 310 1013.0  10.6 999.0   9.2 99.0 99.00 
2024 06 16 16 50 314 11.5 14.9 99.00 99.00 99.00 999 1013.1  10.7 999.0   9.2 99.0 99.00 
2024 06 16 17 00 310 12.1 15.3 99.00 99.00 99.00 999 1012.9  10.8 999.0   9.1 99.0 99.00 
2024 06 16 17 10 306 12.6 15.5  2.54  9.09  5.88 308 1012.9  10.9 999.0   9.2 99.0 99.00 
2024 06 16 17 20 305 13.4 16.5 99.00 99.00 99.00 999 1012.9  10.9 999.0   9.2 99.0 99.00 
2024 06 16 17 30 307 13.2 16.3 99.00 99.00 99.00 999 1013.0  10.8 999.0   9.2 99.0 99.00 
2024 06 16 17 40 307 12.5 14.9  2.54  7.69  5.64 319 1012.9  10.7 999.0   9.1 99.0 99.00 
2024 06 16 17 50 305 12.9 15.5 99.00 99.00 99.00 999 1013.0  10.7 999.0   9.2 99.0 99.00 
2024 06 16 18 00 305 12.6 16.1 99.00 99.00 99.00 999 1013.3  10.7 999.0   9.1 99.0 99.00 
2024 06 16 18 10 304 12.4 15.8  2.47  6.67  5.62 316 1013.3  10.7 999.0   9.2 99.0 99.00 
2024 06 16 18 20 304 12.6 15.9 99.00 99.00 99.00 999 1013.2  10.8 999.0   9.2 99.0 99.00 
2024 06 16 18 30 304 13.1 16.5 99.00 99.00 99.00 999 1013.1  10.8 999.0   9.2 99.0 99.00 
2024 06 16 18 40 304 12.8 15.5  2.55  7.69  5.71 317 1013.3  10.8 999.0   9.2 99.0 99.00 
2024 06 16 18 50 305 13.1 16.2 99.00 99.00 99.00 999 1013.2  10.8 999.0   9.2 99.0 99.00 
2024 06 16 19 00 306 13.0 16.0 99.00 99.00 99.00 999 1013.1  10.9 999.0   9.3 99.0 99.00 
2024 06 16 19 10 307 13.1 17.2  2.51  7.69  5.69 321 1013.2  11.0 999.0   9.3 99.0 99.00 
2024 06 16 19 20 310 12.7 15.5 99.00 99.00 99.00 999 1013.1  11.0 999.0   9.3 99.0 99.00 
2024 06 16 19 30 310 13.3 17.4 99.00 99.00 99.00 999 1012.9  11.0 999.0   9.3 99.0 99.00 
2024 06 16 19 40 309 14.3 18.5  2.58  7.14  5.71 325 1012.8  11.0 999.0   9.3 99.0 99.00 
2024 06 16 19 50 309 14.2 17.4 99.00 99.00 99.00 999 1012.9  11.0 999.0   9.2 99.0 99.00 
2024 06 16 20 00 310 14.0 17.3 99.00 99.00 99.00 999 1012.9  11.0 999.0   9.2 99.0 99.00 
2024 06 16 20 10 309 13.8 17.2  2.67  7.14  5.67 321 1012.9  11.1 999.0   9.3 99.0 99.00 
2024 06 16 20 20 308 14.3 17.8 99.00 99.00 99.00 999 1013.0  11.1 999.0   9.3 99.0 99.00 
2024 06 16 20 30 308 14.0 17.0 99.00 99.00 99.00 999 1013.1  11.1 999.0   9.3 99.0 99.00 
2024 06 16 20 40 309 13.6 16.9  2.59  7.14  5.64 327 1013.1  11.1 999.0   9.4 99.0 99.00 
2024 06 16 20 50 307 13.7 17.0 99.00 99.00 99.00 999 1013.1  11.1 999.0   9.4 99.0 99.00 
2024 06 16 21 00 307 13.6 16.9 99.00 99.00 99.00 999 1013.1  11.1 999.0   9.5 99.0 99.00 
2024 06 16 21 10 306 13.7 16.8  2.54  7.14  5.76 328 1013.1  11.1 999.0   9.5 99.0 99.00 
2024 06 16 21 20 304 14.5 17.8 99.00 99.00 99.00 999 1013.0  11.2 999.0   9.6 99.0 99.00 
2024 06 16 21 30 304 14.0 18.3 99.00 99.00 99.00 999 1013.1  11.2 999.0   9.6 99.0 99.00 
2024 06 16 21 40 306 14.2 18.5  2.57  7.14  5.57 318 1013.0  11.3 999.0   9.7 99.0 99.00 
2024 06 16 21 50 307 14.3 18.4 99.00 99.00 99.00 999 1013.0  11.4 999.0   9.6 99.0 99.00 
2024 06 16 22 00 309 14.1 17.9 99.00 99.00 99.00 999 1012.9  11.4 999.0   9.6 99.0 99.00 
2024 06 16 22 10 309 14.4 18.0  2.74  6.67  5.79 324 1012.9  11.5 999.0   9.7 99.0 99.00 
2024 06 16 22 20 311 14.3 18.3 99.00 99.00 99.00 999 1012.8  11.5 999.0   9.7 99.0 99.00 
2024 06 16 22 30 309 14.6 18.8 99.00 99.00 99.00 999 1012.7  11.5 999.0   9.7 99.0 99.00 
2024 06 16 22 40 307 14.4 19.0  2.61  6.67  5.53 320 1012.7  11.4 999.0   9.7 99.0 99.00 
2024 06 16 22 50 308 13.7 16.7 99.00 99.00 99.00 999 1012.6  11.3 999.0   9.8 99.0 99.00 
2024 06 16 23 00 306 13.6 16.9 99.00 99.00 99.00 999 1012.7  11.2 999.0   9.8 99.0 99.00 
2024 06 16 23 10 307 13.6 16.7  2.57  7.69  5.67 308 1012.7  11.2 999.0   9.9 99.0 99.00 
2024 06 16 23 20 308 13.2 16.0 99.00 99.00 99.00 999 1012.8  11.1 999.0   9.9 99.0 99.00 
2024 06 16 23 30 309 12.4 15.8 99.00 99.00 99.00 999 1012.8  11.1 999.0   9.9 99.0 99.00 
2024 06 16 23 40 306 13.3 17.1  2.48  6.67  5.48 322 1012.6  11.2 999.0  10.0 99.0 99.00 
2024 06 16 23 50 307 13.4 16.0 99.00 99.00 99.00 999 1012.6  11.2 999.0   9.9 99.0 99.00 
2024 06 17 00 00 307 13.3 17.3 99.00 99.00 99.00 999 1012.5  11.3 999.0  10.0 99.0 99.00 
2024 06 17 00 10 307 12.9 15.8  2.16  6.67  5.32 324 1012.5  11.3 999.0  10.0 99.0 99.00 
2024 06 17 00 20 309 13.2 16.4 99.00 99.00 99.00 999 1012.4  11.2 999.0   9.9 99.0 99.00 
2024 06 17 00 30 306 13.5 17.1 99.00 99.00 99.00 999 1012.4  11.2 999.0   9.9 99.0 99.00 
2024 06 17 00 40 304 13.4 16.1  2.34  8.33  5.42 308 1012.5  11.2 999.0   9.9 99.0 99.00 
2024 06 17 00 50 304 12.9 16.1 99.00 99.00 99.00 999 1012.5  11.3 999.0  10.0 99.0 99.00 
2024 06 17 01 00 304 13.3 17.2 99.00 99.00 99.00 999 1012.3  11.3 999.0  10.0 99.0 99.00 
2024 06 17 01 10 304 13.7 17.0  2.31  7.14  5.46 308 1012.3  11.3 999.0   9.9 99.0 99.00 
2024 06 17 01 20 303 13.0 15.7 99.00 99.00 99.00 999 1012.4  11.2 999.0   9.9 99.0 99.00 
2024 06 17 01 30 304 12.2 15.5 99.00 99.00 99.00 999 1012.6  11.1 999.0  10.0 99.0 99.00 
2024 06 17 01 40 304 12.1 14.7  2.20  5.88  5.26 328 1012.7  11.1 999.0  10.0 99.0 99.00 
2024 06 17 01 50 304 11.1 14.3 99.00 99.00 99.00 999 1012.8  11.0 999.0   9.9 99.0 99.00 
2024 06 17 02 00 304 11.1 13.8 99.00 99.00 99.00 999 1012.8  11.0 999.0   9.9 99.0 99.00 
2024 06 17 02 10 306 11.0 13.6  2.14  5.88  5.32 321 1012.7  11.0 999.0   9.9 99.0 99.00 
2024 06 17 02 20 307 11.4 14.6 99.00 99.00 99.00 999 1012.7  11.0 999.0   9.9 99.0 99.00 
2024 06 17 02 30 306 11.6 14.5 99.00 99.00 99.00 999 1012.8  11.0 999.0   9.9 99.0 99.00 
2024 06 17 02 40 303 11.0 13.9  2.04  9.09  5.44 311 1012.8  10.9 999.0   9.9 99.0 99.00 
2024 06 17 02 50 304 10.8 13.8 99.00 99.00 99.00 999 1012.7  10.9 999.0   9.9 99.0 99.00 
2024 06 17 03 00 307 11.3 13.9 99.00 99.00 99.00 999 1012.7  10.9 999.0   9.9 99.0 99.00 
2024 06 17 03 10 308 10.7 13.2  1.82  9.09  5.20 314 1012.6  10.9 999.0   9.9 99.0 99.00 
2024 06 17 03 20 306 11.3 13.5 99.00 99.00 99.00 999 1012.6  10.9 999.0   9.9 99.0 99.00 
2024 06 17 03 30 309 10.0 12.6 99.00 99.00 99.00 999 1012.8  10.8 999.0   9.9 99.0 99.00 
2024 06 17 03 40 312  9.1 11.3  1.92  9.09  5.59 303 1012.7  10.8 999.0  10.0 99.0 99.00 
2024 06 17 03 50 311 10.3 13.2 99.00 99.00 99.00 999 1012.8  10.8 999.0  10.0 99.0 99.00 
2024 06 17 04 00 310  9.9 12.2 99.00 99.00 99.00 999 1012.7  10.7 999.0   9.9 99.0 99.00 
2024 06 17 04 10 313  9.8 12.0  1.87  9.09  5.29 313 1012.8  10.7 999.0   9.9 99.0 99.00 
2024 06 17 04 20 313  9.7 11.9 99.00 99.00 99.00 999 1013.0  10.7 999.0   9.9 99.0 99.00 
2024 06 17 04 30 314  8.6 10.6 99.00 99.00 99.00 999 1013.0  10.7 999.0  10.0 99.0 99.00 
2024 06 17 04 40 312  8.4 10.3  1.78  9.09  5.34 314 1013.1  10.6 999.0   9.9 99.0 99.00 
2024 06 17 04 50 308  9.1 11.2 99.00 99.00 99.00 999 1013.0  10.6 999.0   9.9 99.0 99.00 
2024 06 17 05 00 309  9.8 12.7 99.00 99.00 99.00 999 1013.1  10.7 999.0  10.0 99.0 99.00 
2024 06 17 05 10 308  9.8 12.1  1.77  9.09  5.29 308 1013.1  10.7 999.0   9.9 99.0 99.00 
2024 06 17 05 20 309  8.9 11.2 99.00 99.00 99.00 999 1013.2  10.7 999.0   9.9 99.0 99.00 
2024 06 17 05 30 310  9.3 11.8 99.00 99.00 99.00 999 1013.1  10.7 999.0  10.0 99.0 99.00 
2024 06 17 05 40 309  9.5 11.8  1.65  8.33  5.46 315 1013.0  10.6 999.0   9.9 99.0 99.00 
2024 06 17 05 50 312  9.6 12.2 99.00 99.00 99.00 999 1012.9  10.6 999.0   9.9 99.0 99.00 
2024 06 17 06 00 314  9.9 11.8 99.00 99.00 99.00 999 1012.9  10.7 999.0   9.9 99.0 99.00 
2024 06 17 06 10 313  9.8 12.6  1.68  9.09  5.20 304 1012.9  10.7 999.0   9.9 99.0 99.00 
2024 06 17 06 20 311 10.0 12.8 99.00 99.00 99.00 999 1012.8  10.7 999.0   9.9 99.0 99.00 
2024 06 17 06 30 308 10.3 13.2 99.00 99.00 99.00 999 1012.8  10.8 999.0  10.0 99.0 99.00 
2024 06 17 06 40 306 10.6 12.8  1.72  5.88  5.03 319 1012.8  10.8 999.0  10.0 99.0 99.00 
2024 06 17 06 50 309 11.1 13.8 99.00 99.00 99.00 999 1012.8  10.8 999.0   9.8 99.0 99.00 
2024 06 17 07 00 309 11.1 13.9 99.00 99.00 99.00 999 1012.7  10.9 999.0   9.9 99.0 99.00 
2024 06 17 07 10 310 11.0 14.0  1.88  8.33  5.15 311 1012.8  10.9 999.0   9.9 99.0 99.00 
2024 06 17 07 20 309 11.2 13.6 99.00 99.00 99.00 999 1012.7  10.8 999.0   9.8 99.0 99.00 
2024 06 17 07 30 305 10.7 13.3 99.00 99.00 99.00 999 1012.7  10.7 999.0   9.9 99.0 99.00 
2024 06 17 07 40 304 10.3 12.6  1.79  5.00  4.96 324 1012.6  10.6 999.0   9.9 99.0 99.00 
2024 06 17 07 50 305  9.1 10.9 99.00 99.00 99.00 999 1012.7  10.5 999.0   9.9 99.0 99.00 
2024 06 17 08 00 304  8.8 10.8 99.00 99.00 99.00 999 1012.7  10.4 999.0   9.9 99.0 99.00 
2024 06 17 08 10 303  9.3 11.4  1.60  5.26  4.87 323 1012.6  10.5 999.0  10.0 99.0 99.00 
2024 06 17 08 20 304  9.5 11.7 99.00 99.00 99.00 999 1012.4  10.6 999.0  10.1 99.0 99.00 
2024 06 17 08 30 302  9.3 11.5 99.00 99.00 99.00 999 1012.5  10.7 999.0  10.2 99.0 99.00 
2024 06 17 08 40 304  9.7 11.9  1.62  9.09  4.99 312 1012.5  10.7 999.0  10.0 99.0 99.00 
2024 06 17 08 50 307  9.6 12.1 99.00 99.00 99.00 999 1012.3  10.8 999.0  10.1 99.0 99.00 
2024 06 17 09 00 309  9.8 12.2 99.00 99.00 99.00 999 1012.3  10.8 999.0  10.0 99.0 99.00 
2024 06 17 09 10 306  9.7 11.7  1.51  6.67  4.76 315 1012.3  10.8 999.0  10.0 99.0 99.00 
2024 06 17 09 20 303  9.9 12.0 99.00 99.00 99.00 999 1012.2  10.8 999.0  10.0 99.0 99.00 
2024 06 17 09 30 305 10.3 12.3 99.00 99.00 99.00 999 1012.1  10.7 999.0   9.9 99.0 99.00 
2024 06 17 09 40 307 10.3 12.8  1.60 17.39  4.99 233 1012.1  10.6 999.0   9.8 99.0 99.00 
2024 06 17 09 50 307  9.8 12.0 99.00 99.00 99.00 999 1012.0  10.5 999.0   9.8 99.0 99.00 
2024 06 17 10 00 307  9.8 12.0 99.00 99.00 99.00 999 1011.9  10.4 999.0   9.7 99.0 99.00 
2024 06 17 10 10 308  9.6 12.3  1.59 17.39  5.22 249 1011.9  10.4 999.0   9.6 99.0 99.00 
2024 06 17 10 20 310  9.2 11.7 99.00 99.00 99.00 999 1011.8  10.5 999.0   9.5 99.0 99.00 
2024 06 17 10 30 312  9.6 11.9 99.00 99.00 99.00 999 1011.7  10.5 999.0   9.5 99.0 99.00 
