#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2024 04 02 08 00 285  2.7  3.9 99.00 99.00 99.00 999 1021.4  12.3 999.0  11.8 99.0 99.00 
2024 04 02 08 10 285  3.0  4.0  1.80  8.33  6.78 303 1021.4  12.3 999.0  11.8 99.0 99.00 
2024 04 02 08 20 282  2.8  3.8 99.00 99.00 99.00 999 1021.4  12.3 999.0  11.8 99.0 99.00 
2024 04 02 08 30 289  3.0  3.9 99.00 99.00 99.00 999 1021.3  12.3 999.0  11.9 99.0 99.00 
2024 04 02 08 40 296  3.1  4.1  1.60  8.33  6.48 310 1021.3  12.3 999.0  11.9 99.0 99.00 
2024 04 02 08 50 293  3.1  4.2 99.00 99.00 99.00 999 1021.5  12.3 999.0  11.9 99.0 99.00 
2024 04 02 09 00 290  3.2  4.4 99.00 99.00 99.00 999 1021.4  12.2 999.0  11.8 99.0 99.00 
2024 04 02 09 10 292  2.9  4.2  1.64  8.33  6.50 298 1021.4  12.2 999.0  11.8 99.0 99.00 
2024 04 02 09 20 295  3.0  4.4 99.00 99.00 99.00 999 1021.4  12.2 999.0  11.8 99.0 99.00 
2024 04 02 09 30 289  3.0  4.2 99.00 99.00 99.00 999 1021.3  12.2 999.0  11.8 99.0 99.00 
2024 04 02 09 40 287  2.6  3.7  1.58  8.33  6.49 299 1021.3  12.2 999.0  11.8 99.0 99.00 
2024 04 02 09 50 287  2.7  3.8 99.00 99.00 99.00 999 1021.3  12.2 999.0  11.8 99.0 99.00 
2024 04 02 10 00 287  2.6  3.5 99.00 99.00 99.00 999 1021.2  12.2 999.0  11.8 99.0 99.00 
2024 04 02 10 10 289  2.6  3.8  1.57 11.43  6.74 278 1021.2  12.2 999.0  11.8 99.0 99.00 
2024 04 02 10 20 286  2.4  3.3 99.00 99.00 99.00 999 1021.2  12.2 999.0  11.8 99.0 99.00 
2024 04 02 10 30 284  2.7  3.7 99.00 99.00 99.00 999 1021.2  12.2 999.0  11.8 99.0 99.00 
2024 04 02 10 40 288  2.5  3.6  1.52  8.33  6.64 306 1021.2  12.2 999.0  11.8 99.0 99.00 
2024 04 02 10 50 291  2.2  3.3 99.00 99.00 99.00 999 1021.2  12.2 999.0  11.8 99.0 99.00 
2024 04 02 11 00 287  1.8  2.8 99.00 99.00 99.00 999 1021.2  12.2 999.0  11.8 99.0 99.00 
2024 04 02 11 10 293  2.0  2.9  1.70  7.69  7.09 313 1021.2  12.2 999.0  11.8 99.0 99.00 
2024 04 02 11 20 295  2.0  2.8 99.00 99.00 99.00 999 1021.2  12.1 999.0  11.7 99.0 99.00 
2024 04 02 11 30 296  1.6  2.8 99.00 99.00 99.00 999 1021.3  12.1 999.0  11.7 99.0 99.00 
2024 04 02 11 40 283  1.1  2.0  1.53  7.69  6.69 312 1021.3  12.1 999.0  11.7 99.0 99.00 
2024 04 02 11 50 271  0.8  1.8 99.00 99.00 99.00 999 1021.3  12.1 999.0  11.7 99.0 99.00 
2024 04 02 12 00 260  0.4  1.0 99.00 99.00 99.00 999 1021.4  12.1 999.0  11.7 99.0 99.00 
2024 04 02 12 10 260  0.5  1.1  1.58 13.79  7.00 292 1021.4  12.1 999.0  11.7 99.0 99.00 
2024 04 02 12 20 255  0.9  1.4 99.00 99.00 99.00 999 1021.5  12.1 999.0  11.7 99.0 99.00 
