,pred_res_0,pred_res_1,pred_res_2,pred_res_3,pred_res_4,pred_res_5,pred_res_6,pred_res_7,pred_res_8,pred_res_9
2022-12-22 10:00:00+00:00,-0.1630392429052315,-0.16431439484597138,-0.15516876843686386,-0.15427650028562476,-0.17222980932605156,-0.1648743547750403,-0.1546784617097137,-0.15820793035668046,-0.15325708676281397,-0.15552865094758225
2022-12-22 11:00:00+00:00,-0.1617425213954269,-0.16302551257370312,-0.1533607097054214,-0.1521280197837628,-0.1702413587816265,-0.16352579454628277,-0.1543018546336092,-0.1585065698477109,-0.15193364276202387,-0.1553975261840451
2022-12-22 12:00:00+00:00,-0.16046921972205516,-0.16168654616913594,-0.15181131958974606,-0.1502925488159464,-0.16743502507996227,-0.16230170329519347,-0.1537702788851723,-0.15845687064392072,-0.1506918161851027,-0.15512680881992827
2022-12-22 13:00:00+00:00,-0.15708100773098518,-0.15951716563650076,-0.14922440218522834,-0.14801588322316184,-0.16319369320376587,-0.16051947346084186,-0.15099269338507745,-0.1572599406192886,-0.1487181593123008,-0.15324621843539124
2022-12-22 14:00:00+00:00,-0.15642647376978278,-0.15880426260200742,-0.14868985184335795,-0.14791737195392018,-0.16139783888613624,-0.15979101808095342,-0.15095904680874717,-0.15732516106697156,-0.14773079835062525,-0.15345288697748122
2022-12-22 15:00:00+00:00,-0.1578640079158045,-0.15785084025288582,-0.1481854349839398,-0.14827618833268502,-0.15811244863232493,-0.15808589658597544,-0.1524256218063432,-0.15835653092267535,-0.1447031301132652,-0.15601250315522597
2022-12-22 16:00:00+00:00,-0.15825103299889562,-0.1577765726935686,-0.14803585211108658,-0.1489237247608647,-0.15733924179792003,-0.1577024467473246,-0.15286408315850206,-0.15781369365863318,-0.1443644053499214,-0.15603695795920952
2022-12-22 17:00:00+00:00,-0.1551548912584962,-0.15568713912930432,-0.14639446148807586,-0.14730313754253685,-0.15444238204998223,-0.15638878110936952,-0.1497641117077865,-0.15602535403956241,-0.14287256582874863,-0.15388944572163382
2022-12-22 18:00:00+00:00,-0.15233767744723323,-0.15371040168623146,-0.14458004169039088,-0.14579171587835882,-0.15130444441511418,-0.1546797075138365,-0.14688547739288807,-0.1543528222382247,-0.14075111391791456,-0.15232185983309782
2022-12-22 19:00:00+00:00,-0.15228985977601892,-0.15351353087440478,-0.14448250210749078,-0.1460927237614693,-0.15011825425445027,-0.1537670276179307,-0.14676382601687268,-0.15353484749466811,-0.13980668557352205,-0.15247665772137384
2022-12-22 20:00:00+00:00,-0.15062598701134314,-0.15236794652899593,-0.14316360638556694,-0.1451462523789436,-0.14936900534323222,-0.15294240264790399,-0.1450638573721541,-0.15266175794907927,-0.13879235851860816,-0.1514762657532867
2022-12-22 21:00:00+00:00,-0.14905906622854456,-0.15133214565859499,-0.1422490321358694,-0.14440369531179353,-0.14892826092269282,-0.152347524822693,-0.14343305490908875,-0.15164446396649417,-0.1382069694269294,-0.15043430153391696
2022-12-22 22:00:00+00:00,-0.14859212655631052,-0.15103005556272944,-0.14210680406102424,-0.14428659205166736,-0.14882201603184453,-0.1521432403070354,-0.14293371858300366,-0.15117433405149916,-0.13806464862009543,-0.15012259831888952
2022-12-22 23:00:00+00:00,-0.14426995482000501,-0.14832420507980607,-0.13954622959952875,-0.1419715868993317,-0.14847861943957696,-0.15149005480768596,-0.13876709386091926,-0.14887903451006587,-0.13776757362269593,-0.14681330394311182
2022-12-23 00:00:00+00:00,-0.14587435191954964,-0.14955685692324466,-0.14155931265132152,-0.14350682981137594,-0.1497905995224309,-0.1525362992235311,-0.140161717282859,-0.14870678482580418,-0.13865170987165854,-0.1476061466192593
2022-12-23 01:00:00+00:00,-0.147687998421671,-0.15082870903202278,-0.14429819176303024,-0.14513082379662642,-0.15105904344887616,-0.15363525180540594,-0.14175529005150353,-0.1486348475983434,-0.13963129697503174,-0.14834685211851437
2022-12-23 02:00:00+00:00,-0.15112281572951505,-0.1526998363878051,-0.14948524684114858,-0.14689883963656197,-0.1528567385938827,-0.1550508158121206,-0.1451748716964508,-0.14920060388451273,-0.14136755833958392,-0.15007914766211752
2022-12-23 03:00:00+00:00,-0.14877953693943943,-0.15073252074421872,-0.14924419926102764,-0.14511332547257572,-0.15211026430118374,-0.15395033118357457,-0.1426546007730334,-0.1472545913484333,-0.14127508164274183,-0.1478448022677845
2022-12-23 04:00:00+00:00,-0.1490274381360446,-0.1504766753305425,-0.15035489721698606,-0.14497779590819243,-0.1528601261670769,-0.15396417470728138,-0.1428596207187871,-0.14709212249360543,-0.14201477146486202,-0.14757002245001402
2022-12-23 05:00:00+00:00,-0.1522168566415998,-0.15245867214117115,-0.15379803888298835,-0.1466993244798513,-0.15579354191030495,-0.155239128598442,-0.14618650130773833,-0.14860114745604003,-0.14407483686658773,-0.14943665081290533
2022-12-23 06:00:00+00:00,-0.15660458690169518,-0.15494781980104297,-0.15683433076136996,-0.14920107609834737,-0.1597669878161237,-0.15677851352865835,-0.1507459152132572,-0.1504323996040722,-0.14686453805845678,-0.1520561362999133
2022-12-23 07:00:00+00:00,-0.15997626091668402,-0.15649115622369708,-0.15812070097931338,-0.15107164678452484,-0.16220185636970522,-0.15815882201104078,-0.1523131992320234,-0.15143949541054352,-0.14895771491417908,-0.1536771786850883
2022-12-23 08:00:00+00:00,-0.16555286858568832,-0.15824124103598913,-0.15987786528768436,-0.15508410410364837,-0.16577244337510327,-0.16022600992995067,-0.1540835505861871,-0.15326367509356315,-0.15198523592808932,-0.15674661778212157
2022-12-23 09:00:00+00:00,-0.1678947129062732,-0.15982238529259807,-0.16115578841364028,-0.15675257254698052,-0.16811476072442005,-0.16166700978785975,-0.15536471420821563,-0.15459544565764316,-0.1536405152244713,-0.15798149919600252
2022-12-23 10:00:00+00:00,-0.16913588465725768,-0.16080324589775952,-0.16232487046606228,-0.1578152957491864,-0.1696639012165933,-0.16251518172958032,-0.15548917618440394,-0.15501985784373257,-0.15477568025608796,-0.15853718331941072
2022-12-23 11:00:00+00:00,-0.17127635857171228,-0.16358548410350954,-0.16498412065190174,-0.16052467572436743,-0.17304926644591018,-0.16452593237157298,-0.1575057769456871,-0.1569813283637592,-0.15685681644713528,-0.16146990817784454
2022-12-23 12:00:00+00:00,-0.17245465934785673,-0.16542442494809872,-0.1660158124147901,-0.16188449999157198,-0.17549338331037778,-0.16592646142115508,-0.1583357376298472,-0.15808838314926796,-0.15872529226687532,-0.16219113556982873
2022-12-23 13:00:00+00:00,-0.17429066299344773,-0.16806375148399194,-0.168025697840851,-0.16401071532020556,-0.17910187152151008,-0.1681396794953764,-0.16033815723555642,-0.1601496244190639,-0.16103659014483346,-0.16400715772093533
2022-12-23 14:00:00+00:00,-0.1755466015593171,-0.17001461120617917,-0.1693966992652148,-0.1653453073150189,-0.18171838180288807,-0.1696572087612788,-0.16139291763611072,-0.16133331327157796,-0.16258662950293523,-0.16473626594256555
2022-12-23 15:00:00+00:00,-0.17659924286174508,-0.1716822894993491,-0.17118701545937207,-0.16681909387203137,-0.18384210247340133,-0.17084612984163805,-0.1620245256064928,-0.16264758431361082,-0.16421399817202753,-0.16592215835095242
2022-12-23 16:00:00+00:00,-0.17813507272891646,-0.1740636623681952,-0.1738199321226113,-0.16907498299406346,-0.18688717136181326,-0.17256409040991982,-0.16309156177830106,-0.16472722456022343,-0.166579792367051,-0.1679929321446672
2022-12-23 17:00:00+00:00,-0.17925548968187768,-0.17570960233964905,-0.17496687455678492,-0.17025555713122406,-0.18905938223355767,-0.17395024963441225,-0.1643778659780482,-0.1665098645459205,-0.1677543501273447,-0.16885438795453236
2022-12-23 18:00:00+00:00,-0.17957685584294017,-0.1763442579656816,-0.17454895309165216,-0.17022105561637033,-0.18975063512790358,-0.17442157765508853,-0.16381928608350463,-0.16686826670096014,-0.16802691616786697,-0.16796275639218716
2022-12-23 19:00:00+00:00,-0.18058444469004195,-0.17791922532973042,-0.17516282988513424,-0.17122508939913242,-0.1914951376597429,-0.17568344217908624,-0.16433725797838464,-0.16847953062455534,-0.16915254786038675,-0.16836370171708842
2022-12-23 20:00:00+00:00,-0.18148289339289128,-0.17947530333664485,-0.17672484993452817,-0.17225526542899902,-0.19335154448341857,-0.17662045595855302,-0.164207788014378,-0.16915246214511923,-0.1706464566369461,-0.16870520316583063
2022-12-23 21:00:00+00:00,-0.18388884645024564,-0.18186320960791802,-0.18067716598685954,-0.17460796363664136,-0.19646431685328755,-0.17795904110049718,-0.16477544131440522,-0.17001211370532582,-0.17357405859495062,-0.171191239145444
2022-12-23 22:00:00+00:00,-0.1858849691516226,-0.18360070507313575,-0.18256535318461894,-0.17581813082698863,-0.19826061456920277,-0.17884295740541764,-0.1643402500352286,-0.17035596024266003,-0.1753926109798209,-0.17233766325566233
2022-12-23 23:00:00+00:00,-0.18772821606020793,-0.18560747751283593,-0.18379896219008166,-0.17723726229356374,-0.20067190556233147,-0.18061774640982126,-0.16564089368681437,-0.17282547709807,-0.17672964606796726,-0.17354212432599822
2022-12-24 00:00:00+00:00,-0.18888350858369177,-0.18701216251686698,-0.18598710503381585,-0.17894623570204696,-0.2026185765903272,-0.1815614151844004,-0.1665288429942602,-0.1738098910228503,-0.1783906371415332,-0.17577277984278084
2022-12-24 01:00:00+00:00,-0.18995515996491122,-0.18837937421078588,-0.1881736965042535,-0.1808976852747041,-0.204185937613134,-0.18277620651880294,-0.16754414330915984,-0.17549065023759114,-0.1794489461505066,-0.178326383157342
2022-12-24 02:00:00+00:00,-0.19128681066736922,-0.18997920734164692,-0.1899113575751942,-0.18325320581297536,-0.20492146695287247,-0.18444990501774267,-0.16951685825389118,-0.17812246975418874,-0.1809963486677474,-0.1810074289051447
2022-12-24 03:00:00+00:00,-0.1932117015468647,-0.19220044664105107,-0.19163285070745642,-0.1855553182624908,-0.20636182593331642,-0.18639811130428807,-0.1717407424036423,-0.18140110422924843,-0.18316119928188201,-0.18292837471641318
2022-12-24 04:00:00+00:00,-0.1948759254460167,-0.19376636512486378,-0.19315527715130384,-0.18719050876315121,-0.2077105678301974,-0.18764700274576168,-0.1723906841084076,-0.18303465435192431,-0.1846559121215805,-0.1844148435741389
2022-12-24 05:00:00+00:00,-0.1971491384975154,-0.19647329628210286,-0.1954337559005728,-0.19014787229051525,-0.2091780487651137,-0.18995326445589855,-0.17528115488663817,-0.18731580993681646,-0.18732568262443716,-0.18684763117521755
2022-12-24 06:00:00+00:00,-0.1998605217680138,-0.19972437571847168,-0.19861309631434607,-0.1919509848050977,-0.210960136335,-0.19267715128026341,-0.17940438268601863,-0.19215703659979694,-0.1904622211713189,-0.1909426515873642
2022-12-24 07:00:00+00:00,-0.20307806719606583,-0.20141465361418232,-0.20461522846685012,-0.19508493770118673,-0.21333450168328266,-0.1952747848090149,-0.18058128321871533,-0.1955715016521837,-0.1929699273324178,-0.19787454679827363
2022-12-24 08:00:00+00:00,-0.20511652005882228,-0.202789015967973,-0.20673678723891561,-0.19664911066198365,-0.21491871281904207,-0.19659950134907567,-0.180339228362426,-0.19800469935107817,-0.19432305512902392,-0.20079118271878071
2022-12-24 09:00:00+00:00,-0.2065048337136329,-0.2040417223530977,-0.20797657245158443,-0.1973643537349564,-0.21602152239351227,-0.1973995325959333,-0.18046880389131467,-0.19944536711333366,-0.19531643271032706,-0.20219371644926065
2022-12-24 10:00:00+00:00,-0.20814506993129098,-0.20579956878922767,-0.20930260753389643,-0.19790039813025068,-0.2173189549570663,-0.19854967804451745,-0.18254886668689554,-0.20119538150284794,-0.1969235370969043,-0.20370934878798175
2022-12-24 11:00:00+00:00,-0.21326107006867454,-0.20857989418437328,-0.2135551105974954,-0.20097176834081365,-0.2201459667091513,-0.20136554812818075,-0.1827742912281904,-0.20717561389099676,-0.19963521866961165,-0.2101722453254768
2022-12-24 12:00:00+00:00,-0.21820517675532905,-0.21337477156009205,-0.21747761942253632,-0.20334478297184705,-0.2232367106590892,-0.20429594220897457,-0.18601341377656863,-0.21269864420679582,-0.20312467098869513,-0.2156953068492235
2022-12-24 13:00:00+00:00,-0.22267855917797433,-0.21758121555170845,-0.22101167246892825,-0.20533266998540353,-0.22616790013186064,-0.20679217498647587,-0.18807015242870626,-0.21726691229938222,-0.20605237979183805,-0.22012082373734743
2022-12-24 14:00:00+00:00,-0.22643648057888435,-0.2212945325606256,-0.22382701427819543,-0.2070226252405934,-0.22919390848610638,-0.20889399791637842,-0.18979603180960583,-0.22092635024180776,-0.20860226505563484,-0.22368569905929206
2022-12-24 15:00:00+00:00,-0.22816778392331047,-0.22279157733186783,-0.22506038505207096,-0.20784010024743388,-0.2312721058661292,-0.20969113666957714,-0.18977574068649658,-0.22211716398786008,-0.20955241727634405,-0.22508920177482972
2022-12-24 16:00:00+00:00,-0.22917409412731135,-0.22419660169937922,-0.22643541491092498,-0.2080773878078065,-0.23213114690083386,-0.21029503958489398,-0.1900404750304248,-0.22275088391802295,-0.21040934070896428,-0.2256994931281342
2022-12-24 17:00:00+00:00,-0.22940984702111064,-0.22404173739811944,-0.22707243873380187,-0.20821823389948463,-0.23319247700074916,-0.21000213601682402,-0.18868389094362625,-0.2220562399820254,-0.21014373973636202,-0.22559560002394816
2022-12-24 18:00:00+00:00,-0.22858724893799273,-0.22354517340762797,-0.2270920709621658,-0.20742420022683594,-0.2327438787340409,-0.20912489787512845,-0.1870461208166466,-0.2200618312445401,-0.20953287256149872,-0.22334000600794107
2022-12-24 19:00:00+00:00,-0.22719464273665188,-0.22381708576331588,-0.2263619373818986,-0.20488540495520077,-0.230947667114897,-0.20810131286925682,-0.18615031554663214,-0.2172118099649833,-0.20920300676109788,-0.21905083378342802
2022-12-24 20:00:00+00:00,-0.22723343207001082,-0.22581405443751845,-0.2258351015135223,-0.20375669317752101,-0.23208366521789559,-0.20882073758957898,-0.18969383403461385,-0.21726115144548344,-0.210369869175405,-0.2184612165764528
2022-12-24 21:00:00+00:00,-0.2276298515877094,-0.22708803599668897,-0.22633785760045214,-0.20379031758613092,-0.23294108639155037,-0.20963714267295458,-0.19192176935167948,-0.21812057967991863,-0.21110205327189285,-0.21932433995189668
2022-12-24 22:00:00+00:00,-0.2280410700078976,-0.22646443122501358,-0.22717873996744478,-0.2050559856043988,-0.23189376411448276,-0.20988828823921213,-0.19143719954413269,-0.21940927570774094,-0.21115690945322774,-0.22120317272485074
2022-12-24 23:00:00+00:00,-0.22457385833404106,-0.2250711921082369,-0.22244020237432724,-0.201226006448886,-0.2316015033691213,-0.20765310610218823,-0.19054579065619795,-0.21401427258079833,-0.209293539851385,-0.2142248814085721
2022-12-25 00:00:00+00:00,-0.2215222374537966,-0.22237975666708093,-0.21873627492860467,-0.19810240454080558,-0.23045891817248002,-0.2061431400465255,-0.1907241279335688,-0.21047048904145982,-0.20726613853173076,-0.20987914462291346
2022-12-25 01:00:00+00:00,-0.21908879831878528,-0.22050760191560387,-0.2161584604049274,-0.19622587598380384,-0.22911758320612458,-0.20519114575461608,-0.19102954857657367,-0.20851045499180573,-0.20495134811171534,-0.20748695988540766
2022-12-25 02:00:00+00:00,-0.21742678445553035,-0.218781037071131,-0.21414755444957242,-0.19489153254125707,-0.2278500770296581,-0.20429133343419878,-0.19054615014209578,-0.2068480442919351,-0.203236462692319,-0.20550584266889022
2022-12-25 03:00:00+00:00,-0.21678470624759386,-0.21762915815110398,-0.21438097694253974,-0.19590947191047622,-0.2264932151661372,-0.2037129211312027,-0.18971118136987855,-0.206654478388186,-0.20375822765046453,-0.20550234279980506
2022-12-25 04:00:00+00:00,-0.2163124995512498,-0.21688194289819535,-0.21431549014445836,-0.1963881866548246,-0.22564483873884622,-0.2033318662678132,-0.18890527071437094,-0.20639075718623456,-0.20370410861566052,-0.20537079848840203
2022-12-25 05:00:00+00:00,-0.21618923389965608,-0.2169720640802419,-0.2146959714727051,-0.1968235963159051,-0.22519457554313482,-0.20339446034333034,-0.18901687138796794,-0.20670400795890354,-0.20393450342791514,-0.2059420607665466
2022-12-25 06:00:00+00:00,-0.21611223103269603,-0.2168495728105309,-0.21541809596136582,-0.19817480542458277,-0.2245619289950136,-0.20336787228062309,-0.18824213234798362,-0.2073433291214353,-0.20380077383250667,-0.20706911398672195
2022-12-25 07:00:00+00:00,-0.21484761582287878,-0.21590306648206364,-0.2138296911984083,-0.19724054523344553,-0.22358499665261372,-0.20287478187314514,-0.18899920115007549,-0.20642829094963328,-0.203151309303504,-0.20612718950465714
2022-12-25 08:00:00+00:00,-0.2125464050147398,-0.21250178992501542,-0.21099685847930202,-0.19605393749141298,-0.22201715018197465,-0.20106193841731962,-0.18675116875112038,-0.20342918636076615,-0.201047741039251,-0.2026315820370882
2022-12-25 09:00:00+00:00,-0.2103233697630568,-0.2095466310779992,-0.20835919281978724,-0.1949863431768719,-0.22037382097500477,-0.19951898041777993,-0.1853074821278704,-0.20078464798947665,-0.1991809084116694,-0.1998657686733774
2022-12-25 10:00:00+00:00,-0.2074686273040526,-0.2066643815323494,-0.20248511019644974,-0.19076983177729617,-0.21916709798658557,-0.19735131205367742,-0.18305042144473596,-0.19729860857097703,-0.19488648515168483,-0.1935415737773474
2022-12-25 11:00:00+00:00,-0.20538788524049026,-0.20504288425247835,-0.19847748184043337,-0.18793180123322067,-0.21816279132787564,-0.19609968858045346,-0.18195660408477946,-0.19583002690802256,-0.19206562756240703,-0.18979830796076047
2022-12-25 12:00:00+00:00,-0.20352581986402488,-0.20346993413482267,-0.1955926139624299,-0.1854417681043741,-0.21772321747233286,-0.19435266159457798,-0.17933912807499647,-0.1930142463284183,-0.18923100239283464,-0.18517244655682794
2022-12-25 13:00:00+00:00,-0.20285267330382187,-0.2033494796911084,-0.19426688755796254,-0.1836115272640811,-0.21754126154856307,-0.1932119678168338,-0.17947994191437866,-0.19292005549449837,-0.18819794448278176,-0.18434696906067286
2022-12-25 14:00:00+00:00,-0.2019081289265716,-0.20174815836402193,-0.1932209013900866,-0.18438954846091143,-0.21678142217845345,-0.19284094896167403,-0.1769784716445023,-0.19057121028952084,-0.1873934833703032,-0.18214567296946835
2022-12-25 15:00:00+00:00,-0.2010853785643227,-0.20120417661706647,-0.19239575422901886,-0.1842402671160655,-0.21569241510812565,-0.19250067232566392,-0.1778621389667582,-0.1913193975797481,-0.18699804165656353,-0.18273436488937841
2022-12-25 16:00:00+00:00,-0.19939318089264094,-0.19951805516830534,-0.19064685380060023,-0.1839902612429928,-0.21377942058309524,-0.19152977104053065,-0.17749199106153013,-0.19068605980545955,-0.18582861757727448,-0.1820600198790305
2022-12-25 17:00:00+00:00,-0.19704021167041916,-0.19733396957570792,-0.1870262649575706,-0.18135839937498066,-0.2110562717725343,-0.18913828100382002,-0.175594899243535,-0.18845096409793838,-0.18301047127795483,-0.17866971917053703
2022-12-25 18:00:00+00:00,-0.19386158997079603,-0.19419772437742724,-0.18149851398628022,-0.17565979976149737,-0.20603470145456515,-0.18557933989626443,-0.17119215292110143,-0.18380992864600848,-0.1786061814978817,-0.17265628851513518
2022-12-25 19:00:00+00:00,-0.19054501068611177,-0.1905613122506285,-0.17810336561901144,-0.17305810496540106,-0.20204103288708147,-0.18334607355203303,-0.16687565897687634,-0.17882039643572667,-0.17560124148720846,-0.1696562126989081
2022-12-25 20:00:00+00:00,-0.18668986346655583,-0.18825765037559872,-0.17447275829589468,-0.17002106919758822,-0.19863252077322668,-0.18101034018673745,-0.16500897050289226,-0.1764689686129069,-0.17283124971756697,-0.1674817476046157
2022-12-25 21:00:00+00:00,-0.18175890891135252,-0.18571918608801147,-0.16966322200702802,-0.1660302196793465,-0.1944183523055316,-0.1779782260052941,-0.16363494512215085,-0.17449270824327945,-0.16936410288643527,-0.16514994615940404
2022-12-25 22:00:00+00:00,-0.18166316083197206,-0.18504799572406888,-0.16979738886052628,-0.1666279132147934,-0.19393477856557262,-0.17780546325526803,-0.16491032197256025,-0.17540185924007143,-0.16924762850084618,-0.16655372006141078
2022-12-25 23:00:00+00:00,-0.1849836956982823,-0.184745139987745,-0.17549315740984214,-0.1737362324470236,-0.19734686695145742,-0.18071527009102487,-0.1691363774548723,-0.17779217345591442,-0.17247572198466443,-0.17313694705642935
2022-12-26 00:00:00+00:00,-0.18613902739854413,-0.18556621797129946,-0.18144236973504915,-0.1780323260727798,-0.19903268590129466,-0.1822169259797899,-0.17302344026695152,-0.17956770975723602,-0.17453397205340854,-0.1782391858668055
2022-12-26 01:00:00+00:00,-0.18515313388949275,-0.18392359647794,-0.18097567708057913,-0.17746359989466162,-0.19710267559773004,-0.18097893417804375,-0.17289716348012182,-0.17770719109627492,-0.17324510999672965,-0.17808524726833674
2022-12-26 02:00:00+00:00,-0.18349537050890377,-0.18129603173856168,-0.17681296991868975,-0.17452921067565536,-0.19314838742240567,-0.1779946173510693,-0.17266440088444593,-0.17639298578667822,-0.16958770933308243,-0.1767906953788003
2022-12-26 03:00:00+00:00,-0.1811994559885254,-0.17771035059826595,-0.17108985455163986,-0.17027205155328412,-0.18881997074429074,-0.17511243689328576,-0.16991044056036175,-0.17338411359651495,-0.16596020499393216,-0.17288501673134196
2022-12-26 04:00:00+00:00,-0.18007598904226488,-0.17591758606173358,-0.1696261184966197,-0.16885920004253538,-0.18686849394797023,-0.17402635637365196,-0.16875862659895394,-0.17158091704581152,-0.1647602161889859,-0.17147902395338746
2022-12-26 05:00:00+00:00,-0.17946327722555014,-0.1750466169387742,-0.17034163809160505,-0.16919140061539983,-0.18643169494273837,-0.17430123061221886,-0.16811154332394737,-0.17003373602276328,-0.16469923271691722,-0.17106858654242216
2022-12-26 06:00:00+00:00,-0.17915606692763095,-0.17452026789029318,-0.1704927242941829,-0.16913253916520418,-0.18587343199824097,-0.17406443429405244,-0.16808516670400225,-0.16946789683106134,-0.16436653610720747,-0.17101360630350707
2022-12-26 07:00:00+00:00,-0.17940805140527397,-0.17487646226803166,-0.17172647845852226,-0.1700628209244384,-0.18642660185019994,-0.17440077193898867,-0.16853182657403618,-0.16953319712768153,-0.16498248900932205,-0.17180367000080748
2022-12-26 08:00:00+00:00,-0.17848022721944953,-0.17362853230251835,-0.17152492323136034,-0.16910165709057762,-0.1855159669761149,-0.17323174262355226,-0.1668363534625314,-0.16730325860719186,-0.16452198533466705,-0.170096685608335
2022-12-26 09:00:00+00:00,-0.17739507195704426,-0.17227994043880335,-0.17079957778600316,-0.16765399610608103,-0.18435394550492254,-0.17194605339013294,-0.1647941556618621,-0.16487217424551026,-0.16382613985797306,-0.16828561211731982
2022-12-26 10:00:00+00:00,-0.17553086966649786,-0.16965767098647355,-0.16862759384238543,-0.16520075179351032,-0.181161854264007,-0.16976827080755288,-0.16259294646489267,-0.16195027558193978,-0.16171750217140163,-0.16576108757868194
2022-12-26 11:00:00+00:00,-0.16665253462415272,-0.1655794276444036,-0.15972956119360568,-0.1580137837851085,-0.1740699362225278,-0.16568926129038736,-0.15629882153462918,-0.15741919368628424,-0.15568069989373268,-0.15721364810881544
2022-12-26 12:00:00+00:00,-0.15510617643158184,-0.1586272082714045,-0.15311284469330746,-0.14864211217621534,-0.16604377398672662,-0.16049726418036422,-0.1452933865712074,-0.1512725404699439,-0.15006238015019502,-0.14883199065871816
2022-12-26 13:00:00+00:00,-0.1498679499852054,-0.1538352246259111,-0.1500210849665428,-0.14427695386253037,-0.1614240345885602,-0.15750104800461134,-0.1408578147589745,-0.1484776305897748,-0.14688636847229863,-0.14541064723457867
2022-12-26 14:00:00+00:00,-0.14711530230248746,-0.15052042068304833,-0.14941766766737938,-0.14177007709199005,-0.15790507733276682,-0.15510730722010896,-0.1385189367911657,-0.14599892850879487,-0.14501074633457073,-0.14378845264844048
2022-12-26 15:00:00+00:00,-0.14560075655551333,-0.14714863263609101,-0.1491817624477135,-0.1421014232126421,-0.15289058501272357,-0.15376981660906294,-0.13910715213280078,-0.1449844563162272,-0.14266499086588447,-0.14459413146267655
2022-12-26 16:00:00+00:00,-0.13967188179623988,-0.143440202809364,-0.14160472397896987,-0.1391491477318601,-0.14813968536830888,-0.15110795791224596,-0.1328784724468262,-0.14246823446305953,-0.138101014302285,-0.14064591302730153
2022-12-26 17:00:00+00:00,-0.1331409131866588,-0.13874717438543124,-0.1341605440761268,-0.13495759767934243,-0.14360390678712728,-0.14750852691956817,-0.1249518675067417,-0.13983544516280935,-0.1328071752212544,-0.13613199561327793
2022-12-26 18:00:00+00:00,-0.13360020859383617,-0.13851440791409864,-0.13484789297572827,-0.13468145049787913,-0.14249248741106474,-0.1455093342495854,-0.12504105689527914,-0.13753568544946573,-0.13134046328210175,-0.13662482274130694
2022-12-26 19:00:00+00:00,-0.12995282410046602,-0.13578606757316208,-0.13310478039989385,-0.13210287065056714,-0.1398873167813246,-0.14156103688107544,-0.12162079501295447,-0.13439099051265865,-0.12941145391174824,-0.1345229615724266
2022-12-26 20:00:00+00:00,-0.1290986153909083,-0.13530764068469167,-0.13306589104236896,-0.13143593242653145,-0.13888090869768388,-0.13942680489274656,-0.12136228116074041,-0.1327460369468963,-0.12957659225356816,-0.1343384725543176
2022-12-26 21:00:00+00:00,-0.1267268378234939,-0.13271536256916783,-0.1326465083947295,-0.12902827046929768,-0.13680010511075805,-0.13524540554125275,-0.11955367878482911,-0.1292001885431383,-0.1292010894146023,-0.13118797657699616
2022-12-26 22:00:00+00:00,-0.12350242269869063,-0.12649452518755028,-0.1302465588508007,-0.12449387388752209,-0.1332214838028717,-0.12843643532519433,-0.11360736339295116,-0.1255908333488433,-0.12825725785621628,-0.12583674045529203
2022-12-26 23:00:00+00:00,-0.1190632866245667,-0.11880409695373476,-0.12341336012441464,-0.11944061821916196,-0.1280939088058192,-0.11948402276777151,-0.1060795309365298,-0.12171827490749394,-0.12354558526914163,-0.11987292679486475
2022-12-27 00:00:00+00:00,-0.11126438927010815,-0.10908493247835957,-0.11315365865008117,-0.11211500351572853,-0.11724572390281865,-0.1089842170768189,-0.09581633562156103,-0.11620529630110894,-0.11384062598987128,-0.10941494744833333
2022-12-27 01:00:00+00:00,-0.09679631306655431,-0.09479793769624348,-0.09543531107124756,-0.09780850955689804,-0.09686545495926835,-0.09151653104624127,-0.07629716104004444,-0.10358179410013384,-0.098518268574191,-0.09333733463774477
2022-12-27 02:00:00+00:00,-0.0809848948247934,-0.0812561848906624,-0.07840739109580783,-0.08166803208614923,-0.08049695527500708,-0.06953133182306856,-0.05677631291324728,-0.08694259649014174,-0.0839834364402713,-0.07729726637088422
2022-12-27 03:00:00+00:00,-0.06092835315482745,-0.060307179007509454,-0.060754660579341674,-0.05989638000060393,-0.06072807753958448,-0.04724196062381099,-0.03967511221739786,-0.06966013419921191,-0.06649470473392695,-0.058393133459777646
2022-12-27 04:00:00+00:00,-0.023046522185581453,-0.005868778827187934,-0.03175793402679744,-0.019744547894619435,-0.02399381347540347,-0.023462328077604358,-0.0039510945747504855,-0.03209909645645315,-0.03285512246032464,-0.01071582140170621
2022-12-27 05:00:00+00:00,0.019711235073847477,0.05292787984982715,0.0028455009949534538,0.020132357085722086,0.01721559722978619,0.0026575433815549526,0.0403466839991595,0.011870141624820668,-0.00309112600299101,0.027722526036204592
2022-12-27 06:00:00+00:00,0.09191558699234925,0.12950617302300999,0.10752663132960552,0.10829049884440223,0.10487331145954606,0.07742336687569089,0.11092780012927136,0.09524189973898242,0.06716034790672419,0.08825780024677504
2022-12-27 07:00:00+00:00,0.13551237601355007,0.15678706571350598,0.1568050393166002,0.163856900729105,0.15214625183508695,0.14198724673621577,0.14275908289609546,0.12560222131582136,0.14981084962907032,0.12063033382380206
2022-12-27 08:00:00+00:00,0.1488456316732982,0.1759130633792983,0.1743998679981846,0.19892316992931927,0.167870597985944,0.16883620320376208,0.17867324907733878,0.16008316663930383,0.1796615687414298,0.15543861327507907
