,pred_res_0,pred_res_1,pred_res_2,pred_res_3,pred_res_4,pred_res_5,pred_res_6,pred_res_7,pred_res_8,pred_res_9,pred_res_mean,std_dev
2022-12-30 23:00:00+00:00,0.17033076,0.13813692,0.1181674,0.12386078,0.15454388,0.11533022,0.14447826,0.13714588,0.1690583,0.090301335,0.13613537,0.025108377
2022-12-31 00:00:00+00:00,0.17496622,0.14087695,0.12427455,0.12908107,0.16045952,0.11940181,0.14901936,0.14091921,0.17251989,0.09087616,0.14023948,0.02578783
2022-12-31 01:00:00+00:00,0.18062973,0.14369315,0.12957478,0.13855654,0.16744763,0.12380409,0.15496129,0.14589453,0.17587104,0.09239566,0.14528283,0.026506327
2022-12-31 02:00:00+00:00,0.187258,0.14704317,0.1352359,0.1525302,0.1760332,0.1289838,0.16280729,0.1580571,0.17923078,0.095813215,0.15229926,0.027299602
2022-12-31 03:00:00+00:00,0.19407195,0.15031374,0.1388945,0.16906506,0.18296355,0.13328904,0.17143422,0.18469226,0.18221638,0.10033429,0.1607275,0.029461576
2022-12-31 04:00:00+00:00,0.19976503,0.15260333,0.13919407,0.18341738,0.1878829,0.13552505,0.1794979,0.20789748,0.18399617,0.10495943,0.16747388,0.032854456
2022-12-31 05:00:00+00:00,0.20268577,0.15269768,0.13556844,0.19113737,0.18897241,0.13565624,0.18518752,0.21856612,0.18311343,0.10817075,0.17017558,0.035155743
2022-12-31 06:00:00+00:00,0.20239943,0.15033841,0.12898427,0.18760842,0.18528861,0.1342758,0.18735415,0.223499,0.18071637,0.10906124,0.16895257,0.03639188
2022-12-31 07:00:00+00:00,0.20064312,0.14811599,0.12483162,0.17284906,0.1816867,0.13390028,0.18801373,0.22448856,0.17973545,0.110312104,0.16645767,0.03610389
2022-12-31 08:00:00+00:00,0.196545,0.1435641,0.120961964,0.14837825,0.17657751,0.13256752,0.1852923,0.22245002,0.17693779,0.10929537,0.16125698,0.036015145
2022-12-31 09:00:00+00:00,0.19170654,0.13844049,0.11829454,0.13127643,0.17058218,0.13111866,0.18016487,0.21846336,0.17339507,0.10682529,0.15602675,0.035985056
2022-12-31 10:00:00+00:00,0.18574512,0.1322785,0.11593485,0.12158561,0.16463351,0.13057631,0.17283958,0.21238518,0.16962853,0.10336608,0.15089731,0.035144944
2022-12-31 11:00:00+00:00,0.17966068,0.12643594,0.11534411,0.12113649,0.16038823,0.1308195,0.1643629,0.20460647,0.16645798,0.09990281,0.1469115,0.033029158
2022-12-31 12:00:00+00:00,0.17391008,0.12179601,0.117281675,0.12863201,0.15893346,0.13182843,0.15594685,0.195737,0.16494694,0.097539425,0.1446552,0.030039495
2022-12-31 13:00:00+00:00,0.1692276,0.11859691,0.12182629,0.14800316,0.16014403,0.13328654,0.147551,0.18688458,0.16475603,0.09616417,0.14464405,0.02734854
2022-12-31 14:00:00+00:00,0.16453862,0.114973366,0.12714541,0.14334345,0.16130376,0.13388562,0.13876116,0.17833441,0.16394475,0.09429759,0.14205281,0.025792148
2022-12-31 15:00:00+00:00,0.15982485,0.11063576,0.13011044,0.13830721,0.16057879,0.13343227,0.12968504,0.17047459,0.16133943,0.09104419,0.13854326,0.025140705
2022-12-31 16:00:00+00:00,0.15466154,0.1054911,0.13009208,0.12843633,0.15760154,0.13167268,0.119997025,0.16272306,0.15985641,0.086524606,0.13370565,0.02536627
2022-12-31 17:00:00+00:00,0.14976215,0.10061014,0.13197798,0.12333763,0.15508908,0.12926811,0.110551536,0.1555562,0.15833643,0.08163506,0.12961242,0.026043948
2022-12-31 18:00:00+00:00,0.14557832,0.096239686,0.13336432,0.12635827,0.15209645,0.12661582,0.10142505,0.1493944,0.15501639,0.07627177,0.12623605,0.026812661
2022-12-31 19:00:00+00:00,0.14097261,0.0909974,0.13196844,0.12973708,0.14698946,0.12311548,0.09198505,0.14371228,0.15088901,0.06956446,0.121993124,0.028012797
2022-12-31 20:00:00+00:00,0.13571995,0.08499974,0.1280852,0.13305849,0.14021468,0.11852348,0.082279384,0.13822246,0.1458861,0.061715066,0.11687045,0.029520292
2022-12-31 21:00:00+00:00,0.12952828,0.07833129,0.12143606,0.13466728,0.13141483,0.11266488,0.072298825,0.13250983,0.14012113,0.053010166,0.11059825,0.03103552
2022-12-31 22:00:00+00:00,0.1223014,0.07257539,0.113996685,0.13637418,0.12271631,0.10683316,0.063189745,0.12764919,0.13429877,0.044350505,0.10442853,0.032536812
2022-12-31 23:00:00+00:00,0.11504352,0.0659281,0.1038661,0.13240302,0.11235255,0.100088954,0.05365473,0.122430146,0.12821987,0.03511256,0.096909955,0.033610433
2023-01-01 00:00:00+00:00,0.10684055,0.057659805,0.09204441,0.12597454,0.10019863,0.09133637,0.041095614,0.11644441,0.122885674,0.024632156,0.08791122,0.03517476
2023-01-01 01:00:00+00:00,0.097281575,0.04861796,0.07974249,0.11746335,0.08735871,0.08335787,0.026842892,0.1091004,0.11873242,0.014014423,0.07825121,0.03689129
2023-01-01 02:00:00+00:00,0.08756876,0.03994423,0.06842834,0.112086475,0.07569075,0.07716119,0.013889372,0.10087353,0.11462882,0.0065134168,0.06967849,0.038285825
2023-01-01 03:00:00+00:00,0.07762241,0.031442106,0.05817014,0.10851979,0.06524593,0.07040942,0.004302144,0.09166348,0.110866696,0.0014191866,0.061966132,0.0390225
2023-01-01 04:00:00+00:00,0.06788665,0.023479283,0.04956472,0.1062845,0.055590987,0.06327659,-0.003519237,0.082304835,0.10705301,-0.0022135973,0.05497078,0.039498344
2023-01-01 05:00:00+00:00,0.058279634,0.015579104,0.041880548,0.104548275,0.045832813,0.05446875,-0.010648429,0.073072314,0.10349962,-0.004822135,0.04816905,0.039967824
2023-01-01 06:00:00+00:00,0.049331486,0.00934267,0.034365952,0.1022439,0.036907315,0.04670596,-0.017075062,0.06399697,0.09988645,-0.006822586,0.041888304,0.040227175
2023-01-01 07:00:00+00:00,0.040555596,0.004335165,0.026610732,0.09888083,0.028574646,0.040144503,-0.022649497,0.05496186,0.09385124,-0.008529067,0.0356736,0.03981309
2023-01-01 08:00:00+00:00,0.032000482,0.00021123886,0.01691705,0.09523827,0.021924913,0.034558296,-0.0271056,0.0419392,0.08777502,-0.009841442,0.029361743,0.039057463
2023-01-01 09:00:00+00:00,0.023624599,-0.0035856366,0.0071648955,0.08991128,0.016670108,0.029491425,-0.030658007,0.02944398,0.082518965,-0.011453867,0.023312774,0.038248554
2023-01-01 10:00:00+00:00,0.014932811,-0.0073854327,-0.0025792122,0.08431566,0.011938632,0.023995042,-0.03355962,0.018415868,0.07798013,-0.014077485,0.017397638,0.037755497
2023-01-01 11:00:00+00:00,0.0065720677,-0.010862172,-0.011214197,0.07895756,0.0077938437,0.018844903,-0.03596109,0.008898139,0.073106736,-0.017044783,0.0119091,0.03730704
2023-01-01 12:00:00+00:00,-0.00077420473,-0.013837516,-0.019363672,0.07386607,0.0038022995,0.014086783,-0.037934333,0.0006046891,0.06745401,-0.020253181,0.0067650946,0.03678476
2023-01-01 13:00:00+00:00,-0.007449478,-0.01703173,-0.027782708,0.068811715,-0.0006596446,0.009232402,-0.03946367,-0.0067573786,0.06202385,-0.02355522,0.0017368138,0.03638202
2023-01-01 14:00:00+00:00,-0.013248175,-0.019980788,-0.032901973,0.063877106,-0.0051524043,0.0042449236,-0.040683568,-0.013293028,0.056951135,-0.026724935,-0.0026911707,0.035744812
2023-01-01 15:00:00+00:00,-0.017662197,-0.022002548,-0.03682974,0.059267104,-0.009477735,-0.0008150935,-0.041688025,-0.019179076,0.05091545,-0.029777765,-0.0067249625,0.0347821
2023-01-01 16:00:00+00:00,-0.020695865,-0.023095012,-0.039449126,0.055729806,-0.012752831,-0.0055217743,-0.04257688,-0.024323016,0.04405752,-0.034264922,-0.01028921,0.033793062
2023-01-01 17:00:00+00:00,-0.022761017,-0.023700684,-0.041729093,0.05424422,-0.015155137,-0.010021508,-0.043297023,-0.028798938,0.033791333,-0.041480154,-0.0138908,0.032881223
2023-01-01 18:00:00+00:00,-0.024200886,-0.024217337,-0.043574423,0.054374635,-0.017228037,-0.0143197775,-0.043729186,-0.032800585,0.021958828,-0.048838377,-0.017257515,0.03232927
2023-01-01 19:00:00+00:00,-0.025379151,-0.024362624,-0.044331133,0.055545688,-0.018727332,-0.018268377,-0.044019938,-0.036443233,0.01055336,-0.05550459,-0.020093733,0.03230596
2023-01-01 20:00:00+00:00,-0.026308179,-0.024081975,-0.044503123,0.056903005,-0.019325912,-0.021175623,-0.044210523,-0.03951624,0.00020867586,-0.06123817,-0.022324806,0.0326509
2023-01-01 21:00:00+00:00,-0.026540697,-0.023473144,-0.044062465,0.055777907,-0.018704087,-0.022741467,-0.04438752,-0.041953087,-0.009062171,-0.06525147,-0.02403982,0.032431383
2023-01-01 22:00:00+00:00,-0.026304662,-0.022597373,-0.043113798,0.051406026,-0.017119944,-0.023025692,-0.044626355,-0.043681383,-0.017225653,-0.06799242,-0.025428126,0.031412315
2023-01-01 23:00:00+00:00,-0.025924742,-0.020808935,-0.04226625,0.04334873,-0.014493287,-0.02185291,-0.04500583,-0.044758886,-0.023893088,-0.068801165,-0.026445637,0.029435247
2023-01-02 00:00:00+00:00,-0.025536478,-0.018039793,-0.04088527,0.03088528,-0.0105826855,-0.019105226,-0.04568848,-0.045122832,-0.028745204,-0.06751418,-0.027033487,0.026415313
2023-01-02 01:00:00+00:00,-0.025234401,-0.014405966,-0.03889951,0.02187419,-0.005639136,-0.015046269,-0.04681143,-0.044721454,-0.0318909,-0.064554155,-0.026532903,0.02456236
2023-01-02 02:00:00+00:00,-0.024432182,-0.010158956,-0.0369654,0.022529542,-4.5597553e-05,-0.010074317,-0.04766482,-0.043716967,-0.03306514,-0.060623705,-0.024421755,0.02508447
2023-01-02 03:00:00+00:00,-0.022371143,-0.0045669675,-0.03534925,0.029066265,0.0067278147,-0.0039901733,-0.04754278,-0.04201278,-0.03127998,-0.05552429,-0.020684328,0.026843758
2023-01-02 04:00:00+00:00,-0.019430071,0.0014167428,-0.03316766,0.034735978,0.013502717,0.0026162863,-0.046592027,-0.039660215,-0.027296424,-0.0501042,-0.016397888,0.028256275
2023-01-02 05:00:00+00:00,-0.015898913,0.0076584816,-0.028208941,0.04071474,0.020481408,0.010344863,-0.0447205,-0.03681788,-0.020909071,-0.044211954,-0.011156777,0.02942787
2023-01-02 06:00:00+00:00,-0.011767894,0.013748229,-0.021922767,0.04590106,0.026685417,0.017923951,-0.04242298,-0.033650488,-0.0142146945,-0.039697617,-0.0059417784,0.030377928
2023-01-02 07:00:00+00:00,-0.0066736937,0.022936523,-0.013920397,0.051382005,0.033809304,0.025380671,-0.039203852,-0.030078053,-0.002044648,-0.037406445,0.00041814148,0.031684317
2023-01-02 08:00:00+00:00,-0.0007893443,0.029130995,-0.005198896,0.05652404,0.040868044,0.030662715,-0.03523314,-0.025954008,0.010379881,-0.03664905,0.0063741235,0.0327299
2023-01-02 09:00:00+00:00,0.0053592324,0.0341174,0.0036392212,0.060797572,0.047097027,0.035054266,-0.030917794,-0.021482259,0.021755308,-0.03580159,0.011961838,0.03348437
2023-01-02 10:00:00+00:00,0.012091339,0.039139986,0.013122082,0.064902365,0.05302334,0.03886324,-0.026107877,-0.016801476,0.032888383,-0.033645034,0.017747635,0.034013446
2023-01-02 11:00:00+00:00,0.02028358,0.04476714,0.024332821,0.070064604,0.05913639,0.042674065,-0.01979819,-0.011616707,0.041733712,-0.028338075,0.024323935,0.03397707
2023-01-02 12:00:00+00:00,0.029793143,0.05055493,0.035957098,0.07412982,0.0648396,0.04632038,-0.012118578,-0.00579232,0.050266713,-0.0212574,0.031269338,0.03327101
2023-01-02 13:00:00+00:00,0.041190743,0.05741805,0.047539473,0.079128444,0.07118666,0.05066639,-0.0027120113,0.00097590685,0.0632408,-0.012009621,0.039662484,0.032609228
2023-01-02 14:00:00+00:00,0.050638676,0.064059556,0.055954635,0.08479786,0.07700229,0.054987967,0.008251369,0.008485615,0.07607821,-0.0023534298,0.047790274,0.031687625
2023-01-02 15:00:00+00:00,0.05970806,0.07082158,0.06394595,0.09098667,0.082509875,0.05926311,0.020976603,0.016349435,0.08834407,0.007623732,0.056052905,0.030585464
2023-01-02 16:00:00+00:00,0.06932604,0.07793331,0.07256091,0.097851336,0.08867812,0.06575644,0.034375668,0.02474922,0.09994021,0.01809138,0.06492626,0.029557375
2023-01-02 17:00:00+00:00,0.079672515,0.08519173,0.08084595,0.10522729,0.095154405,0.073295236,0.048127472,0.033668697,0.11097208,0.028624058,0.07407794,0.02857602
2023-01-02 18:00:00+00:00,0.09105247,0.09437394,0.08695632,0.11348909,0.10360199,0.08243364,0.06097901,0.043064594,0.12566462,0.040647864,0.084226355,0.028368417
2023-01-02 19:00:00+00:00,0.10056859,0.10225248,0.09222901,0.1219008,0.1111505,0.089903295,0.06973261,0.051876545,0.13906816,0.050578833,0.092926085,0.02881369
2023-01-02 20:00:00+00:00,0.10812032,0.10821885,0.09692067,0.12961602,0.1175437,0.0966745,0.07664806,0.059214115,0.14917186,0.058261395,0.100038946,0.029264484
2023-01-02 21:00:00+00:00,0.11460996,0.11339277,0.10357338,0.13689578,0.1236673,0.103241265,0.082577646,0.06529617,0.15681311,0.06487739,0.10649447,0.029599119
2023-01-02 22:00:00+00:00,0.1201998,0.11759198,0.10969162,0.14368773,0.12877727,0.10943174,0.08865374,0.07439715,0.16056624,0.07024193,0.11232392,0.028783502
2023-01-02 23:00:00+00:00,0.123518944,0.119867325,0.11449301,0.14962423,0.13234675,0.11441064,0.092535675,0.08543736,0.16110161,0.073525965,0.11668615,0.027471669
2023-01-03 00:00:00+00:00,0.12477249,0.12009442,0.11720222,0.15380263,0.13408661,0.11727762,0.09382266,0.09425068,0.15893784,0.07450169,0.118874885,0.026459504
2023-01-03 01:00:00+00:00,0.12336552,0.11779016,0.1170128,0.14999682,0.13272977,0.117138386,0.09189421,0.09837592,0.1558716,0.0725863,0.117676154,0.025459211
2023-01-03 02:00:00+00:00,0.12081307,0.11464852,0.11614883,0.14368165,0.1306544,0.11605281,0.08845186,0.099705935,0.15320405,0.06980115,0.11531623,0.024819879
2023-01-03 03:00:00+00:00,0.116482735,0.109770894,0.11223161,0.13515115,0.12608755,0.11325294,0.08264917,0.09812033,0.1492143,0.064903975,0.11078646,0.024502723
2023-01-03 04:00:00+00:00,0.11039823,0.10345304,0.10782027,0.12639242,0.120103896,0.10897797,0.07555175,0.09343523,0.14430037,0.05843216,0.10488653,0.024619265
2023-01-03 05:00:00+00:00,0.103291094,0.09633237,0.10241306,0.11750549,0.11348212,0.10325736,0.068912864,0.08614844,0.13901761,0.051016152,0.09813766,0.0248871
2023-01-03 06:00:00+00:00,0.09578526,0.09039128,0.09616256,0.10839033,0.10711354,0.09693682,0.062164247,0.07737255,0.13342836,0.04329896,0.09110439,0.025254024
2023-01-03 07:00:00+00:00,0.088917255,0.08518666,0.08960855,0.10175824,0.10140705,0.09100503,0.05616349,0.06815511,0.12821713,0.036305726,0.08467242,0.02576773
2023-01-03 08:00:00+00:00,0.083183765,0.08107489,0.08384973,0.09739369,0.09679961,0.086018264,0.051409245,0.05963397,0.12389657,0.030638456,0.079389825,0.026329227
2023-01-03 09:00:00+00:00,0.07852048,0.07802439,0.079509795,0.09609276,0.09379816,0.081528604,0.04797262,0.052390754,0.12041405,0.026581466,0.07548331,0.026933847
2023-01-03 10:00:00+00:00,0.07416868,0.07526904,0.07583451,0.09465194,0.09089053,0.07715511,0.045354426,0.04613322,0.11728278,0.023186088,0.071992636,0.027363876
2023-01-03 11:00:00+00:00,0.07043952,0.07290876,0.07260543,0.09245074,0.08873314,0.07253808,0.043587983,0.041593373,0.1142067,0.020480633,0.06895443,0.027440542
2023-01-03 12:00:00+00:00,0.067052245,0.07071817,0.06995022,0.08927888,0.08650154,0.06765211,0.042529583,0.03770864,0.1114054,0.018307567,0.06611043,0.027266748
2023-01-03 13:00:00+00:00,0.06455296,0.06913352,0.068295,0.08595544,0.08532816,0.06321949,0.0418005,0.03494668,0.10824683,0.017082453,0.0638561,0.026829487
2023-01-03 14:00:00+00:00,0.0627957,0.0680275,0.06726396,0.082416475,0.08459073,0.059609294,0.042149127,0.03308487,0.105208665,0.016540706,0.0621687,0.026163919
2023-01-03 15:00:00+00:00,0.061452627,0.0671646,0.06685674,0.079867184,0.08410984,0.056816638,0.043278337,0.0318954,0.102366835,0.016469419,0.061027758,0.025463177
2023-01-03 16:00:00+00:00,0.06146276,0.06737268,0.06753075,0.07815313,0.08483833,0.055557787,0.046161175,0.03177619,0.10041174,0.017763138,0.06110277,0.024658598
2023-01-03 17:00:00+00:00,0.0624153,0.06815928,0.06899679,0.076969564,0.08592093,0.055079937,0.050369382,0.032630086,0.09909603,0.019950092,0.061958738,0.023742616
2023-01-03 18:00:00+00:00,0.06413925,0.069526374,0.0714488,0.078134,0.08772266,0.055261314,0.054602027,0.03419912,0.09861079,0.023114324,0.063675866,0.023021376
2023-01-03 19:00:00+00:00,0.066296935,0.07106614,0.07446885,0.08471775,0.089998305,0.055555105,0.05876112,0.03642696,0.098648995,0.026625931,0.06625661,0.022792362
2023-01-03 20:00:00+00:00,0.06889784,0.072815716,0.07798076,0.09299809,0.092773974,0.05583805,0.063203275,0.039399564,0.09913215,0.030488074,0.06935275,0.022874609
2023-01-03 21:00:00+00:00,0.0716964,0.07486415,0.081691265,0.10185212,0.09585178,0.05864483,0.067762315,0.04337305,0.100512296,0.03462416,0.07308723,0.02303663
2023-01-03 22:00:00+00:00,0.07517195,0.07732487,0.085902154,0.11183947,0.09929985,0.06508654,0.07259148,0.048427403,0.10288963,0.039349973,0.07778834,0.02322142
2023-01-03 23:00:00+00:00,0.079252064,0.08001083,0.08998561,0.12105286,0.10301727,0.07254571,0.07748002,0.05432588,0.10616687,0.044290125,0.08281272,0.023374408
2023-01-04 00:00:00+00:00,0.08411938,0.0830639,0.09399426,0.1276871,0.10747182,0.080183566,0.08247429,0.061066628,0.1103591,0.049590766,0.08800108,0.023146415
2023-01-04 01:00:00+00:00,0.08777356,0.08515328,0.09767985,0.13169849,0.110343814,0.085063696,0.0861153,0.06742376,0.1138393,0.05332005,0.09184112,0.022776794
2023-01-04 02:00:00+00:00,0.09109908,0.087243795,0.10104364,0.13565338,0.11299318,0.08843434,0.08909482,0.07363778,0.11652365,0.056308687,0.095203236,0.022564841
2023-01-04 03:00:00+00:00,0.0936234,0.088370204,0.10338229,0.13873976,0.11438882,0.08981061,0.09086734,0.07924163,0.11698988,0.05810231,0.097351626,0.022328937
2023-01-04 04:00:00+00:00,0.094952345,0.08803737,0.104091585,0.14061606,0.11465001,0.08830196,0.09142494,0.08373165,0.11643651,0.058070064,0.098031245,0.022395846
2023-01-04 05:00:00+00:00,0.09559387,0.087070644,0.10377312,0.1409803,0.114043236,0.085023224,0.09075886,0.08703226,0.11538622,0.056916535,0.09765783,0.022591405
2023-01-04 06:00:00+00:00,0.09637439,0.08657801,0.10406208,0.13736433,0.11412525,0.082425594,0.08966613,0.089723945,0.115390986,0.055936813,0.09716475,0.02217285
2023-01-04 07:00:00+00:00,0.0976156,0.086859524,0.10532689,0.13452202,0.1150502,0.08079052,0.088410735,0.092259586,0.1171982,0.055554986,0.09735882,0.022084737
2023-01-04 08:00:00+00:00,0.09869993,0.087270975,0.1071133,0.13185012,0.116547465,0.080043375,0.086815834,0.094389975,0.12015006,0.055355966,0.097823694,0.022255784
2023-01-04 09:00:00+00:00,0.099024355,0.087073326,0.10828322,0.12688845,0.11729741,0.079399824,0.08500838,0.09566897,0.1233345,0.054524302,0.097650275,0.022321021
2023-01-04 10:00:00+00:00,0.099194646,0.087121606,0.109457016,0.12165296,0.11899239,0.07937455,0.08343786,0.09596431,0.12516245,0.05374211,0.09740999,0.022378955
2023-01-04 11:00:00+00:00,0.100019634,0.088608146,0.11198431,0.11742759,0.12352139,0.08085662,0.0832454,0.09572464,0.12781015,0.054222643,0.09834205,0.022699296
2023-01-04 12:00:00+00:00,0.10185945,0.09203094,0.11668867,0.11513686,0.13101912,0.08430189,0.08507174,0.096488714,0.13244596,0.05676633,0.101180956,0.023395967
2023-01-04 13:00:00+00:00,0.105914295,0.09813881,0.123676,0.1152882,0.13953125,0.09117633,0.0895291,0.09918803,0.13959214,0.062171042,0.10642052,0.023967428
2023-01-04 14:00:00+00:00,0.11206913,0.10649586,0.13312477,0.11786014,0.1498838,0.099957824,0.095861375,0.10419738,0.14883527,0.0705201,0.11388056,0.024618158
2023-01-04 15:00:00+00:00,0.12086123,0.117292464,0.14520139,0.122654855,0.16246027,0.110461414,0.105745494,0.11206943,0.158829,0.08219451,0.12377701,0.024954323
2023-01-04 16:00:00+00:00,0.13165796,0.12960488,0.15831167,0.12955886,0.17533433,0.121958315,0.11782867,0.12258577,0.17020437,0.09635502,0.13533998,0.024924006
2023-01-04 17:00:00+00:00,0.1458252,0.14482367,0.17586756,0.13907605,0.19167084,0.13745433,0.13397825,0.13721067,0.18490675,0.11511147,0.15059248,0.02489753
2023-01-04 18:00:00+00:00,0.16204005,0.16143185,0.19506979,0.15126836,0.20996797,0.15565902,0.1526705,0.15555239,0.2063038,0.13550085,0.16854647,0.02563704
2023-01-04 19:00:00+00:00,0.17991096,0.17901129,0.21499926,0.16461378,0.22990632,0.17573297,0.17348737,0.1773141,0.22966817,0.15653831,0.18811825,0.02662385
2023-01-04 20:00:00+00:00,0.20032471,0.19849253,0.23727876,0.18075567,0.25258982,0.19784391,0.19671458,0.20273405,0.25567642,0.17978048,0.2102191,0.027919386
2023-01-04 21:00:00+00:00,0.22454333,0.22107613,0.26582986,0.20353734,0.28173256,0.22344786,0.22405362,0.2328741,0.2856227,0.20779884,0.23705164,0.029713053
2023-01-04 22:00:00+00:00,0.25078398,0.24500972,0.29802734,0.23466772,0.31518412,0.2517081,0.25418723,0.2666009,0.31699517,0.23942608,0.26725906,0.031151332
2023-01-04 23:00:00+00:00,0.27974004,0.2709849,0.3336602,0.27666992,0.34999835,0.28304207,0.28818554,0.3023135,0.35008523,0.27636075,0.30110407,0.031476866
2023-01-05 00:00:00+00:00,0.3075106,0.29636782,0.362971,0.32029247,0.3798502,0.31187534,0.32088804,0.3332985,0.3809242,0.31331962,0.3327298,0.03077276
2023-01-05 01:00:00+00:00,0.3324141,0.32115942,0.3860103,0.35980433,0.40512627,0.3373543,0.3505947,0.36129588,0.4090763,0.34822923,0.36110646,0.030037541
2023-01-05 02:00:00+00:00,0.3529411,0.34403592,0.40578175,0.38748056,0.42688978,0.36003947,0.3761472,0.38533926,0.43327108,0.3794763,0.38514027,0.029740624
2023-01-05 03:00:00+00:00,0.3700536,0.36482173,0.42420948,0.40005153,0.44496983,0.38060325,0.39780515,0.40442485,0.45364806,0.40636665,0.40469545,0.029517405
2023-01-05 04:00:00+00:00,0.38340747,0.38258553,0.43913507,0.39830023,0.45759106,0.40419203,0.41451848,0.4177521,0.46948078,0.42688382,0.41938463,0.02937481
2023-01-05 05:00:00+00:00,0.392215,0.39611095,0.44843197,0.38074964,0.46266752,0.4218002,0.42548203,0.42568713,0.4805064,0.4405018,0.42741528,0.031814218
2023-01-05 06:00:00+00:00,0.39733213,0.40584534,0.4528523,0.37011862,0.46400046,0.4336257,0.43134856,0.42934436,0.48777595,0.4490496,0.43212932,0.034295574
2023-01-05 07:00:00+00:00,0.39986587,0.41253132,0.4539826,0.35779834,0.46325332,0.4406312,0.4328463,0.4293214,0.49129674,0.4542325,0.43357596,0.03718641
2023-01-05 08:00:00+00:00,0.40041155,0.41660202,0.44992858,0.34382325,0.46159565,0.44375914,0.43051726,0.42467296,0.49246553,0.457296,0.43210715,0.04041097
2023-01-05 09:00:00+00:00,0.39893317,0.418159,0.44267964,0.32732087,0.45959765,0.443752,0.42451954,0.41393036,0.49176887,0.45909858,0.42797595,0.044451836
2023-01-05 10:00:00+00:00,0.39591205,0.41775644,0.43411624,0.30804455,0.45696074,0.44059438,0.41583794,0.39639664,0.48936692,0.46021545,0.42152014,0.04954141
2023-01-05 11:00:00+00:00,0.39066935,0.414841,0.42370266,0.28588736,0.4526388,0.4338411,0.40400362,0.37073553,0.485042,0.4609003,0.4122262,0.05590222
2023-01-05 12:00:00+00:00,0.38353527,0.40973467,0.4124499,0.27164692,0.44711292,0.42407894,0.3898034,0.342395,0.4788746,0.46133965,0.40209714,0.06069676
2023-01-05 13:00:00+00:00,0.37416023,0.40125257,0.4004507,0.2601335,0.43947375,0.41162324,0.37291026,0.30803525,0.46986154,0.46161318,0.3899514,0.06564537
2023-01-05 14:00:00+00:00,0.36348653,0.3899712,0.38869905,0.22993284,0.4296044,0.39821637,0.35439956,0.29043233,0.45797905,0.4617619,0.37644833,0.07232467
2023-01-05 15:00:00+00:00,0.34987497,0.3753597,0.37813342,0.20480818,0.41720402,0.3873201,0.3351221,0.27534038,0.44221845,0.46175927,0.36271408,0.07717064
2023-01-05 16:00:00+00:00,0.3349104,0.3596937,0.36739212,0.18652028,0.40461046,0.38128555,0.31687462,0.26369256,0.42502704,0.46150684,0.35015136,0.08022173
2023-01-05 17:00:00+00:00,0.31880742,0.34201258,0.3510537,0.16765672,0.3921253,0.37970567,0.29983115,0.25635302,0.4051197,0.46082914,0.3373494,0.082966864
2023-01-05 18:00:00+00:00,0.30294764,0.32390577,0.33661687,0.154069,0.37888676,0.3776374,0.28503,0.25308138,0.38395813,0.45903194,0.32551646,0.084144175
2023-01-05 19:00:00+00:00,0.287589,0.30517465,0.32004303,0.14557779,0.36294043,0.3725475,0.2717771,0.2522232,0.36198643,0.4542625,0.31341216,0.08338193
2023-01-05 20:00:00+00:00,0.27167022,0.28353548,0.29462588,0.13977003,0.3401599,0.36055064,0.25734913,0.25162584,0.33809987,0.44130707,0.2978694,0.07999196
2023-01-05 21:00:00+00:00,0.25430095,0.25774902,0.26108283,0.13226998,0.3075384,0.34048653,0.24084282,0.25044936,0.310967,0.41276503,0.2768452,0.07352026
2023-01-05 22:00:00+00:00,0.23516673,0.23085678,0.2244137,0.12836891,0.27037555,0.31509852,0.22269106,0.24458599,0.28463998,0.3674389,0.25236362,0.06359533
2023-01-05 23:00:00+00:00,0.21536773,0.20324284,0.18983912,0.12796432,0.2339428,0.28767765,0.20318317,0.23650658,0.25859413,0.31081235,0.22671309,0.051959578
2023-01-06 00:00:00+00:00,0.19475651,0.17403889,0.15586132,0.124130726,0.19745702,0.26246536,0.18276423,0.22620487,0.23283932,0.25375372,0.2004272,0.043797586
2023-01-06 01:00:00+00:00,0.1739124,0.14611489,0.12660599,0.122249424,0.1644283,0.24041986,0.16337228,0.21436495,0.2084283,0.2045514,0.17644477,0.039449435
2023-01-06 02:00:00+00:00,0.15411913,0.12177986,0.10176873,0.11859518,0.13875443,0.22015256,0.14625907,0.2015003,0.1862556,0.16678613,0.15559709,0.038185146
2023-01-06 03:00:00+00:00,0.1361134,0.101872206,0.081481755,0.11177772,0.12007862,0.1999417,0.12745672,0.18696731,0.16913626,0.13958699,0.13744128,0.037751332
2023-01-06 04:00:00+00:00,0.120527506,0.08522576,0.06889266,0.10514712,0.10891849,0.18077749,0.11146784,0.17258757,0.1534644,0.11950302,0.12265118,0.036127664
2023-01-06 05:00:00+00:00,0.106907666,0.06718916,0.05858195,0.09836769,0.09611702,0.16216075,0.09919053,0.15796983,0.14026752,0.10512519,0.10918774,0.03477895
2023-01-06 06:00:00+00:00,0.09468192,0.05251485,0.050962925,0.09131181,0.086052656,0.14390522,0.089496434,0.14340085,0.13134292,0.09435707,0.09780267,0.033074554
2023-01-06 07:00:00+00:00,0.08398157,0.0422045,0.044228613,0.08418733,0.07759684,0.12567556,0.081245124,0.12898958,0.12262377,0.08603728,0.08767702,0.030729841
