STATION_ID,DURATION,SENSOR_NUMBER,SENSOR_TYPE,DATE TIME,OBS DATE,VALUE,DATA_FLAG,UNITS
NAP,H,20,FLOW,20230922 0500,20230922 0500,0, ,CFS
NAP,H,20,FLOW,20230922 0600,20230922 0600,0, ,CFS
NAP,H,20,FLOW,20230922 0700,20230922 0700,0, ,CFS
NAP,H,20,FLOW,20230922 0800,20230922 0800,0, ,CFS
NAP,H,20,FLOW,20230922 0900,20230922 0900,BRT, ,CFS
NAP,H,20,FLOW,20230922 1000,20230922 1000,BRT, ,CFS
NAP,H,20,FLOW,20230922 1100,20230922 1100,BRT, ,CFS
NAP,H,20,FLOW,20230922 1200,20230922 1200,BRT, ,CFS
NAP,H,20,FLOW,20230922 1300,20230922 1300,BRT, ,CFS
NAP,H,20,FLOW,20230922 1400,20230922 1400,BRT, ,CFS
NAP,H,20,FLOW,20230922 1500,20230922 1500,BRT, ,CFS
NAP,H,20,FLOW,20230922 1600,20230922 1600,BRT, ,CFS
NAP,H,20,FLOW,20230922 1700,20230922 1700,BRT, ,CFS
NAP,H,20,FLOW,20230922 1800,20230922 1800,BRT, ,CFS
NAP,H,20,FLOW,20230922 1900,20230922 1900,BRT, ,CFS
NAP,H,20,FLOW,20230922 2000,20230922 2000,BRT, ,CFS
NAP,H,20,FLOW,20230922 2100,20230922 2100,BRT, ,CFS
NAP,H,20,FLOW,20230922 2200,20230922 2200,BRT, ,CFS
NAP,H,20,FLOW,20230922 2300,20230922 2300,BRT, ,CFS
NAP,H,20,FLOW,20230923 0000,20230923 0000,BRT, ,CFS
NAP,H,20,FLOW,20230923 0100,20230923 0100,BRT, ,CFS
NAP,H,20,FLOW,20230923 0200,20230923 0200,BRT, ,CFS
NAP,H,20,FLOW,20230923 0300,20230923 0300,BRT, ,CFS
NAP,H,20,FLOW,20230923 0400,20230923 0400,BRT, ,CFS
NAP,H,20,FLOW,20230923 0500,20230923 0500,BRT, ,CFS
NAP,H,20,FLOW,20230923 0600,20230923 0600,BRT, ,CFS
NAP,H,20,FLOW,20230923 0700,20230923 0700,BRT, ,CFS
NAP,H,20,FLOW,20230923 0800,20230923 0800,BRT, ,CFS
NAP,H,20,FLOW,20230923 0900,20230923 0900,BRT, ,CFS
NAP,H,20,FLOW,20230923 1000,20230923 1000,BRT, ,CFS
NAP,H,20,FLOW,20230923 1100,20230923 1100,BRT, ,CFS
NAP,H,20,FLOW,20230923 1200,20230923 1200,BRT, ,CFS
NAP,H,20,FLOW,20230923 1300,20230923 1300,BRT, ,CFS
NAP,H,20,FLOW,20230923 1400,20230923 1400,BRT, ,CFS
NAP,H,20,FLOW,20230923 1500,20230923 1500,BRT, ,CFS
NAP,H,20,FLOW,20230923 1600,20230923 1600,BRT, ,CFS
NAP,H,20,FLOW,20230923 1700,20230923 1700,BRT, ,CFS
NAP,H,20,FLOW,20230923 1800,20230923 1800,BRT, ,CFS
NAP,H,20,FLOW,20230923 1900,20230923 1900,BRT, ,CFS
NAP,H,20,FLOW,20230923 2000,20230923 2000,BRT, ,CFS
NAP,H,20,FLOW,20230923 2100,20230923 2100,BRT, ,CFS
NAP,H,20,FLOW,20230923 2200,20230923 2200,BRT, ,CFS
NAP,H,20,FLOW,20230923 2300,20230923 2300,BRT, ,CFS
NAP,H,20,FLOW,20230924 0000,20230924 0000,BRT, ,CFS
NAP,H,20,FLOW,20230924 0100,20230924 0100,BRT, ,CFS
NAP,H,20,FLOW,20230924 0200,20230924 0200,BRT, ,CFS
NAP,H,20,FLOW,20230924 0300,20230924 0300,BRT, ,CFS
NAP,H,20,FLOW,20230924 0400,20230924 0400,BRT, ,CFS
NAP,H,20,FLOW,20230924 0500,20230924 0500,BRT, ,CFS
NAP,H,20,FLOW,20230924 0600,20230924 0600,BRT, ,CFS
NAP,H,20,FLOW,20230924 0700,20230924 0700,BRT, ,CFS
NAP,H,20,FLOW,20230924 0800,20230924 0800,BRT, ,CFS
NAP,H,20,FLOW,20230924 0900,20230924 0900,BRT, ,CFS
NAP,H,20,FLOW,20230924 1000,20230924 1000,BRT, ,CFS
NAP,H,20,FLOW,20230924 1100,20230924 1100,BRT, ,CFS
NAP,H,20,FLOW,20230924 1200,20230924 1200,BRT, ,CFS
NAP,H,20,FLOW,20230924 1300,20230924 1300,BRT, ,CFS
NAP,H,20,FLOW,20230924 1400,20230924 1400,BRT, ,CFS
NAP,H,20,FLOW,20230924 1500,20230924 1500,BRT, ,CFS
NAP,H,20,FLOW,20230924 1600,20230924 1600,BRT, ,CFS
NAP,H,20,FLOW,20230924 1700,20230924 1700,BRT, ,CFS
NAP,H,20,FLOW,20230924 1800,20230924 1800,BRT, ,CFS
NAP,H,20,FLOW,20230924 1900,20230924 1900,BRT, ,CFS
NAP,H,20,FLOW,20230924 2000,20230924 2000,BRT, ,CFS
NAP,H,20,FLOW,20230924 2100,20230924 2100,BRT, ,CFS
NAP,H,20,FLOW,20230924 2200,20230924 2200,BRT, ,CFS
NAP,H,20,FLOW,20230924 2300,20230924 2300,BRT, ,CFS
NAP,H,20,FLOW,20230925 0000,20230925 0000,BRT, ,CFS
NAP,H,20,FLOW,20230925 0100,20230925 0100,BRT, ,CFS
NAP,H,20,FLOW,20230925 0200,20230925 0200,BRT, ,CFS
NAP,H,20,FLOW,20230925 0300,20230925 0300,BRT, ,CFS
NAP,H,20,FLOW,20230925 0400,20230925 0400,BRT, ,CFS
NAP,H,20,FLOW,20230925 0500,20230925 0500,BRT, ,CFS
NAP,H,20,FLOW,20230925 0600,20230925 0600,BRT, ,CFS
NAP,H,20,FLOW,20230925 0700,20230925 0700,BRT, ,CFS
NAP,H,20,FLOW,20230925 0800,20230925 0800,BRT, ,CFS
NAP,H,20,FLOW,20230925 0900,20230925 0900,BRT, ,CFS
NAP,H,20,FLOW,20230925 1000,20230925 1000,BRT, ,CFS
NAP,H,20,FLOW,20230925 1100,20230925 1100,BRT, ,CFS
NAP,H,20,FLOW,20230925 1200,20230925 1200,BRT, ,CFS
NAP,H,20,FLOW,20230925 1300,20230925 1300,BRT, ,CFS
NAP,H,20,FLOW,20230925 1400,20230925 1400,BRT, ,CFS
NAP,H,20,FLOW,20230925 1500,20230925 1500,BRT, ,CFS
NAP,H,20,FLOW,20230925 1600,20230925 1600,BRT, ,CFS
NAP,H,20,FLOW,20230925 1700,20230925 1700,BRT, ,CFS
NAP,H,20,FLOW,20230925 1800,20230925 1800,BRT, ,CFS
NAP,H,20,FLOW,20230925 1900,20230925 1900,BRT, ,CFS
NAP,H,20,FLOW,20230925 2000,20230925 2000,BRT, ,CFS
NAP,H,20,FLOW,20230925 2100,20230925 2100,BRT, ,CFS
NAP,H,20,FLOW,20230925 2200,20230925 2200,BRT, ,CFS
NAP,H,20,FLOW,20230925 2300,20230925 2300,BRT, ,CFS
NAP,H,20,FLOW,20230926 0000,20230926 0000,BRT, ,CFS
NAP,H,20,FLOW,20230926 0100,20230926 0100,BRT, ,CFS
NAP,H,20,FLOW,20230926 0200,20230926 0200,BRT, ,CFS
NAP,H,20,FLOW,20230926 0300,20230926 0300,BRT, ,CFS
NAP,H,20,FLOW,20230926 0400,20230926 0400,BRT, ,CFS
NAP,H,20,FLOW,20230926 0500,20230926 0500,BRT, ,CFS
NAP,H,20,FLOW,20230926 0600,20230926 0600,BRT, ,CFS
NAP,H,20,FLOW,20230926 0700,20230926 0700,BRT, ,CFS
NAP,H,20,FLOW,20230926 0800,20230926 0800,BRT, ,CFS
NAP,H,20,FLOW,20230926 0900,20230926 0900,BRT, ,CFS
NAP,H,20,FLOW,20230926 1000,20230926 1000,BRT, ,CFS
NAP,H,20,FLOW,20230926 1100,20230926 1100,BRT, ,CFS
NAP,H,20,FLOW,20230926 1200,20230926 1200,BRT, ,CFS
NAP,H,20,FLOW,20230926 1300,20230926 1300,BRT, ,CFS
NAP,H,20,FLOW,20230926 1400,20230926 1400,BRT, ,CFS
NAP,H,20,FLOW,20230926 1500,20230926 1500,BRT, ,CFS
NAP,H,20,FLOW,20230926 1600,20230926 1600,BRT, ,CFS
NAP,H,20,FLOW,20230926 1700,20230926 1700,BRT, ,CFS
NAP,H,20,FLOW,20230926 1800,20230926 1800,BRT, ,CFS
NAP,H,20,FLOW,20230926 1900,20230926 1900,BRT, ,CFS
NAP,H,20,FLOW,20230926 2000,20230926 2000,BRT, ,CFS
NAP,H,20,FLOW,20230926 2100,20230926 2100,BRT, ,CFS
NAP,H,20,FLOW,20230926 2200,20230926 2200,BRT, ,CFS
NAP,H,20,FLOW,20230926 2300,20230926 2300,BRT, ,CFS
NAP,H,20,FLOW,20230927 0000,20230927 0000,BRT, ,CFS
NAP,H,20,FLOW,20230927 0100,20230927 0100,BRT, ,CFS
NAP,H,20,FLOW,20230927 0200,20230927 0200,BRT, ,CFS
NAP,H,20,FLOW,20230927 0300,20230927 0300,BRT, ,CFS
NAP,H,20,FLOW,20230927 0400,20230927 0400,BRT, ,CFS
NAP,H,20,FLOW,20230927 0500,20230927 0500,BRT, ,CFS
NAP,H,20,FLOW,20230927 0600,20230927 0600,BRT, ,CFS
NAP,H,20,FLOW,20230927 0700,20230927 0700,BRT, ,CFS
NAP,H,20,FLOW,20230927 0800,20230927 0800,BRT, ,CFS
NAP,H,20,FLOW,20230927 0900,20230927 0900,BRT, ,CFS
NAP,H,20,FLOW,20230927 1000,20230927 1000,BRT, ,CFS
NAP,H,20,FLOW,20230927 1100,20230927 1100,BRT, ,CFS
NAP,H,20,FLOW,20230927 1200,20230927 1200,BRT, ,CFS
NAP,H,20,FLOW,20230927 1300,20230927 1300,BRT, ,CFS
NAP,H,20,FLOW,20230927 1400,20230927 1400,BRT, ,CFS
NAP,H,20,FLOW,20230927 1500,20230927 1500,BRT, ,CFS
NAP,H,20,FLOW,20230927 1600,20230927 1600,BRT, ,CFS
NAP,H,20,FLOW,20230927 1700,20230927 1700,BRT, ,CFS
NAP,H,20,FLOW,20230927 1800,20230927 1800,BRT, ,CFS
NAP,H,20,FLOW,20230927 1900,20230927 1900,BRT, ,CFS
NAP,H,20,FLOW,20230927 2000,20230927 2000,BRT, ,CFS
NAP,H,20,FLOW,20230927 2100,20230927 2100,BRT, ,CFS
NAP,H,20,FLOW,20230927 2200,20230927 2200,BRT, ,CFS
NAP,H,20,FLOW,20230927 2300,20230927 2300,BRT, ,CFS
NAP,H,20,FLOW,20230928 0000,20230928 0000,BRT, ,CFS
NAP,H,20,FLOW,20230928 0100,20230928 0100,BRT, ,CFS
NAP,H,20,FLOW,20230928 0200,20230928 0200,BRT, ,CFS
NAP,H,20,FLOW,20230928 0300,20230928 0300,BRT, ,CFS
NAP,H,20,FLOW,20230928 0400,20230928 0400,BRT, ,CFS
NAP,H,20,FLOW,20230928 0500,20230928 0500,BRT, ,CFS
NAP,H,20,FLOW,20230928 0600,20230928 0600,BRT, ,CFS
NAP,H,20,FLOW,20230928 0700,20230928 0700,BRT, ,CFS
NAP,H,20,FLOW,20230928 0800,20230928 0800,BRT, ,CFS
NAP,H,20,FLOW,20230928 0900,20230928 0900,BRT, ,CFS
NAP,H,20,FLOW,20230928 1000,20230928 1000,BRT, ,CFS
NAP,H,20,FLOW,20230928 1100,20230928 1100,BRT, ,CFS
NAP,H,20,FLOW,20230928 1200,20230928 1200,BRT, ,CFS
NAP,H,20,FLOW,20230928 1300,20230928 1300,BRT, ,CFS
NAP,H,20,FLOW,20230928 1400,20230928 1400,BRT, ,CFS
NAP,H,20,FLOW,20230928 1500,20230928 1500,BRT, ,CFS
NAP,H,20,FLOW,20230928 1600,20230928 1600,BRT, ,CFS
NAP,H,20,FLOW,20230928 1700,20230928 1700,BRT, ,CFS
NAP,H,20,FLOW,20230928 1800,20230928 1800,BRT, ,CFS
NAP,H,20,FLOW,20230928 1900,20230928 1900,BRT, ,CFS
NAP,H,20,FLOW,20230928 2000,20230928 2000,BRT, ,CFS
NAP,H,20,FLOW,20230928 2100,20230928 2100,BRT, ,CFS
NAP,H,20,FLOW,20230928 2200,20230928 2200,BRT, ,CFS
NAP,H,20,FLOW,20230928 2300,20230928 2300,BRT, ,CFS
NAP,H,20,FLOW,20230929 0000,20230929 0000,BRT, ,CFS
NAP,H,20,FLOW,20230929 0100,20230929 0100,BRT, ,CFS
NAP,H,20,FLOW,20230929 0200,20230929 0200,BRT, ,CFS
NAP,H,20,FLOW,20230929 0300,20230929 0300,BRT, ,CFS
NAP,H,20,FLOW,20230929 0400,20230929 0400,BRT, ,CFS
NAP,H,20,FLOW,20230929 0500,20230929 0500,BRT, ,CFS
NAP,H,20,FLOW,20230929 0600,20230929 0600,BRT, ,CFS
NAP,H,20,FLOW,20230929 0700,20230929 0700,BRT, ,CFS
NAP,H,20,FLOW,20230929 0800,20230929 0800,BRT, ,CFS
NAP,H,20,FLOW,20230929 0900,20230929 0900,BRT, ,CFS
NAP,H,20,FLOW,20230929 1000,20230929 1000,BRT, ,CFS
NAP,H,20,FLOW,20230929 1100,20230929 1100,BRT, ,CFS
NAP,H,20,FLOW,20230929 1200,20230929 1200,BRT, ,CFS
NAP,H,20,FLOW,20230929 1300,20230929 1300,BRT, ,CFS
NAP,H,20,FLOW,20230929 1400,20230929 1400,BRT, ,CFS
NAP,H,20,FLOW,20230929 1500,20230929 1500,BRT, ,CFS
NAP,H,20,FLOW,20230929 1600,20230929 1600,BRT, ,CFS
NAP,H,20,FLOW,20230929 1700,20230929 1700,BRT, ,CFS
NAP,H,20,FLOW,20230929 1800,20230929 1800,BRT, ,CFS
NAP,H,20,FLOW,20230929 1900,20230929 1900,BRT, ,CFS
NAP,H,20,FLOW,20230929 2000,20230929 2000,BRT, ,CFS
NAP,H,20,FLOW,20230929 2100,20230929 2100,BRT, ,CFS
NAP,H,20,FLOW,20230929 2200,20230929 2200,BRT, ,CFS
NAP,H,20,FLOW,20230929 2300,20230929 2300,BRT, ,CFS
NAP,H,20,FLOW,20230930 0000,20230930 0000,BRT, ,CFS
NAP,H,20,FLOW,20230930 0100,20230930 0100,BRT, ,CFS
NAP,H,20,FLOW,20230930 0200,20230930 0200,BRT, ,CFS
NAP,H,20,FLOW,20230930 0300,20230930 0300,BRT, ,CFS
NAP,H,20,FLOW,20230930 0400,20230930 0400,BRT, ,CFS
NAP,H,20,FLOW,20230930 0500,20230930 0500,BRT, ,CFS
NAP,H,20,FLOW,20230930 0600,20230930 0600,BRT, ,CFS
NAP,H,20,FLOW,20230930 0700,20230930 0700,BRT, ,CFS
NAP,H,20,FLOW,20230930 0800,20230930 0800,BRT, ,CFS
NAP,H,20,FLOW,20230930 0900,20230930 0900,BRT, ,CFS
NAP,H,20,FLOW,20230930 1000,20230930 1000,BRT, ,CFS
NAP,H,20,FLOW,20230930 1100,20230930 1100,BRT, ,CFS
NAP,H,20,FLOW,20230930 1200,20230930 1200,BRT, ,CFS
NAP,H,20,FLOW,20230930 1300,20230930 1300,BRT, ,CFS
NAP,H,20,FLOW,20230930 1400,20230930 1400,BRT, ,CFS
NAP,H,20,FLOW,20230930 1500,20230930 1500,BRT, ,CFS
NAP,H,20,FLOW,20230930 1600,20230930 1600,BRT, ,CFS
NAP,H,20,FLOW,20230930 1700,20230930 1700,BRT, ,CFS
NAP,H,20,FLOW,20230930 1800,20230930 1800,BRT, ,CFS
NAP,H,20,FLOW,20230930 1900,20230930 1900,BRT, ,CFS
NAP,H,20,FLOW,20230930 2000,20230930 2000,BRT, ,CFS
NAP,H,20,FLOW,20230930 2100,20230930 2100,BRT, ,CFS
NAP,H,20,FLOW,20230930 2200,20230930 2200,0, ,CFS
NAP,H,20,FLOW,20230930 2300,20230930 2300,0, ,CFS
NAP,H,20,FLOW,20231001 0000,20231001 0000,0, ,CFS
NAP,H,20,FLOW,20231001 0100,20231001 0100,0, ,CFS
NAP,H,20,FLOW,20231001 0200,20231001 0200,0, ,CFS
NAP,H,20,FLOW,20231001 0300,20231001 0300,0, ,CFS
NAP,H,20,FLOW,20231001 0400,20231001 0400,0, ,CFS
NAP,H,20,FLOW,20231001 0500,20231001 0500,0, ,CFS
NAP,H,20,FLOW,20231001 0600,20231001 0600,0, ,CFS
NAP,H,20,FLOW,20231001 0700,20231001 0700,0, ,CFS
NAP,H,20,FLOW,20231001 0800,20231001 0800,0, ,CFS
NAP,H,20,FLOW,20231001 0900,20231001 0900,0, ,CFS
NAP,H,20,FLOW,20231001 1000,20231001 1000,0, ,CFS
NAP,H,20,FLOW,20231001 1100,20231001 1100,0, ,CFS
NAP,H,20,FLOW,20231001 1200,20231001 1200,0, ,CFS
NAP,H,20,FLOW,20231001 1300,20231001 1300,0, ,CFS
NAP,H,20,FLOW,20231001 1400,20231001 1400,0, ,CFS
NAP,H,20,FLOW,20231001 1500,20231001 1500,0, ,CFS
NAP,H,20,FLOW,20231001 1600,20231001 1600,0, ,CFS
NAP,H,20,FLOW,20231001 1700,20231001 1700,0, ,CFS
NAP,H,20,FLOW,20231001 1800,20231001 1800,0, ,CFS
NAP,H,20,FLOW,20231001 1900,20231001 1900,0, ,CFS
NAP,H,20,FLOW,20231001 2000,20231001 2000,0, ,CFS
NAP,H,20,FLOW,20231001 2100,20231001 2100,0, ,CFS
NAP,H,20,FLOW,20231001 2200,20231001 2200,0, ,CFS
NAP,H,20,FLOW,20231001 2300,20231001 2300,0, ,CFS
NAP,H,20,FLOW,20231002 0000,20231002 0000,0, ,CFS
NAP,H,20,FLOW,20231002 0100,20231002 0100,0, ,CFS
NAP,H,20,FLOW,20231002 0200,20231002 0200,0, ,CFS
NAP,H,20,FLOW,20231002 0300,20231002 0300,0, ,CFS
NAP,H,20,FLOW,20231002 0400,20231002 0400,0, ,CFS
NAP,H,20,FLOW,20231002 0500,20231002 0500,0, ,CFS
NAP,H,20,FLOW,20231002 0600,20231002 0600,0, ,CFS
NAP,H,20,FLOW,20231002 0700,20231002 0700,0, ,CFS
NAP,H,20,FLOW,20231002 0800,20231002 0800,0, ,CFS
NAP,H,20,FLOW,20231002 0900,20231002 0900,0, ,CFS
NAP,H,20,FLOW,20231002 1000,20231002 1000,0, ,CFS
NAP,H,20,FLOW,20231002 1100,20231002 1100,0, ,CFS
NAP,H,20,FLOW,20231002 1200,20231002 1200,0, ,CFS
NAP,H,20,FLOW,20231002 1300,20231002 1300,0, ,CFS
NAP,H,20,FLOW,20231002 1400,20231002 1400,0, ,CFS
NAP,H,20,FLOW,20231002 1500,20231002 1500,0, ,CFS
NAP,H,20,FLOW,20231002 1600,20231002 1600,0, ,CFS
NAP,H,20,FLOW,20231002 1700,20231002 1700,0, ,CFS
NAP,H,20,FLOW,20231002 1800,20231002 1800,0, ,CFS
NAP,H,20,FLOW,20231002 1900,20231002 1900,0, ,CFS
NAP,H,20,FLOW,20231002 2000,20231002 2000,0, ,CFS
NAP,H,20,FLOW,20231002 2100,20231002 2100,0, ,CFS
NAP,H,20,FLOW,20231002 2200,20231002 2200,0, ,CFS
NAP,H,20,FLOW,20231002 2300,20231002 2300,0, ,CFS
NAP,H,20,FLOW,20231003 0000,20231003 0000,0, ,CFS
NAP,H,20,FLOW,20231003 0100,20231003 0100,0, ,CFS
NAP,H,20,FLOW,20231003 0200,20231003 0200,0, ,CFS
NAP,H,20,FLOW,20231003 0300,20231003 0300,0, ,CFS
NAP,H,20,FLOW,20231003 0400,20231003 0400,0, ,CFS
NAP,H,20,FLOW,20231003 0500,20231003 0500,0, ,CFS
NAP,H,20,FLOW,20231003 0600,20231003 0600,0, ,CFS
NAP,H,20,FLOW,20231003 0700,20231003 0700,0, ,CFS
NAP,H,20,FLOW,20231003 0800,20231003 0800,0, ,CFS
NAP,H,20,FLOW,20231003 0900,20231003 0900,0, ,CFS
NAP,H,20,FLOW,20231003 1000,20231003 1000,0, ,CFS
NAP,H,20,FLOW,20231003 1100,20231003 1100,0, ,CFS
NAP,H,20,FLOW,20231003 1200,20231003 1200,0, ,CFS
NAP,H,20,FLOW,20231003 1300,20231003 1300,BRT, ,CFS
NAP,H,20,FLOW,20231003 1400,20231003 1400,BRT, ,CFS
NAP,H,20,FLOW,20231003 1500,20231003 1500,BRT, ,CFS
NAP,H,20,FLOW,20231003 1600,20231003 1600,BRT, ,CFS
NAP,H,20,FLOW,20231003 1700,20231003 1700,BRT, ,CFS
NAP,H,20,FLOW,20231003 1800,20231003 1800,BRT, ,CFS
NAP,H,20,FLOW,20231003 1900,20231003 1900,BRT, ,CFS
NAP,H,20,FLOW,20231003 2000,20231003 2000,BRT, ,CFS
NAP,H,20,FLOW,20231003 2100,20231003 2100,0, ,CFS
NAP,H,20,FLOW,20231003 2200,20231003 2200,0, ,CFS
NAP,H,20,FLOW,20231003 2300,20231003 2300,0, ,CFS
NAP,H,20,FLOW,20231004 0000,20231004 0000,0, ,CFS
NAP,H,20,FLOW,20231004 0100,20231004 0100,0, ,CFS
NAP,H,20,FLOW,20231004 0200,20231004 0200,0, ,CFS
NAP,H,20,FLOW,20231004 0300,20231004 0300,0, ,CFS
NAP,H,20,FLOW,20231004 0400,20231004 0400,0, ,CFS
NAP,H,20,FLOW,20231004 0500,20231004 0500,0, ,CFS
NAP,H,20,FLOW,20231004 0600,20231004 0600,0, ,CFS
NAP,H,20,FLOW,20231004 0700,20231004 0700,0, ,CFS
NAP,H,20,FLOW,20231004 0800,20231004 0800,0, ,CFS
NAP,H,20,FLOW,20231004 0900,20231004 0900,0, ,CFS
NAP,H,20,FLOW,20231004 1000,20231004 1000,0, ,CFS
NAP,H,20,FLOW,20231004 1100,20231004 1100,0, ,CFS
NAP,H,20,FLOW,20231004 1200,20231004 1200,0, ,CFS
NAP,H,20,FLOW,20231004 1300,20231004 1300,0, ,CFS
NAP,H,20,FLOW,20231004 1400,20231004 1400,0, ,CFS
NAP,H,20,FLOW,20231004 1500,20231004 1500,0, ,CFS
NAP,H,20,FLOW,20231004 1600,20231004 1600,0, ,CFS
NAP,H,20,FLOW,20231004 1700,20231004 1700,0, ,CFS
NAP,H,20,FLOW,20231004 1800,20231004 1800,0, ,CFS
NAP,H,20,FLOW,20231004 1900,20231004 1900,0, ,CFS
NAP,H,20,FLOW,20231004 2000,20231004 2000,0, ,CFS
NAP,H,20,FLOW,20231004 2100,20231004 2100,0, ,CFS
NAP,H,20,FLOW,20231004 2200,20231004 2200,0, ,CFS
NAP,H,20,FLOW,20231004 2300,20231004 2300,0, ,CFS
NAP,H,20,FLOW,20231005 0000,20231005 0000,0, ,CFS
NAP,H,20,FLOW,20231005 0100,20231005 0100,0, ,CFS
NAP,H,20,FLOW,20231005 0200,20231005 0200,0, ,CFS
NAP,H,20,FLOW,20231005 0300,20231005 0300,0, ,CFS
NAP,H,20,FLOW,20231005 0400,20231005 0400,0, ,CFS
NAP,H,20,FLOW,20231005 0500,20231005 0500,0, ,CFS
NAP,H,20,FLOW,20231005 0600,20231005 0600,0, ,CFS
NAP,H,20,FLOW,20231005 0700,20231005 0700,0, ,CFS
NAP,H,20,FLOW,20231005 0800,20231005 0800,0, ,CFS
NAP,H,20,FLOW,20231005 0900,20231005 0900,0, ,CFS
NAP,H,20,FLOW,20231005 1000,20231005 1000,0, ,CFS
NAP,H,20,FLOW,20231005 1100,20231005 1100,BRT, ,CFS
NAP,H,20,FLOW,20231005 1200,20231005 1200,BRT, ,CFS
NAP,H,20,FLOW,20231005 1300,20231005 1300,BRT, ,CFS
NAP,H,20,FLOW,20231005 1400,20231005 1400,BRT, ,CFS
NAP,H,20,FLOW,20231005 1500,20231005 1500,BRT, ,CFS
NAP,H,20,FLOW,20231005 1600,20231005 1600,BRT, ,CFS
NAP,H,20,FLOW,20231005 1700,20231005 1700,BRT, ,CFS
NAP,H,20,FLOW,20231005 1800,20231005 1800,BRT, ,CFS
NAP,H,20,FLOW,20231005 1900,20231005 1900,BRT, ,CFS
NAP,H,20,FLOW,20231005 2000,20231005 2000,BRT, ,CFS
NAP,H,20,FLOW,20231005 2100,20231005 2100,BRT, ,CFS
NAP,H,20,FLOW,20231005 2200,20231005 2200,BRT, ,CFS
NAP,H,20,FLOW,20231005 2300,20231005 2300,BRT, ,CFS
NAP,H,20,FLOW,20231006 0000,20231006 0000,BRT, ,CFS
NAP,H,20,FLOW,20231006 0100,20231006 0100,BRT, ,CFS
NAP,H,20,FLOW,20231006 0200,20231006 0200,BRT, ,CFS
NAP,H,20,FLOW,20231006 0300,20231006 0300,BRT, ,CFS
NAP,H,20,FLOW,20231006 0400,20231006 0400,BRT, ,CFS
NAP,H,20,FLOW,20231006 0500,20231006 0500,BRT, ,CFS
NAP,H,20,FLOW,20231006 0600,20231006 0600,BRT, ,CFS
NAP,H,20,FLOW,20231006 0700,20231006 0700,BRT, ,CFS
NAP,H,20,FLOW,20231006 0800,20231006 0800,BRT, ,CFS
NAP,H,20,FLOW,20231006 0900,20231006 0900,BRT, ,CFS
NAP,H,20,FLOW,20231006 1000,20231006 1000,BRT, ,CFS
NAP,H,20,FLOW,20231006 1100,20231006 1100,BRT, ,CFS
NAP,H,20,FLOW,20231006 1200,20231006 1200,BRT, ,CFS
NAP,H,20,FLOW,20231006 1300,20231006 1300,BRT, ,CFS
NAP,H,20,FLOW,20231006 1400,20231006 1400,BRT, ,CFS
NAP,H,20,FLOW,20231006 1500,20231006 1500,BRT, ,CFS
NAP,H,20,FLOW,20231006 1600,20231006 1600,BRT, ,CFS
NAP,H,20,FLOW,20231006 1700,20231006 1700,BRT, ,CFS
NAP,H,20,FLOW,20231006 1800,20231006 1800,BRT, ,CFS
NAP,H,20,FLOW,20231006 1900,20231006 1900,BRT, ,CFS
NAP,H,20,FLOW,20231006 2000,20231006 2000,BRT, ,CFS
NAP,H,20,FLOW,20231006 2100,20231006 2100,BRT, ,CFS
NAP,H,20,FLOW,20231006 2200,20231006 2200,BRT, ,CFS
NAP,H,20,FLOW,20231006 2300,20231006 2300,BRT, ,CFS
NAP,H,20,FLOW,20231007 0000,20231007 0000,BRT, ,CFS
NAP,H,20,FLOW,20231007 0100,20231007 0100,BRT, ,CFS
NAP,H,20,FLOW,20231007 0200,20231007 0200,BRT, ,CFS
NAP,H,20,FLOW,20231007 0300,20231007 0300,BRT, ,CFS
NAP,H,20,FLOW,20231007 0400,20231007 0400,BRT, ,CFS
NAP,H,20,FLOW,20231007 0500,20231007 0500,BRT, ,CFS
NAP,H,20,FLOW,20231007 0600,20231007 0600,BRT, ,CFS
NAP,H,20,FLOW,20231007 0700,20231007 0700,BRT, ,CFS
NAP,H,20,FLOW,20231007 0800,20231007 0800,BRT, ,CFS
NAP,H,20,FLOW,20231007 0900,20231007 0900,BRT, ,CFS
NAP,H,20,FLOW,20231007 1000,20231007 1000,BRT, ,CFS
NAP,H,20,FLOW,20231007 1100,20231007 1100,BRT, ,CFS
NAP,H,20,FLOW,20231007 1200,20231007 1200,BRT, ,CFS
NAP,H,20,FLOW,20231007 1300,20231007 1300,BRT, ,CFS
NAP,H,20,FLOW,20231007 1400,20231007 1400,BRT, ,CFS
NAP,H,20,FLOW,20231007 1500,20231007 1500,BRT, ,CFS
NAP,H,20,FLOW,20231007 1600,20231007 1600,BRT, ,CFS
NAP,H,20,FLOW,20231007 1700,20231007 1700,BRT, ,CFS
NAP,H,20,FLOW,20231007 1800,20231007 1800,BRT, ,CFS
NAP,H,20,FLOW,20231007 1900,20231007 1900,BRT, ,CFS
NAP,H,20,FLOW,20231007 2000,20231007 2000,BRT, ,CFS
NAP,H,20,FLOW,20231007 2100,20231007 2100,BRT, ,CFS
NAP,H,20,FLOW,20231007 2200,20231007 2200,BRT, ,CFS
NAP,H,20,FLOW,20231007 2300,20231007 2300,BRT, ,CFS
NAP,H,20,FLOW,20231008 0000,20231008 0000,BRT, ,CFS
NAP,H,20,FLOW,20231008 0100,20231008 0100,BRT, ,CFS
NAP,H,20,FLOW,20231008 0200,20231008 0200,BRT, ,CFS
