,pred_res_0,pred_res_1,pred_res_2,pred_res_3,pred_res_4
2022-12-16 18:00:00+00:00,-0.16414848,-0.15329796,-0.17513588,-0.13497955,-0.16199991
2022-12-16 19:00:00+00:00,-0.16160846,-0.15145028,-0.17448059,-0.13217235,-0.16195264
2022-12-16 20:00:00+00:00,-0.15823498,-0.1494894,-0.17291361,-0.12873286,-0.16084152
2022-12-16 21:00:00+00:00,-0.1539973,-0.14650491,-0.17074558,-0.12448633,-0.1587035
2022-12-16 22:00:00+00:00,-0.15058866,-0.14363441,-0.167162,-0.122938484,-0.15629879
2022-12-16 23:00:00+00:00,-0.14893317,-0.14075655,-0.16325083,-0.12252465,-0.1535742
2022-12-17 00:00:00+00:00,-0.147598,-0.13773951,-0.1600177,-0.12241024,-0.15099475
2022-12-17 01:00:00+00:00,-0.1464943,-0.13538137,-0.1575388,-0.122702956,-0.14914373
2022-12-17 02:00:00+00:00,-0.1453925,-0.13295367,-0.15525046,-0.12267834,-0.14723548
2022-12-17 03:00:00+00:00,-0.14437464,-0.13114959,-0.15389588,-0.122303605,-0.14607847
2022-12-17 04:00:00+00:00,-0.14340839,-0.12984145,-0.15293956,-0.12165323,-0.14499044
2022-12-17 05:00:00+00:00,-0.1427558,-0.12948579,-0.15245521,-0.121340066,-0.14431563
2022-12-17 06:00:00+00:00,-0.14230856,-0.1300939,-0.15220931,-0.12114772,-0.14331001
2022-12-17 07:00:00+00:00,-0.14218551,-0.13085929,-0.15234938,-0.12126872,-0.14273238
2022-12-17 08:00:00+00:00,-0.14227611,-0.13135093,-0.1527099,-0.12130648,-0.1429261
2022-12-17 09:00:00+00:00,-0.14484316,-0.13291347,-0.15397921,-0.1214889,-0.14428791
2022-12-17 10:00:00+00:00,-0.14790928,-0.13425487,-0.15627438,-0.12503314,-0.14629391
2022-12-17 11:00:00+00:00,-0.15079501,-0.13585255,-0.15912098,-0.12802005,-0.14852989
2022-12-17 12:00:00+00:00,-0.15322483,-0.1373071,-0.16161111,-0.13080889,-0.15051258
2022-12-17 13:00:00+00:00,-0.15510929,-0.1398651,-0.16369176,-0.1332809,-0.15213078
2022-12-17 14:00:00+00:00,-0.15699983,-0.14337981,-0.16569254,-0.13513944,-0.15400612
2022-12-17 15:00:00+00:00,-0.15813187,-0.14598238,-0.16709957,-0.1364114,-0.15506527
2022-12-17 16:00:00+00:00,-0.15858892,-0.14746696,-0.16792887,-0.13691795,-0.15543762
2022-12-17 17:00:00+00:00,-0.15818623,-0.14847893,-0.1687651,-0.13650605,-0.15556869
2022-12-17 18:00:00+00:00,-0.15674534,-0.14823475,-0.16893327,-0.13487837,-0.15475693
2022-12-17 19:00:00+00:00,-0.15425518,-0.14789122,-0.16872114,-0.13221031,-0.15347314
2022-12-17 20:00:00+00:00,-0.15078166,-0.14670384,-0.16748837,-0.12861085,-0.15134773
2022-12-17 21:00:00+00:00,-0.14642295,-0.14424509,-0.16514567,-0.12425166,-0.14811292
2022-12-17 22:00:00+00:00,-0.14173666,-0.14075896,-0.16167656,-0.11959073,-0.14384228
2022-12-17 23:00:00+00:00,-0.13663164,-0.13608718,-0.15754554,-0.11429438,-0.13888428
2022-12-18 00:00:00+00:00,-0.1320734,-0.13101608,-0.15350321,-0.10882115,-0.1341869
2022-12-18 01:00:00+00:00,-0.1276223,-0.12766051,-0.14958218,-0.10387808,-0.12937018
2022-12-18 02:00:00+00:00,-0.12322083,-0.12477332,-0.14403564,-0.099811494,-0.12368488
2022-12-18 03:00:00+00:00,-0.1185343,-0.12208393,-0.13878176,-0.09641898,-0.11747375
2022-12-18 04:00:00+00:00,-0.11464617,-0.11923081,-0.13461038,-0.09379402,-0.11258626
2022-12-18 05:00:00+00:00,-0.112427056,-0.11728653,-0.13190943,-0.09238288,-0.10971415
2022-12-18 06:00:00+00:00,-0.111831605,-0.1160216,-0.13019419,-0.092036456,-0.1086677
2022-12-18 07:00:00+00:00,-0.112068295,-0.11573377,-0.12981063,-0.093049556,-0.10890299
2022-12-18 08:00:00+00:00,-0.11356181,-0.11684954,-0.13132614,-0.0953767,-0.11051205
2022-12-18 09:00:00+00:00,-0.11610335,-0.11948821,-0.13437429,-0.09854385,-0.111652166
2022-12-18 10:00:00+00:00,-0.118946314,-0.12213275,-0.13725811,-0.101243556,-0.11373612
2022-12-18 11:00:00+00:00,-0.12176898,-0.1250563,-0.13990265,-0.10350242,-0.11632761
2022-12-18 12:00:00+00:00,-0.123598754,-0.1275731,-0.14199,-0.10505664,-0.1182026
2022-12-18 13:00:00+00:00,-0.12563774,-0.12969124,-0.14347357,-0.106855184,-0.11989319
2022-12-18 14:00:00+00:00,-0.12725416,-0.13120645,-0.14425564,-0.10837391,-0.12058064
2022-12-18 15:00:00+00:00,-0.1286847,-0.1324062,-0.14501792,-0.109963834,-0.12122694
2022-12-18 16:00:00+00:00,-0.13007995,-0.13410562,-0.146555,-0.11146194,-0.122312516
2022-12-18 17:00:00+00:00,-0.13119256,-0.13590169,-0.14856681,-0.11240709,-0.12383723
2022-12-18 18:00:00+00:00,-0.13193092,-0.13787141,-0.1510385,-0.11240345,-0.12555492
2022-12-18 19:00:00+00:00,-0.13167551,-0.138758,-0.15237102,-0.11138007,-0.12645984
2022-12-18 20:00:00+00:00,-0.13016367,-0.1385757,-0.15261322,-0.10940316,-0.12653986
2022-12-18 21:00:00+00:00,-0.12798634,-0.13759938,-0.15175703,-0.107030004,-0.125644
2022-12-18 22:00:00+00:00,-0.12597358,-0.13669783,-0.15032208,-0.10500944,-0.12443936
2022-12-18 23:00:00+00:00,-0.12441346,-0.13605464,-0.14689463,-0.10391444,-0.12313905
2022-12-19 00:00:00+00:00,-0.123410225,-0.13552547,-0.14378354,-0.103518695,-0.122680366
2022-12-19 01:00:00+00:00,-0.122076064,-0.1348373,-0.1403597,-0.102977335,-0.12289527
2022-12-19 02:00:00+00:00,-0.122048825,-0.13437536,-0.13844728,-0.10275674,-0.123568475
2022-12-19 03:00:00+00:00,-0.122831345,-0.13352048,-0.13738352,-0.1021778,-0.12367821
2022-12-19 04:00:00+00:00,-0.123515606,-0.13228038,-0.13634628,-0.10248721,-0.123631716
2022-12-19 05:00:00+00:00,-0.12395772,-0.13060871,-0.1359832,-0.10439256,-0.123726904
2022-12-19 06:00:00+00:00,-0.12468931,-0.12909219,-0.13638282,-0.10655239,-0.12484658
2022-12-19 07:00:00+00:00,-0.12598053,-0.12909096,-0.13817024,-0.10867652,-0.12682483
2022-12-19 08:00:00+00:00,-0.12822199,-0.1304397,-0.14040178,-0.1109269,-0.13011947
2022-12-19 09:00:00+00:00,-0.13120487,-0.13290483,-0.14364013,-0.113533616,-0.1346542
2022-12-19 10:00:00+00:00,-0.13423106,-0.1354999,-0.14805967,-0.116312295,-0.13861024
2022-12-19 11:00:00+00:00,-0.13728571,-0.13825122,-0.15360072,-0.11958146,-0.14260763
2022-12-19 12:00:00+00:00,-0.14019713,-0.14030087,-0.15820959,-0.12245998,-0.14666337
2022-12-19 13:00:00+00:00,-0.14334553,-0.1421234,-0.1612412,-0.1250447,-0.15088925
2022-12-19 14:00:00+00:00,-0.14615354,-0.1447821,-0.16324589,-0.12713546,-0.15409645
2022-12-19 15:00:00+00:00,-0.14834055,-0.14805523,-0.16518018,-0.12934884,-0.15688258
2022-12-19 16:00:00+00:00,-0.15060452,-0.15188694,-0.1674295,-0.13180947,-0.16004789
2022-12-19 17:00:00+00:00,-0.15288842,-0.15578645,-0.17004216,-0.1342574,-0.16323406
2022-12-19 18:00:00+00:00,-0.1548971,-0.1591703,-0.17203653,-0.13663727,-0.16644984
2022-12-19 19:00:00+00:00,-0.15654379,-0.16127387,-0.17363477,-0.13886335,-0.16988504
2022-12-19 20:00:00+00:00,-0.15837148,-0.16328958,-0.17515361,-0.14119786,-0.17358062
2022-12-19 21:00:00+00:00,-0.16005334,-0.16432339,-0.17660451,-0.14307931,-0.17692393
2022-12-19 22:00:00+00:00,-0.1607134,-0.16530278,-0.17750072,-0.14469996,-0.17921633
2022-12-19 23:00:00+00:00,-0.16157314,-0.1661154,-0.17795756,-0.14613506,-0.18092698
2022-12-20 00:00:00+00:00,-0.16224983,-0.1669699,-0.17809007,-0.14755997,-0.18219256
2022-12-20 01:00:00+00:00,-0.16287136,-0.16816983,-0.17811382,-0.14903042,-0.18347445
2022-12-20 02:00:00+00:00,-0.16361868,-0.16943416,-0.17786744,-0.15064156,-0.18462
2022-12-20 03:00:00+00:00,-0.16504472,-0.17193162,-0.17776504,-0.15248367,-0.18596202
2022-12-20 04:00:00+00:00,-0.16682968,-0.1741308,-0.17794302,-0.15408441,-0.1873433
2022-12-20 05:00:00+00:00,-0.16920242,-0.17608333,-0.17909396,-0.15557528,-0.18879673
2022-12-20 06:00:00+00:00,-0.17210287,-0.17833596,-0.18133047,-0.15702885,-0.19065735
2022-12-20 07:00:00+00:00,-0.17520848,-0.18097234,-0.18423441,-0.1584821,-0.19278583
2022-12-20 08:00:00+00:00,-0.17818058,-0.18396649,-0.18723485,-0.15979967,-0.19508463
2022-12-20 09:00:00+00:00,-0.18103698,-0.18746766,-0.18982413,-0.16128987,-0.19725507
2022-12-20 10:00:00+00:00,-0.18373421,-0.19128609,-0.19223964,-0.16290796,-0.19962075
2022-12-20 11:00:00+00:00,-0.18599764,-0.195308,-0.19453996,-0.16462359,-0.20199308
2022-12-20 12:00:00+00:00,-0.18782365,-0.19871834,-0.196439,-0.16634184,-0.20392233
2022-12-20 13:00:00+00:00,-0.1894769,-0.2012741,-0.19800165,-0.16788164,-0.2052888
2022-12-20 14:00:00+00:00,-0.19113135,-0.2036714,-0.19987836,-0.1696625,-0.20687512
2022-12-20 15:00:00+00:00,-0.19275498,-0.20550331,-0.20143744,-0.1710195,-0.2083134
2022-12-20 16:00:00+00:00,-0.1939497,-0.20752305,-0.20289499,-0.1722298,-0.20996964
2022-12-20 17:00:00+00:00,-0.19466016,-0.20937869,-0.20412722,-0.17300946,-0.21142295
2022-12-20 18:00:00+00:00,-0.19497761,-0.21089375,-0.20452699,-0.17352104,-0.21250209
2022-12-20 19:00:00+00:00,-0.19493634,-0.21220922,-0.20464316,-0.17383796,-0.21339288
2022-12-20 20:00:00+00:00,-0.19472778,-0.21301046,-0.20433426,-0.17415184,-0.21388477
2022-12-20 21:00:00+00:00,-0.19447476,-0.21287453,-0.20366427,-0.17413539,-0.21412516
2022-12-20 22:00:00+00:00,-0.19410178,-0.21251315,-0.20304179,-0.17393559,-0.21377414
2022-12-20 23:00:00+00:00,-0.19382858,-0.21177593,-0.20277265,-0.17394659,-0.21340853
2022-12-21 00:00:00+00:00,-0.1938273,-0.21153888,-0.20272103,-0.17406726,-0.21319431
2022-12-21 01:00:00+00:00,-0.19375068,-0.21169633,-0.20279694,-0.17435673,-0.21303153
2022-12-21 02:00:00+00:00,-0.19382963,-0.21146548,-0.2027852,-0.17459968,-0.21312693
2022-12-21 03:00:00+00:00,-0.19331038,-0.21125019,-0.20226303,-0.17486146,-0.21332073
2022-12-21 04:00:00+00:00,-0.19292036,-0.21063441,-0.20198986,-0.17502329,-0.21321228
2022-12-21 05:00:00+00:00,-0.1923787,-0.20970842,-0.20099542,-0.17482552,-0.21284878
2022-12-21 06:00:00+00:00,-0.1916374,-0.20848295,-0.20024392,-0.1746569,-0.21230206
2022-12-21 07:00:00+00:00,-0.19174021,-0.20783827,-0.2001361,-0.17492294,-0.21172446
2022-12-21 08:00:00+00:00,-0.19203138,-0.20725027,-0.19990903,-0.1756694,-0.21098828
2022-12-21 09:00:00+00:00,-0.19247109,-0.20635337,-0.19974074,-0.17624962,-0.2102721
2022-12-21 10:00:00+00:00,-0.19318372,-0.20493093,-0.20025876,-0.17701656,-0.21052292
2022-12-21 11:00:00+00:00,-0.19357574,-0.20387,-0.20134178,-0.17735523,-0.21092498
2022-12-21 12:00:00+00:00,-0.19371611,-0.20363474,-0.20228523,-0.17731652,-0.21134284
2022-12-21 13:00:00+00:00,-0.19284344,-0.20259422,-0.20199957,-0.1764436,-0.21121317
2022-12-21 14:00:00+00:00,-0.1914936,-0.20136696,-0.20110857,-0.17522761,-0.21042663
2022-12-21 15:00:00+00:00,-0.19012743,-0.19988406,-0.19977915,-0.17389789,-0.20915127
2022-12-21 16:00:00+00:00,-0.18886259,-0.19864225,-0.19877467,-0.17266408,-0.20797977
2022-12-21 17:00:00+00:00,-0.1876379,-0.19700375,-0.19778404,-0.17149279,-0.20681852
2022-12-21 18:00:00+00:00,-0.18649453,-0.19547388,-0.19678006,-0.17041096,-0.20574483
2022-12-21 19:00:00+00:00,-0.18451983,-0.19310158,-0.1961396,-0.1686103,-0.20501173
2022-12-21 20:00:00+00:00,-0.18199986,-0.1904073,-0.19508559,-0.16615403,-0.20410043
2022-12-21 21:00:00+00:00,-0.17914307,-0.18834117,-0.19317225,-0.16326672,-0.20302945
2022-12-21 22:00:00+00:00,-0.17619699,-0.1865269,-0.1904031,-0.16023925,-0.201128
2022-12-21 23:00:00+00:00,-0.17298141,-0.1846771,-0.18690255,-0.15757114,-0.19865438
2022-12-22 00:00:00+00:00,-0.17021742,-0.18104967,-0.18271819,-0.15614101,-0.19570729
2022-12-22 01:00:00+00:00,-0.1679858,-0.17785165,-0.17985323,-0.15472108,-0.19284084
2022-12-22 02:00:00+00:00,-0.16597593,-0.17467397,-0.17800277,-0.15311924,-0.19069141
2022-12-22 03:00:00+00:00,-0.16396883,-0.17229384,-0.17628899,-0.15124956,-0.18851694
2022-12-22 04:00:00+00:00,-0.16164756,-0.16966015,-0.17475414,-0.14918381,-0.18628922
2022-12-22 05:00:00+00:00,-0.15938628,-0.16733366,-0.17291734,-0.14696097,-0.18388006
2022-12-22 06:00:00+00:00,-0.15691856,-0.16511431,-0.17128295,-0.14444888,-0.18115088
2022-12-22 07:00:00+00:00,-0.15456593,-0.16339108,-0.16928706,-0.14199445,-0.17798889
2022-12-22 08:00:00+00:00,-0.15245625,-0.16177586,-0.16728109,-0.13981158,-0.17487311
2022-12-22 09:00:00+00:00,-0.15065044,-0.1600109,-0.16560405,-0.13805115,-0.17188162
2022-12-22 10:00:00+00:00,-0.14916253,-0.15862545,-0.16464615,-0.13639307,-0.17000577
2022-12-22 11:00:00+00:00,-0.14811096,-0.15750733,-0.16399392,-0.13513511,-0.16866922
2022-12-22 12:00:00+00:00,-0.1474073,-0.15723723,-0.1639202,-0.13408327,-0.16765258
2022-12-22 13:00:00+00:00,-0.14630082,-0.15655324,-0.16382667,-0.1335508,-0.16645586
2022-12-22 14:00:00+00:00,-0.14529753,-0.15584642,-0.16347408,-0.13326761,-0.16511407
2022-12-22 15:00:00+00:00,-0.14459977,-0.15482923,-0.16338718,-0.13264936,-0.16431057
2022-12-22 16:00:00+00:00,-0.14439207,-0.15418306,-0.16354933,-0.13228783,-0.16401455
2022-12-22 17:00:00+00:00,-0.14436108,-0.15383849,-0.16370878,-0.1320304,-0.1638104
2022-12-22 18:00:00+00:00,-0.14411196,-0.15326548,-0.16345537,-0.13179785,-0.16344589
2022-12-22 19:00:00+00:00,-0.14365047,-0.15199468,-0.16307107,-0.13155907,-0.16295147
2022-12-22 20:00:00+00:00,-0.14284739,-0.15059984,-0.16266024,-0.13120097,-0.1623263
2022-12-22 21:00:00+00:00,-0.14199454,-0.14962396,-0.16228023,-0.13046613,-0.16213948
2022-12-22 22:00:00+00:00,-0.14094245,-0.14837757,-0.16186959,-0.128966,-0.16100994
2022-12-22 23:00:00+00:00,-0.13941336,-0.14781284,-0.16096464,-0.12741476,-0.15843523
2022-12-23 00:00:00+00:00,-0.13796714,-0.14717257,-0.15987751,-0.1257917,-0.15581256
2022-12-23 01:00:00+00:00,-0.13670981,-0.14609843,-0.15911433,-0.123900265,-0.1529516
2022-12-23 02:00:00+00:00,-0.1361556,-0.14546704,-0.15838924,-0.12227383,-0.15106747
2022-12-23 03:00:00+00:00,-0.13581744,-0.14501813,-0.1573675,-0.12110856,-0.1496673
2022-12-23 04:00:00+00:00,-0.135761,-0.14482984,-0.15650341,-0.1204468,-0.14878729
2022-12-23 05:00:00+00:00,-0.1351738,-0.14459899,-0.15599927,-0.11961824,-0.14770067
2022-12-23 06:00:00+00:00,-0.13431758,-0.14506292,-0.1556369,-0.11899802,-0.14664629
2022-12-23 07:00:00+00:00,-0.13481545,-0.14655942,-0.15624014,-0.11897841,-0.14696676
2022-12-23 08:00:00+00:00,-0.13562953,-0.14792481,-0.15691498,-0.119383186,-0.14799449
2022-12-23 09:00:00+00:00,-0.13665959,-0.14932388,-0.15782675,-0.12045455,-0.1493091
2022-12-23 10:00:00+00:00,-0.13803044,-0.15079984,-0.15861496,-0.122189105,-0.15116873
2022-12-23 11:00:00+00:00,-0.14002332,-0.15271771,-0.16036165,-0.124451965,-0.15315339
2022-12-23 12:00:00+00:00,-0.14269736,-0.1543253,-0.16240823,-0.12685063,-0.15583912
2022-12-23 13:00:00+00:00,-0.1452781,-0.15599656,-0.16441196,-0.12925458,-0.15844837
2022-12-23 14:00:00+00:00,-0.1473259,-0.15736946,-0.1662285,-0.13136876,-0.16085628
2022-12-23 15:00:00+00:00,-0.14939147,-0.15892652,-0.16818142,-0.13329938,-0.16339982
2022-12-23 16:00:00+00:00,-0.15109742,-0.16009772,-0.16983306,-0.13503331,-0.16568682
2022-12-23 17:00:00+00:00,-0.15279189,-0.1614323,-0.17126182,-0.1367749,-0.16800281
2022-12-23 18:00:00+00:00,-0.15495387,-0.1635499,-0.17256677,-0.13871107,-0.1705867
2022-12-23 19:00:00+00:00,-0.15647638,-0.16528592,-0.17358238,-0.1406967,-0.17295891
2022-12-23 20:00:00+00:00,-0.15804133,-0.16666341,-0.17470706,-0.14249778,-0.17553863
2022-12-23 21:00:00+00:00,-0.1593476,-0.16792563,-0.17565614,-0.14396492,-0.1776196
2022-12-23 22:00:00+00:00,-0.16066965,-0.16945383,-0.1768823,-0.14504138,-0.17957869
2022-12-23 23:00:00+00:00,-0.16231969,-0.17123958,-0.17780891,-0.14621747,-0.18168649
2022-12-24 00:00:00+00:00,-0.16389489,-0.17272067,-0.17860508,-0.1471456,-0.18341604
2022-12-24 01:00:00+00:00,-0.16516343,-0.17399019,-0.17955959,-0.14860475,-0.18487799
2022-12-24 02:00:00+00:00,-0.16660994,-0.17575571,-0.18050626,-0.15021321,-0.18681371
2022-12-24 03:00:00+00:00,-0.16792786,-0.17762017,-0.18143526,-0.15166968,-0.18866459
2022-12-24 04:00:00+00:00,-0.16937771,-0.17985669,-0.18263891,-0.15399963,-0.19062653
2022-12-24 05:00:00+00:00,-0.17088789,-0.18141001,-0.18404564,-0.15629816,-0.19272608
2022-12-24 06:00:00+00:00,-0.17278433,-0.18295935,-0.18573448,-0.15839559,-0.19458437
2022-12-24 07:00:00+00:00,-0.17488527,-0.18538246,-0.18801203,-0.16031772,-0.19600457
2022-12-24 08:00:00+00:00,-0.17741504,-0.18824911,-0.1905224,-0.16242456,-0.19758606
2022-12-24 09:00:00+00:00,-0.18092027,-0.19179147,-0.19271052,-0.16526794,-0.19958249
2022-12-24 10:00:00+00:00,-0.18419954,-0.19438419,-0.19472012,-0.16858062,-0.20175046
2022-12-24 11:00:00+00:00,-0.18748033,-0.19580367,-0.19702029,-0.17167678,-0.20414624
2022-12-24 12:00:00+00:00,-0.19034272,-0.19766656,-0.2000063,-0.17441896,-0.20718372
2022-12-24 13:00:00+00:00,-0.1937604,-0.20134857,-0.20288232,-0.17753285,-0.21005857
2022-12-24 14:00:00+00:00,-0.19692647,-0.20628157,-0.20562908,-0.18058035,-0.21228838
2022-12-24 15:00:00+00:00,-0.19999826,-0.20988977,-0.20683607,-0.18315482,-0.21391594
2022-12-24 16:00:00+00:00,-0.2033678,-0.2129732,-0.20822266,-0.1858683,-0.21604753
2022-12-24 17:00:00+00:00,-0.20674092,-0.21613392,-0.21001074,-0.18873498,-0.21860915
2022-12-24 18:00:00+00:00,-0.20977688,-0.22059318,-0.21184957,-0.19146883,-0.22108245
2022-12-24 19:00:00+00:00,-0.21155587,-0.22354788,-0.21317956,-0.19346955,-0.2234742
2022-12-24 20:00:00+00:00,-0.21194011,-0.22545576,-0.21407452,-0.19451913,-0.22535315
2022-12-24 21:00:00+00:00,-0.2109982,-0.22592035,-0.21479914,-0.1942234,-0.22661915
2022-12-24 22:00:00+00:00,-0.20943329,-0.22612634,-0.21501672,-0.19310433,-0.22706303
2022-12-24 23:00:00+00:00,-0.20773044,-0.2268576,-0.21457434,-0.19210231,-0.22695729
2022-12-25 00:00:00+00:00,-0.20666838,-0.2283763,-0.21355847,-0.19162658,-0.2263234
2022-12-25 01:00:00+00:00,-0.20527247,-0.22806177,-0.21244505,-0.19077304,-0.22593448
2022-12-25 02:00:00+00:00,-0.20394996,-0.22607854,-0.21121949,-0.19002172,-0.22606915
2022-12-25 03:00:00+00:00,-0.20268211,-0.22461358,-0.21020511,-0.18920547,-0.22642258
2022-12-25 04:00:00+00:00,-0.2008537,-0.22349545,-0.20944443,-0.18807667,-0.22605589
2022-12-25 05:00:00+00:00,-0.19893372,-0.22267991,-0.208514,-0.18651852,-0.22523108
2022-12-25 06:00:00+00:00,-0.19738069,-0.22020194,-0.20721248,-0.18482819,-0.22338858
2022-12-25 07:00:00+00:00,-0.19659132,-0.21821064,-0.20608935,-0.18371946,-0.22214514
2022-12-25 08:00:00+00:00,-0.19660476,-0.21694803,-0.20578822,-0.18324068,-0.22132057
2022-12-25 09:00:00+00:00,-0.19631463,-0.21614283,-0.20520538,-0.18308619,-0.22057444
2022-12-25 10:00:00+00:00,-0.19582954,-0.21501336,-0.20478484,-0.18307069,-0.22015616
2022-12-25 11:00:00+00:00,-0.19500068,-0.2136189,-0.20424253,-0.18275246,-0.2197333
2022-12-25 12:00:00+00:00,-0.19348785,-0.21119219,-0.20369437,-0.18165392,-0.2192815
2022-12-25 13:00:00+00:00,-0.19142279,-0.20868695,-0.20277655,-0.17975536,-0.21841177
2022-12-25 14:00:00+00:00,-0.1887458,-0.20570618,-0.20122486,-0.1770064,-0.21694395
2022-12-25 15:00:00+00:00,-0.18610242,-0.20318025,-0.19932109,-0.17393142,-0.21475849
2022-12-25 16:00:00+00:00,-0.18396664,-0.2011531,-0.19698682,-0.17133582,-0.21285889
2022-12-25 17:00:00+00:00,-0.18215224,-0.19934806,-0.19449872,-0.16935793,-0.21082512
2022-12-25 18:00:00+00:00,-0.18083352,-0.19769728,-0.19266665,-0.16817564,-0.20932084
2022-12-25 19:00:00+00:00,-0.17925394,-0.1954009,-0.19086552,-0.16731426,-0.2079682
2022-12-25 20:00:00+00:00,-0.17747596,-0.1924274,-0.18958718,-0.1662119,-0.20704901
2022-12-25 21:00:00+00:00,-0.17561167,-0.18927088,-0.18785414,-0.16475663,-0.20592678
2022-12-25 22:00:00+00:00,-0.17345211,-0.18615529,-0.18626106,-0.16266868,-0.2047005
2022-12-25 23:00:00+00:00,-0.17044362,-0.18256417,-0.18403324,-0.1600259,-0.20253259
2022-12-26 00:00:00+00:00,-0.1674723,-0.17976469,-0.1816063,-0.15782097,-0.19965753
2022-12-26 01:00:00+00:00,-0.16595545,-0.17884734,-0.17938834,-0.15640712,-0.19651988
2022-12-26 02:00:00+00:00,-0.16553065,-0.17879224,-0.17827407,-0.15593842,-0.19385174
2022-12-26 03:00:00+00:00,-0.1656478,-0.17803612,-0.17790052,-0.15674457,-0.19258147
2022-12-26 04:00:00+00:00,-0.16582918,-0.17644048,-0.17850992,-0.1576722,-0.19208992
2022-12-26 05:00:00+00:00,-0.16609976,-0.17472023,-0.1796397,-0.15810037,-0.19249001
2022-12-26 06:00:00+00:00,-0.16624019,-0.17374524,-0.18110427,-0.15769961,-0.19288704
2022-12-26 07:00:00+00:00,-0.1655522,-0.17314473,-0.18129465,-0.15616632,-0.19220659
2022-12-26 08:00:00+00:00,-0.16426903,-0.17158204,-0.18019503,-0.1542457,-0.19048667
2022-12-26 09:00:00+00:00,-0.16324642,-0.16993582,-0.17912251,-0.15241042,-0.18869123
2022-12-26 10:00:00+00:00,-0.16216737,-0.16863126,-0.17802438,-0.15121078,-0.18646485
2022-12-26 11:00:00+00:00,-0.16175368,-0.16767663,-0.17767498,-0.15040135,-0.18521303
2022-12-26 12:00:00+00:00,-0.16094014,-0.16656485,-0.17707768,-0.1497685,-0.1842632
2022-12-26 13:00:00+00:00,-0.15919104,-0.16388234,-0.17651924,-0.1479733,-0.18310282
2022-12-26 14:00:00+00:00,-0.15649706,-0.16094339,-0.17517343,-0.14520648,-0.1812239
2022-12-26 15:00:00+00:00,-0.15276873,-0.15846837,-0.1724613,-0.14097363,-0.17770469
2022-12-26 16:00:00+00:00,-0.14818868,-0.15610287,-0.16866922,-0.13598907,-0.1723299
2022-12-26 17:00:00+00:00,-0.14275306,-0.1530653,-0.1641911,-0.13114247,-0.16555631
2022-12-26 18:00:00+00:00,-0.13639545,-0.1489164,-0.15973717,-0.12647316,-0.15784466
2022-12-26 19:00:00+00:00,-0.12987489,-0.14585876,-0.15657496,-0.12246242,-0.15065494
2022-12-26 20:00:00+00:00,-0.1258345,-0.14445019,-0.15439466,-0.11918655,-0.14572284
2022-12-26 21:00:00+00:00,-0.12209901,-0.1427249,-0.15204665,-0.11572829,-0.14067912
2022-12-26 22:00:00+00:00,-0.11885643,-0.14053443,-0.14898902,-0.11184269,-0.13535485
2022-12-26 23:00:00+00:00,-0.11500567,-0.13731351,-0.14502868,-0.10802603,-0.12992331
2022-12-27 00:00:00+00:00,-0.11155799,-0.13393575,-0.14196068,-0.10431102,-0.124875635
2022-12-27 01:00:00+00:00,-0.107905805,-0.13046986,-0.14003167,-0.10077274,-0.120096326
2022-12-27 02:00:00+00:00,-0.10299498,-0.12542522,-0.13679564,-0.09591988,-0.11378798
2022-12-27 03:00:00+00:00,-0.09601575,-0.11820561,-0.13141558,-0.08885473,-0.10526872
2022-12-27 04:00:00+00:00,-0.086280584,-0.10537496,-0.12280387,-0.07834867,-0.09247908
2022-12-27 05:00:00+00:00,-0.073735684,-0.088238776,-0.1109069,-0.063061,-0.07515687
2022-12-27 06:00:00+00:00,-0.05297658,-0.057631522,-0.084052354,-0.033577085,-0.051848263
2022-12-27 07:00:00+00:00,-0.021445662,-0.016631216,-0.04182884,0.005821675,-0.021531522
2022-12-27 08:00:00+00:00,0.047713876,0.017637372,0.04406929,0.039523154,0.03335458
2022-12-27 09:00:00+00:00,0.15215808,0.07283038,0.15619993,0.07922807,0.101154685
2022-12-27 10:00:00+00:00,0.2165584,0.14128059,0.21610045,0.12847796,0.15544951
2022-12-27 11:00:00+00:00,0.25018847,0.2011522,0.22458702,0.17563668,0.19244736
2022-12-27 12:00:00+00:00,0.2728116,0.23818797,0.22291505,0.22054204,0.21677011
2022-12-27 13:00:00+00:00,0.29220176,0.2634682,0.22131646,0.2581593,0.23756868
2022-12-27 14:00:00+00:00,0.30558038,0.27828652,0.24209917,0.28311858,0.25353515
2022-12-27 15:00:00+00:00,0.30859774,0.2781396,0.25708932,0.29261634,0.25941622
2022-12-27 16:00:00+00:00,0.29826516,0.2692091,0.26019394,0.29279694,0.25766128
2022-12-27 17:00:00+00:00,0.2736966,0.25250548,0.24693382,0.29064968,0.24826139
2022-12-27 18:00:00+00:00,0.244492,0.23039514,0.22196323,0.28393903,0.23187226
2022-12-27 19:00:00+00:00,0.21171331,0.20210135,0.19063133,0.2685627,0.20879173
2022-12-27 20:00:00+00:00,0.17793226,0.1683495,0.16167706,0.2450963,0.1802538
2022-12-27 21:00:00+00:00,0.14553833,0.13835627,0.13610536,0.21651956,0.15125525
2022-12-27 22:00:00+00:00,0.11559564,0.11150706,0.114500225,0.18632564,0.12424874
2022-12-27 23:00:00+00:00,0.0903365,0.09008169,0.09716678,0.1565493,0.10066593
